Time	Vm	
0.0326	-0.06	
0.0328	-0.06	
0.033	-0.06	
0.0332	-0.06	
0.0334	-0.06	
0.0336	-0.06	
0.0338	-0.06	
0.034	-0.06	
0.0342	-0.06	
0.0344	-0.06	
0.0346	-0.06	
0.0348	-0.06	
0.035	-0.06	
0.0352	-0.06	
0.0354	-0.06	
0.0356	-0.06	
0.0358	-0.06	
0.036	-0.06	
0.0362	-0.06	
0.0364	-0.06	
0.0366	-0.06	
0.0368	-0.06	
0.037	-0.06	
0.0372	-0.06	
0.0374	-0.06	
0.0376	-0.06	
0.0378	-0.06	
0.038	-0.06	
0.0382	-0.06	
0.0384	-0.06	
0.0386	-0.06	
0.0388	-0.06	
0.039	-0.06	
0.0392	-0.06	
0.0394	-0.06	
0.0396	-0.06	
0.0398	-0.06	
0.04	-0.06	
0.0402	-0.06	
0.0404	-0.06	
0.0406	-0.06	
0.0408	-0.06	
0.041	-0.06	
0.0412	-0.06	
0.0414	-0.06	
0.0416	-0.06	
0.0418	-0.06	
0.042	-0.06	
0.0422	-0.06	
0.0424	-0.06	
0.0426	-0.06	
0.0428	-0.06	
0.043	-0.06	
0.0432	-0.06	
0.0434	-0.06	
0.0436	-0.06	
0.0438	-0.06	
0.044	-0.06	
0.0442	-0.06	
0.0444	-0.06	
0.0446	-0.06	
0.0448	-0.06	
0.045	-0.06	
0.0452	-0.06	
0.0454	-0.06	
0.0456	-0.06	
0.0458	-0.06	
0.046	-0.06	
0.0462	-0.06	
0.0464	-0.06	
0.0466	-0.06	
0.0468	-0.06	
0.047	-0.06	
0.0472	-0.06	
0.0474	-0.06	
0.0476	-0.06	
0.0478	-0.06	
0.048	-0.06	
0.0482	-0.06	
0.0484	-0.06	
0.0486	-0.06	
0.0488	-0.06	
0.049	-0.06	
0.0492	-0.06	
0.0494	-0.06	
0.0496	-0.06	
0.0498	-0.06	
0.05	-0.05882369	
0.0502	-0.05769349	
0.0504	-0.05660762	
0.0506	-0.05556431	
0.0508	0.01	
0.051	-0.05421118	
0.0512	-0.05384781	
0.0514	-0.05347354	
0.0516	-0.05308995	
0.0518	-0.05269842	
0.052	-0.0523002	
0.0522	-0.05189641	
0.0524	-0.05148809	
0.0526	-0.05107617	
0.0528	-0.05066153	
0.053	0.01	
0.0532	-0.05058761	
0.0534	-0.05082779	
0.0536	-0.05098106	
0.0538	-0.05106027	
0.054	-0.05107614	
0.0542	-0.05103759	
0.0544	-0.05095218	
0.0546	-0.05082628	
0.0548	-0.05066535	
0.055	-0.05047405	
0.0552	0.01	
0.0554	-0.05076913	
0.0556	-0.05114951	
0.0558	-0.05141894	
0.056	-0.05159477	
0.0562	-0.05169126	
0.0564	-0.05172015	
0.0566	-0.05169122	
0.0568	-0.05161265	
0.057	-0.05149132	
0.0572	-0.05133308	
0.0574	0.01	
0.0576	-0.05164262	
0.0578	-0.05200825	
0.058	-0.05226197	
0.0582	-0.05242169	
0.0584	-0.05250204	
0.0586	-0.05251502	
0.0588	-0.05247052	
0.059	-0.05237682	
0.0592	-0.05224084	
0.0594	-0.05206844	
0.0596	0.01	
0.0598	-0.05232329	
0.06	-0.05265218	
0.0602	-0.05287291	
0.0604	-0.05300299	
0.0606	-0.05305661	
0.0608	-0.05304543	
0.061	-0.05297903	
0.0612	-0.05286542	
0.0614	-0.05271127	
0.0616	-0.05252222	
0.0618	0.01	
0.062	-0.05273101	
0.0622	-0.05303287	
0.0624	-0.05322976	
0.0626	-0.05333873	
0.0628	-0.0533736	
0.063	-0.05334569	
0.0632	-0.05326432	
0.0634	-0.05313725	
0.0636	-0.05297095	
0.0638	-0.05277089	
0.064	0.01	
0.0642	-0.05295151	
0.06439999	-0.05323753	
0.0646	-0.05342054	
0.0648	-0.05351728	
0.065	-0.05354134	
0.0652	-0.05350384	
0.0654	-0.05341393	
0.0656	-0.05327921	
0.0658	-0.05310604	
0.066	-0.05289978	
0.0662	0.01	
0.0664	-0.05306504	
0.06659999	-0.05334257	
0.0668	-0.05351817	
0.067	-0.05360841	
0.0672	-0.05362673	
0.0674	-0.05358415	
0.0676	-0.05348971	
0.0678	-0.05335096	
0.068	-0.05317417	
0.0682	-0.05296465	
0.0684	0.01	
0.0686	-0.05312197	
0.06879999	-0.05339516	
0.069	-0.05356696	
0.0692	-0.05365388	
0.0694	-0.05366928	
0.0696	-0.0536241	
0.0698	-0.05352737	
0.07	-0.05338656	
0.0702	-0.05320793	
0.0704	-0.05299677	
0.0706	0.01	
0.0708	-0.05315008	
0.07099999	-0.05342111	
0.0712	-0.05359102	
0.0714	-0.05367627	
0.0716	-0.05369021	
0.0718	-0.05364374	
0.072	-0.05354587	
0.0722	-0.05340404	
0.0724	-0.0532245	
0.0726	-0.0530125	
0.0728	0.01	
0.073	-0.05316385	
0.07319999	-0.05343379	
0.0734	-0.05360277	
0.0736	-0.0536872	
0.0738	-0.05370042	
0.074	-0.05365333	
0.0742	-0.05355488	
0.0744	-0.05341255	
0.0746	-0.05323256	
0.0748	-0.05302016	
0.075	0.01	
0.0752	-0.05317054	
0.07539999	-0.05343996	
0.0756	-0.05360848	
0.0758	-0.05369251	
0.076	-0.05370538	
0.0762	-0.05365798	
0.0764	-0.05355926	
0.0766	-0.05341668	
0.0768	-0.05323647	
0.077	-0.05302387	
0.0772	0.01	
0.0774	-0.05317377	
0.07759999	-0.05344294	
0.0778	-0.05361125	
0.078	-0.05369509	
0.0782	-0.05370779	
0.0784	-0.05366023	
0.0786	-0.05356137	
0.0788	-0.05341868	
0.079	-0.05323836	
0.0792	-0.05302567	
0.0794	0.01	
0.0796	-0.05317535	
0.07979999	-0.05344439	
0.08	-0.05361258	
0.0802	-0.05369633	
0.0804	-0.05370894	
0.0806	-0.05366131	
0.0808	-0.05356239	
0.081	-0.05341964	
0.0812	-0.05323927	
0.0814	-0.05302653	
0.0816	0.01	
0.0818	-0.0531761	
0.08199999	-0.05344508	
0.0822	-0.05361322	
0.0824	-0.05369693	
0.0826	-0.0537095	
0.0828	-0.05366183	
0.083	-0.05356289	
0.0832	-0.05342011	
0.0834	-0.05323971	
0.0836	-0.05302696	
0.0838	0.01	
0.084	-0.05317647	
0.08419999	-0.05344542	
0.0844	-0.05361354	
0.0846	-0.05369722	
0.0848	-0.05370978	
0.085	-0.05366209	
0.0852	-0.05356313	
0.0854	-0.05342034	
0.0856	-0.05323993	
0.0858	-0.05302716	
0.086	0.01	
0.0862	-0.05317665	
0.08639999	-0.05344559	
0.0866	-0.05361369	
0.08679999	-0.05369736	
0.087	-0.0537099	
0.0872	-0.05366221	
0.0874	-0.05356324	
0.0876	-0.05342044	
0.0878	-0.05324003	
0.088	-0.05302725	
0.0882	0.01	
0.0884	-0.05317672	
0.08859999	-0.05344566	
0.0888	-0.05361376	
0.08899999	-0.05369742	
0.0892	-0.05370997	
0.0894	-0.05366227	
0.0896	-0.0535633	
0.0898	-0.0534205	
0.09	-0.05324008	
0.0902	-0.05302731	
0.0904	0.01	
0.0906	-0.05317677	
0.09079999	-0.0534457	
0.091	-0.0536138	
0.09119999	-0.05369746	
0.0914	-0.05371	
0.0916	-0.0536623	
0.0918	-0.05356333	
0.092	-0.05342052	
0.0922	-0.05324011	
0.0924	-0.05302732	
0.0926	0.01	
0.0928	-0.05317679	
0.09299999	-0.05344572	
0.0932	-0.05361381	
0.09339999	-0.05369747	
0.0936	-0.05371001	
0.0938	-0.05366231	
0.094	-0.05356334	
0.0942	-0.05342053	
0.0944	-0.05324012	
0.0946	-0.05302734	
0.0948	0.01	
0.095	-0.05317679	
0.09519999	-0.05344572	
0.0954	-0.05361382	
0.09559999	-0.05369747	
0.0958	-0.05371001	
0.096	-0.05366232	
0.0962	-0.05356334	
0.0964	-0.05342053	
0.0966	-0.05324012	
0.0968	-0.05302734	
0.097	0.01	
0.0972	-0.05317679	
0.09739999	-0.05344572	
0.0976	-0.05361382	
0.09779999	-0.05369747	
0.098	-0.05371001	
0.0982	-0.05366232	
0.0984	-0.05356334	
0.0986	-0.05342053	
0.0988	-0.05324012	
0.099	-0.05302734	
0.0992	0.01	
0.0994	-0.05317679	
0.09959999	-0.05344572	
0.0998	-0.05361382	
0.09999999	-0.05483773	
0.1002	-0.05588538	
0.1004	-0.05678492	
0.1006	-0.05755933	
0.1008	-0.05822749	
0.101	-0.05880502	
0.1012	-0.05930487	
0.1014	-0.05973787	
0.1016	-0.0601131	
0.1018	-0.06043823	
0.102	-0.06071975	
0.1022	-0.06096319	
0.1024	-0.06117329	
0.1026	-0.06135409	
0.1028	-0.0615091	
0.103	-0.06164135	
0.1032	-0.06175348	
0.1034	-0.06184778	
0.1036	-0.06192626	
0.1038	-0.06199069	
0.104	-0.06204262	
0.1042	-0.06208343	
0.1044	-0.06211433	
0.1046	-0.0621364	
0.1048	-0.06215062	
0.105	-0.06215783	
0.1052	-0.06215881	
0.1054	-0.06215425	
0.1056	-0.06214477	
0.1058	-0.06213094	
0.106	-0.06211324	
0.1062	-0.06209214	
0.1064	-0.06206806	
0.1066	-0.06204135	
0.1068	-0.06201236	
0.107	-0.0619814	
0.1072	-0.06194874	
0.1074	-0.06191462	
0.1076	-0.06187929	
0.1078	-0.06184294	
0.108	-0.06180577	
0.1082	-0.06176795	
0.1084	-0.06172962	
0.1086	-0.06169093	
0.1088	-0.06165201	
0.109	-0.06161297	
0.1092	-0.06157392	
0.1094	-0.06153493	
0.1096	-0.06149611	
0.1098	-0.06145752	
0.11	-0.06141924	
0.1102	-0.06138132	
0.1104	-0.06134382	
0.1106	-0.06130678	
0.1108	-0.06127024	
0.111	-0.06123425	
0.1112	-0.06119883	
0.1114	-0.06116401	
0.1116	-0.06112981	
0.1118	-0.06109625	
0.112	-0.06106336	
0.1122	-0.06103114	
0.1124	-0.06099961	
0.1126	-0.06096876	
0.1128	-0.06093862	
0.113	-0.06090917	
0.1132	-0.06088043	
0.1134	-0.06085239	
0.1136	-0.06082505	
0.1138	-0.0607984	
0.114	-0.06077245	
0.1142	-0.06074718	
0.1144	-0.0607226	
0.1146	-0.06069868	
0.1148	-0.06067543	
0.115	-0.06065283	
0.1152	-0.06063088	
0.1154	-0.06060956	
0.1156	-0.06058886	
0.1158	-0.06056878	
0.116	-0.06054929	
0.1162	-0.06053039	
0.1164	-0.06051207	
0.1166	-0.06049431	
0.1168	-0.0604771	
0.117	-0.06046043	
0.1172	-0.06044429	
0.1174	-0.06042865	
0.1176	-0.06041352	
0.1178	-0.06039888	
0.118	-0.06038471	
0.1182	-0.060371	
0.1184	-0.06035775	
0.1186	-0.06034493	
0.1188	-0.06033254	
0.119	-0.06032056	
0.1192	-0.06030899	
0.1194	-0.0602978	
0.1196	-0.060287	
0.1198	-0.06027656	
0.12	-0.06026648	
0.1202	-0.06025675	
0.1204	-0.06024736	
0.1206	-0.06023829	
0.1208	-0.06022953	
0.121	-0.06022108	
0.1212	-0.06021293	
0.1214	-0.06020506	
0.1216	-0.06019748	
0.1218	-0.06019016	
0.122	-0.06018309	
0.1222	-0.06017628	
0.1224	-0.06016972	
0.1226	-0.06016339	
0.1228	-0.06015729	
0.123	-0.06015141	
0.1232	-0.06014574	
0.1234	-0.06014027	
0.1236	-0.060135	
0.1238	-0.06012993	
0.124	-0.06012504	
0.1242	-0.06012033	
0.1244	-0.06011579	
0.1246	-0.06011141	
0.1248	-0.06010721	
0.125	-0.06010315	
0.1252	-0.06009924	
0.1254	-0.06009548	
0.1256	-0.06009186	
0.1258	-0.06008837	
0.126	-0.06008501	
0.1262	-0.06008177	
0.1264	-0.06007866	
0.1266	-0.06007566	
0.1268	-0.06007278	
0.127	-0.06007	
0.1272	-0.06006733	
0.1274	-0.06006475	
0.1276	-0.06006227	
0.1278	-0.06005989	
0.128	-0.0600576	
0.1282	-0.06005539	
0.1284	-0.06005326	
0.1286	-0.06005122	
0.1288	-0.06004925	
0.129	-0.06004736	
0.1292	-0.06004554	
0.1294	-0.06004379	
0.1296	-0.0600421	
0.1298	-0.06004048	
0.13	-0.06003892	
0.1302	-0.06003742	
0.1304	-0.06003598	
0.1306	-0.06003459	
0.1308	-0.06003326	
0.131	-0.06003197	
0.1312	-0.06003074	
0.1314	-0.06002955	
0.1316	-0.06002841	
0.1318	-0.06002731	
0.132	-0.06002625	
0.1322	-0.06002524	
0.1324	-0.06002426	
0.1326	-0.06002332	
0.1328	-0.06002242	
0.133	-0.06002155	
0.1332	-0.06002071	
0.1334	-0.06001991	
0.1336	-0.06001914	
0.1338	-0.06001839	
0.134	-0.06001768	
0.1342	-0.06001699	
0.1344	-0.06001633	
0.1346	-0.0600157	
0.1348	-0.06001509	
0.135	-0.0600145	
0.1352	-0.06001394	
0.1354	-0.0600134	
0.1356	-0.06001287	
0.1358	-0.06001237	
0.136	-0.06001189	
0.1362	-0.06001143	
0.1364	-0.06001098	
0.1366	-0.06001056	
0.1368	-0.06001015	
0.137	-0.06000975	
0.1372	-0.06000937	
0.1374	-0.060009	
0.1376	-0.06000865	
0.1378	-0.06000832	
0.138	-0.06000799	
0.1382	-0.06000768	
0.1384	-0.06000738	
0.1386	-0.0600071	
0.1388	-0.06000682	
0.139	-0.06000655	
0.1392	-0.06000629	
0.1394	-0.06000605	
0.1396	-0.06000581	
0.1398	-0.06000559	
0.14	-0.06000537	
0.1402	-0.06000516	
0.1404	-0.06000496	
0.1406	-0.06000476	
0.1408	-0.06000458	
0.141	-0.0600044	
0.1412	-0.06000423	
0.1414	-0.06000406	
0.1416	-0.0600039	
0.1418	-0.06000375	
0.142	-0.0600036	
0.1422	-0.06000346	
0.1424	-0.06000333	
0.1426	-0.0600032	
0.1428	-0.06000308	
0.143	-0.06000295	
0.1432	-0.06000284	
0.1434	-0.06000273	
0.1436	-0.06000262	
0.1438	-0.06000252	
0.144	-0.06000242	
0.1442	-0.06000232	
0.1444	-0.06000223	
0.1446	-0.06000214	
0.1448	-0.06000206	
0.145	-0.06000198	
0.1452	-0.0600019	
0.1454	-0.06000183	
0.1456	-0.06000175	
0.1458	-0.06000169	
0.146	-0.06000162	
0.1462	-0.06000156	
0.1464	-0.0600015	
0.1466	-0.06000144	
0.1468	-0.06000138	
0.147	-0.06000133	
0.1472	-0.06000127	
0.1474	-0.06000122	
0.1476	-0.06000118	
0.1478	-0.06000113	
0.148	-0.06000108	
0.1482	-0.06000104	
0.1484	-0.060001	
0.1486	-0.06000096	
0.1488	-0.06000092	
0.149	-0.06000089	
0.1492	-0.06000086	
0.1494	-0.06000082	
0.1496	-0.06000079	
0.1498	-0.06000076	
0.15	-0.06000073	
0.1502	-0.0600007	
0.1504	-0.06000068	
0.1506	-0.06000065	
0.1508	-0.06000062	
0.151	-0.0600006	
0.1512	-0.06000058	
0.1514	-0.06000055	
0.1516	-0.06000053	
0.1518	-0.06000051	
0.152	-0.06000049	
0.1522	-0.06000047	
0.1524	-0.06000045	
0.1526	-0.06000043	
0.1528	-0.06000042	
0.153	-0.0600004	
0.1532	-0.06000039	
0.1534	-0.06000037	
0.1536	-0.06000036	
0.1538	-0.06000035	
0.154	-0.06000033	
0.1542	-0.06000032	
0.1544	-0.0600003	
0.1546	-0.06000029	
0.1548	-0.06000028	
0.155	-0.06000027	
0.1552	-0.06000026	
0.1554	-0.06000025	
0.1556	-0.06000024	
0.1558	-0.06000023	
0.156	-0.06000022	
0.1562	-0.06000021	
0.1564	-0.06000021	
0.1566	-0.0600002	
0.1568	-0.06000019	
0.157	-0.06000018	
0.1572	-0.06000017	
0.1574	-0.06000017	
0.1576	-0.06000016	
0.1578	-0.06000015	
0.158	-0.06000014	
0.1582	-0.06000014	
0.1584	-0.06000014	
0.1586	-0.06000013	
0.1588	-0.06000013	
0.159	-0.06000013	
0.1592	-0.06000012	
0.1594	-0.06000012	
0.1596	-0.06000011	
0.1598	-0.06000011	
0.16	-0.06000011	
0.1602	-0.0600001	
0.1604	-0.0600001	
0.1606	-0.0600001	
0.1608	-0.06000009	
0.161	-0.06000009	
0.1612	-0.06000008	
0.1614	-0.06000008	
0.1616	-0.06000008	
0.1618	-0.06000007	
0.162	-0.06000007	
0.1622	-0.06000007	
0.1624	-0.06000006	
0.1626	-0.06000006	
0.1628	-0.06000005	
0.163	-0.06000005	
0.1632	-0.06000005	
0.1634	-0.06000005	
0.1636	-0.06000005	
0.1638	-0.06000005	
0.164	-0.06000005	
0.1642	-0.06000005	
0.1644	-0.06000005	
0.1646	-0.06000005	
0.1648	-0.06000005	
0.165	-0.06000005	
0.1652	-0.06000005	
0.1654	-0.06000005	
0.1656	-0.06000005	
0.1658	-0.06000005	
0.166	-0.06000005	
0.1662	-0.06000005	
0.1664	-0.06000005	
0.1666	-0.06000005	
0.1668	-0.06000005	
0.167	-0.06000005	
0.1672	-0.06000005	
0.1674	-0.06000005	
0.1676	-0.06000005	
0.1678	-0.06000005	
0.168	-0.06000005	
0.1682	-0.06000005	
0.1684	-0.06000005	
0.1686	-0.06000005	
0.1688	-0.06000005	
0.169	-0.06000005	
0.1692	-0.06000005	
0.1694	-0.06000005	
0.1696	-0.06000005	
0.1698	-0.06000005	
0.17	-0.06000005	
0.1702	-0.06000005	
0.1704	-0.06000005	
0.1706	-0.06000005	
0.1708	-0.06000005	
0.171	-0.06000005	
0.1712	-0.06000005	
0.1714	-0.06000005	
0.1716	-0.06000005	
0.1718	-0.06000005	
0.172	-0.06000005	
0.1722	-0.06000005	
0.1724	-0.06000005	
0.1726	-0.06000005	
0.1728	-0.06000005	
0.173	-0.06000005	
0.1732	-0.06000005	
0.1734	-0.06000005	
0.1736	-0.06000005	
0.1738	-0.06000005	
0.174	-0.06000005	
0.1742	-0.06000005	
0.1744	-0.06000005	
0.1746	-0.06000005	
0.1748	-0.06000005	
0.175	-0.06000005	
0.1752	-0.06000005	
0.1754	-0.06000005	
0.1756	-0.06000005	
0.1758	-0.06000005	
0.176	-0.06000005	
0.1762	-0.06000005	
0.1764	-0.06000005	
0.1766	-0.06000005	
0.1768	-0.06000005	
0.177	-0.06000005	
0.1772	-0.06000005	
0.1774	-0.06000005	
0.1776	-0.06000005	
0.1778	-0.06000005	
0.178	-0.06000005	
0.1782	-0.06000005	
0.1784	-0.06000005	
0.1786	-0.06000005	
0.1788	-0.06000005	
0.179	-0.06000005	
0.1792	-0.06000005	
0.1794	-0.06000005	
0.1796	-0.06000005	
0.1798	-0.06000005	
0.18	-0.06000005	
0.1802	-0.06000005	
0.1804	-0.06000005	
0.1806	-0.06000005	
0.1808	-0.06000005	
0.181	-0.06000005	
0.1812	-0.06000005	
0.1814	-0.06000005	
0.1816	-0.06000005	
0.1818	-0.06000005	
0.182	-0.06000005	
0.1822	-0.06000005	
0.1824	-0.06000005	
0.1826	-0.06000005	
0.1828	-0.06000005	
0.183	-0.06000005	
0.1832	-0.06000005	
0.1834	-0.06000005	
0.1836	-0.06000005	
0.1838	-0.06000005	
0.184	-0.06000005	
0.1842	-0.06000005	
0.1844	-0.06000005	
0.1846	-0.06000005	
0.1848	-0.06000005	
0.185	-0.06000005	
0.1852	-0.06000005	
0.1854	-0.06000005	
0.1856	-0.06000005	
0.1858	-0.06000005	
0.186	-0.06000005	
0.1862	-0.06000005	
0.1864	-0.06000005	
0.1866	-0.06000005	
0.1868	-0.06000005	
0.187	-0.06000005	
0.1872	-0.06000005	
0.1874	-0.06000005	
0.1876	-0.06000005	
0.1878	-0.06000005	
0.188	-0.06000005	
0.1882	-0.06000005	
0.1884	-0.06000005	
0.1886	-0.06000005	
0.1888	-0.06000005	
0.189	-0.06000005	
0.1892	-0.06000005	
0.1894	-0.06000005	
0.1896	-0.06000005	
0.1898	-0.06000005	
0.19	-0.06000005	
0.1902	-0.06000005	
0.1904	-0.06000005	
0.1906	-0.06000005	
0.1908	-0.06000005	
0.191	-0.06000005	
0.1912	-0.06000005	
0.1914	-0.06000005	
0.1916	-0.06000005	
0.1918	-0.06000005	
0.192	-0.06000005	
0.1922	-0.06000005	
0.1924	-0.06000005	
0.1926	-0.06000005	
0.1928	-0.06000005	
0.193	-0.06000005	
0.1932	-0.06000005	
0.1934	-0.06000005	
0.1936	-0.06000005	
0.1938	-0.06000005	
0.194	-0.06000005	
0.1942	-0.06000005	
0.1944	-0.06000005	
0.1946	-0.06000005	
0.1948	-0.06000005	
0.195	-0.06000005	
0.1952	-0.06000005	
0.1954	-0.06000005	
0.1956	-0.06000005	
0.1958	-0.06000005	
0.196	-0.06000005	
0.1962	-0.06000005	
0.1964	-0.06000005	
0.1966	-0.06000005	
0.1968	-0.06000005	
0.197	-0.06000005	
0.1972	-0.06000005	
0.1974	-0.06000005	
0.1976	-0.06000005	
0.1978	-0.06000005	
0.198	-0.06000005	
0.1982	-0.06000005	
0.1984	-0.06000005	
0.1986	-0.06000005	
0.1988	-0.06000005	
0.199	-0.06000005	
0.1992	-0.06000005	
0.1994	-0.06000005	
0.1996	-0.06000005	
0.1998	-0.06000005	
0.2	-0.06000005	
