Time	Vm	
0.0326	-0.06	
0.0328	-0.06	
0.033	-0.06	
0.0332	-0.06	
0.0334	-0.06	
0.0336	-0.06	
0.0338	-0.06	
0.034	-0.06	
0.0342	-0.06	
0.0344	-0.06	
0.0346	-0.06	
0.0348	-0.06	
0.035	-0.06	
0.0352	-0.06	
0.0354	-0.06	
0.0356	-0.06	
0.0358	-0.06	
0.036	-0.06	
0.0362	-0.06	
0.0364	-0.06	
0.0366	-0.06	
0.0368	-0.06	
0.037	-0.06	
0.0372	-0.06	
0.0374	-0.06	
0.0376	-0.06	
0.0378	-0.06	
0.038	-0.06	
0.0382	-0.06	
0.0384	-0.06	
0.0386	-0.06	
0.0388	-0.06	
0.039	-0.06	
0.0392	-0.06	
0.0394	-0.06	
0.0396	-0.06	
0.0398	-0.06	
0.04	-0.06	
0.0402	-0.06	
0.0404	-0.06	
0.0406	-0.06	
0.0408	-0.06	
0.041	-0.06	
0.0412	-0.06	
0.0414	-0.06	
0.0416	-0.06	
0.0418	-0.06	
0.042	-0.06	
0.0422	-0.06	
0.0424	-0.06	
0.0426	-0.06	
0.0428	-0.06	
0.043	-0.06	
0.0432	-0.06	
0.0434	-0.06	
0.0436	-0.06	
0.0438	-0.06	
0.044	-0.06	
0.0442	-0.06	
0.0444	-0.06	
0.0446	-0.06	
0.0448	-0.06	
0.045	-0.06	
0.0452	-0.06	
0.0454	-0.06	
0.0456	-0.06	
0.0458	-0.06	
0.046	-0.06	
0.0462	-0.06	
0.0464	-0.06	
0.0466	-0.06	
0.0468	-0.06	
0.047	-0.06	
0.0472	-0.06	
0.0474	-0.06	
0.0476	-0.06	
0.0478	-0.06	
0.048	-0.06	
0.0482	-0.06	
0.0484	-0.06	
0.0486	-0.06	
0.0488	-0.06	
0.049	-0.06	
0.0492	-0.06	
0.0494	-0.06	
0.0496	-0.06	
0.0498	-0.06	
0.05	-0.05764737	
0.0502	-0.05538698	
0.0504	-0.05321523	
0.0506	-0.05112863	
0.0508	0	
0.051	-0.04803796	
0.0512	-0.04697976	
0.0514	-0.0459457	
0.0516	-0.04493291	
0.0518	-0.04393909	
0.052	-0.04296239	
0.0522	-0.04200131	
0.0524	-0.0410547	
0.0526	-0.04012166	
0.0528	-0.03920149	
0.053	0	
0.0532	-0.03862275	
0.0534	-0.03880701	
0.0536	-0.03886832	
0.0538	-0.03882477	
0.054	-0.03869142	
0.0542	-0.0384809	
0.0544	-0.03820388	
0.0546	-0.03786942	
0.0548	-0.03748528	
0.055	-0.03705815	
0.0552	0	
0.0554	-0.03737335	
0.0556	-0.03793751	
0.0558	-0.03832098	
0.056	-0.03855198	
0.0562	-0.03865363	
0.0564	-0.03864508	
0.0566	-0.03854222	
0.0568	-0.03835836	
0.057	-0.03810474	
0.0572	-0.03779089	
0.0574	0	
0.0576	-0.03825408	
0.0578	-0.03885503	
0.058	-0.03926545	
0.0582	-0.03951585	
0.0584	-0.03963108	
0.0586	-0.03963153	
0.0588	-0.03953409	
0.059	-0.03935281	
0.0592	-0.0390995	
0.0594	-0.03878411	
0.0596	0	
0.0598	-0.03920133	
0.06	-0.03976274	
0.0602	-0.04013686	
0.0604	-0.04035395	
0.0606	-0.04043863	
0.0608	-0.04041104	
0.061	-0.04028782	
0.0612	-0.04008279	
0.0614	-0.03980752	
0.0616	-0.03947179	
0.0618	0	
0.062	-0.03982694	
0.0622	-0.04035017	
0.0624	-0.04069043	
0.0626	-0.04087739	
0.0628	-0.04093518	
0.063	-0.0408835	
0.0632	-0.04073863	
0.0634	-0.04051406	
0.0636	-0.0402211	
0.0638	-0.03986928	
0.064	0	
0.0642	-0.04018179	
0.06439999	-0.04068055	
0.0646	-0.0409993	
0.0648	-0.0411673	
0.065	-0.04120829	
0.0652	-0.04114167	
0.0654	-0.04098345	
0.0656	-0.04074692	
0.0658	-0.0404432	
0.066	-0.04008164	
0.0662	0	
0.0664	-0.0403696	
0.06659999	-0.04085467	
0.0668	-0.04116144	
0.067	-0.0413189	
0.0672	-0.04135058	
0.0674	-0.04127571	
0.0676	-0.04111015	
0.0678	-0.04086706	
0.068	-0.04055745	
0.0682	-0.04019058	
0.0684	0	
0.0686	-0.04046545	
0.06879999	-0.04094332	
0.069	-0.0412438	
0.0692	-0.04139573	
0.0694	-0.04142255	
0.0696	-0.04134338	
0.0698	-0.04117399	
0.07	-0.04092749	
0.0702	-0.04061481	
0.0704	-0.04024519	
0.0706	0	
0.0708	-0.04051335	
0.07099999	-0.04098755	
0.0712	-0.04128484	
0.0714	-0.04143398	
0.0716	-0.04145832	
0.0718	-0.04137697	
0.072	-0.04120565	
0.0722	-0.04095741	
0.0724	-0.04064319	
0.0726	-0.04027218	
0.0728	0	
0.073	-0.04053697	
0.07319999	-0.04100936	
0.0734	-0.04130504	
0.0736	-0.04145278	
0.0738	-0.0414759	
0.074	-0.04139346	
0.0742	-0.04122118	
0.0744	-0.04097208	
0.0746	-0.04065709	
0.0748	-0.04028539	
0.075	0	
0.0752	-0.04054852	
0.07539999	-0.04102001	
0.0756	-0.04131491	
0.0758	-0.04146196	
0.076	-0.04148448	
0.0762	-0.04140151	
0.0764	-0.04122875	
0.0766	-0.04097924	
0.0768	-0.04066387	
0.077	-0.04029182	
0.0772	0	
0.0774	-0.04055415	
0.07759999	-0.04102518	
0.0778	-0.0413197	
0.078	-0.04146642	
0.0782	-0.04148864	
0.0784	-0.04140541	
0.0786	-0.04123242	
0.0788	-0.0409827	
0.079	-0.04066715	
0.0792	-0.04029495	
0.0794	0	
0.0796	-0.04055687	
0.07979999	-0.0410277	
0.08	-0.04132203	
0.0802	-0.04146859	
0.0804	-0.04149066	
0.0806	-0.0414073	
0.0808	-0.0412342	
0.081	-0.04098438	
0.0812	-0.04066874	
0.0814	-0.04029645	
0.0816	0	
0.0818	-0.04055819	
0.08199999	-0.04102891	
0.0822	-0.04132315	
0.0824	-0.04146963	
0.0826	-0.04149164	
0.0828	-0.04140822	
0.083	-0.04123506	
0.0832	-0.04098519	
0.0834	-0.0406695	
0.0836	-0.04029717	
0.0838	0	
0.084	-0.04055882	
0.08419999	-0.04102949	
0.0844	-0.04132369	
0.0846	-0.04147013	
0.0848	-0.0414921	
0.085	-0.04140865	
0.0852	-0.04123547	
0.0854	-0.04098558	
0.0856	-0.04066987	
0.0858	-0.04029752	
0.086	0	
0.0862	-0.04055912	
0.08639999	-0.04102977	
0.0866	-0.04132395	
0.08679999	-0.04147037	
0.087	-0.04149233	
0.0872	-0.04140887	
0.0874	-0.04123567	
0.0876	-0.04098577	
0.0878	-0.04067005	
0.088	-0.04029769	
0.0882	0	
0.0884	-0.04055927	
0.08859999	-0.04102991	
0.0888	-0.04132408	
0.08899999	-0.0414705	
0.0892	-0.04149245	
0.0894	-0.04140897	
0.0896	-0.04123577	
0.0898	-0.04098586	
0.09	-0.04067013	
0.0902	-0.04029778	
0.0904	0	
0.0906	-0.04055934	
0.09079999	-0.04102997	
0.091	-0.04132414	
0.09119999	-0.04147055	
0.0914	-0.0414925	
0.0916	-0.04140902	
0.0918	-0.04123582	
0.092	-0.04098591	
0.0922	-0.04067018	
0.0924	-0.04029782	
0.0926	0	
0.0928	-0.04055938	
0.09299999	-0.04103	
0.0932	-0.04132417	
0.09339999	-0.04147058	
0.0936	-0.04149252	
0.0938	-0.04140905	
0.094	-0.04123584	
0.0942	-0.04098593	
0.0944	-0.0406702	
0.0946	-0.04029784	
0.0948	0	
0.095	-0.0405594	
0.09519999	-0.04103003	
0.0954	-0.04132419	
0.09559999	-0.04147059	
0.0958	-0.04149254	
0.096	-0.04140906	
0.0962	-0.04123586	
0.0964	-0.04098594	
0.0966	-0.04067021	
0.0968	-0.04029785	
0.097	0	
0.0972	-0.0405594	
0.09739999	-0.04103003	
0.0976	-0.04132419	
0.09779999	-0.04147059	
0.098	-0.04149254	
0.0982	-0.04140906	
0.0984	-0.04123586	
0.0986	-0.04098594	
0.0988	-0.04067021	
0.099	-0.04029785	
0.0992	0	
0.0994	-0.0405594	
0.09959999	-0.04103003	
0.0998	-0.04132419	
0.09999999	-0.04375111	
0.1002	-0.04584328	
0.1004	-0.04765427	
0.1006	-0.04922783	
0.1008	-0.05059986	
0.101	-0.05180002	
0.1012	-0.05285292	
0.1014	-0.05377909	
0.1016	-0.05459575	
0.1018	-0.05531741	
0.102	-0.05595636	
0.1022	-0.05652302	
0.1024	-0.05702632	
0.1026	-0.05747388	
0.1028	-0.05787228	
0.103	-0.05822721	
0.1032	-0.05854358	
0.1034	-0.05882568	
0.1036	-0.05907726	
0.1038	-0.05930157	
0.104	-0.05950151	
0.1042	-0.0596796	
0.1044	-0.05983809	
0.1046	-0.05997895	
0.1048	-0.06010396	
0.105	-0.06021469	
0.1052	-0.06031254	
0.1054	-0.06039875	
0.1056	-0.06047447	
0.1058	-0.06054069	
0.106	-0.06059832	
0.1062	-0.06064819	
0.1064	-0.06069104	
0.1066	-0.06072753	
0.1068	-0.06075828	
0.107	-0.06078383	
0.1072	-0.06080468	
0.1074	-0.06082129	
0.1076	-0.06083407	
0.1078	-0.0608434	
0.108	-0.06084961	
0.1082	-0.06085303	
0.1084	-0.06085395	
0.1086	-0.06085261	
0.1088	-0.06084925	
0.109	-0.0608441	
0.1092	-0.06083736	
0.1094	-0.0608292	
0.1096	-0.06081979	
0.1098	-0.06080928	
0.11	-0.06079782	
0.1102	-0.06078552	
0.1104	-0.0607725	
0.1106	-0.06075887	
0.1108	-0.06074473	
0.111	-0.06073015	
0.1112	-0.06071522	
0.1114	-0.06070003	
0.1116	-0.06068461	
0.1118	-0.06066904	
0.112	-0.06065337	
0.1122	-0.06063766	
0.1124	-0.06062193	
0.1126	-0.06060624	
0.1128	-0.06059061	
0.113	-0.06057509	
0.1132	-0.0605597	
0.1134	-0.06054445	
0.1136	-0.06052938	
0.1138	-0.06051451	
0.114	-0.06049985	
0.1142	-0.06048542	
0.1144	-0.06047122	
0.1146	-0.06045728	
0.1148	-0.0604436	
0.115	-0.06043019	
0.1152	-0.06041705	
0.1154	-0.06040419	
0.1156	-0.06039161	
0.1158	-0.06037932	
0.116	-0.06036732	
0.1162	-0.06035561	
0.1164	-0.06034418	
0.1166	-0.06033305	
0.1168	-0.0603222	
0.117	-0.06031163	
0.1172	-0.06030135	
0.1174	-0.06029135	
0.1176	-0.06028163	
0.1178	-0.06027218	
0.118	-0.06026299	
0.1182	-0.06025408	
0.1184	-0.06024542	
0.1186	-0.06023702	
0.1188	-0.06022887	
0.119	-0.06022098	
0.1192	-0.06021331	
0.1194	-0.06020589	
0.1196	-0.06019869	
0.1198	-0.06019173	
0.12	-0.06018498	
0.1202	-0.06017845	
0.1204	-0.06017213	
0.1206	-0.06016602	
0.1208	-0.0601601	
0.121	-0.06015438	
0.1212	-0.06014884	
0.1214	-0.06014349	
0.1216	-0.06013832	
0.1218	-0.06013332	
0.122	-0.06012849	
0.1222	-0.06012382	
0.1224	-0.06011932	
0.1226	-0.06011497	
0.1228	-0.06011076	
0.123	-0.06010671	
0.1232	-0.06010279	
0.1234	-0.06009901	
0.1236	-0.06009536	
0.1238	-0.06009184	
0.124	-0.06008844	
0.1242	-0.06008517	
0.1244	-0.06008201	
0.1246	-0.06007896	
0.1248	-0.06007602	
0.125	-0.06007319	
0.1252	-0.06007046	
0.1254	-0.06006783	
0.1256	-0.06006528	
0.1258	-0.06006284	
0.126	-0.06006048	
0.1262	-0.06005821	
0.1264	-0.06005602	
0.1266	-0.06005391	
0.1268	-0.06005188	
0.127	-0.06004992	
0.1272	-0.06004803	
0.1274	-0.06004621	
0.1276	-0.06004446	
0.1278	-0.06004278	
0.128	-0.06004116	
0.1282	-0.06003959	
0.1284	-0.06003809	
0.1286	-0.06003664	
0.1288	-0.06003524	
0.129	-0.0600339	
0.1292	-0.06003261	
0.1294	-0.06003137	
0.1296	-0.06003017	
0.1298	-0.06002901	
0.13	-0.0600279	
0.1302	-0.06002684	
0.1304	-0.06002581	
0.1306	-0.06002482	
0.1308	-0.06002387	
0.131	-0.06002295	
0.1312	-0.06002207	
0.1314	-0.06002123	
0.1316	-0.06002041	
0.1318	-0.06001962	
0.132	-0.06001887	
0.1322	-0.06001814	
0.1324	-0.06001744	
0.1326	-0.06001677	
0.1328	-0.06001613	
0.133	-0.0600155	
0.1332	-0.0600149	
0.1334	-0.06001433	
0.1336	-0.06001377	
0.1338	-0.06001324	
0.134	-0.06001273	
0.1342	-0.06001224	
0.1344	-0.06001176	
0.1346	-0.06001131	
0.1348	-0.06001087	
0.135	-0.06001045	
0.1352	-0.06001005	
0.1354	-0.06000966	
0.1356	-0.06000929	
0.1358	-0.06000893	
0.136	-0.06000858	
0.1362	-0.06000825	
0.1364	-0.06000793	
0.1366	-0.06000762	
0.1368	-0.06000732	
0.137	-0.06000704	
0.1372	-0.06000676	
0.1374	-0.0600065	
0.1376	-0.06000625	
0.1378	-0.060006	
0.138	-0.06000577	
0.1382	-0.06000554	
0.1384	-0.06000533	
0.1386	-0.06000512	
0.1388	-0.06000492	
0.139	-0.06000473	
0.1392	-0.06000455	
0.1394	-0.06000437	
0.1396	-0.0600042	
0.1398	-0.06000404	
0.14	-0.06000388	
0.1402	-0.06000373	
0.1404	-0.06000358	
0.1406	-0.06000344	
0.1408	-0.06000331	
0.141	-0.06000318	
0.1412	-0.06000306	
0.1414	-0.06000294	
0.1416	-0.06000282	
0.1418	-0.06000271	
0.142	-0.06000261	
0.1422	-0.0600025	
0.1424	-0.0600024	
0.1426	-0.06000231	
0.1428	-0.06000222	
0.143	-0.06000213	
0.1432	-0.06000204	
0.1434	-0.06000197	
0.1436	-0.06000189	
0.1438	-0.06000182	
0.144	-0.06000174	
0.1442	-0.06000168	
0.1444	-0.06000161	
0.1446	-0.06000155	
0.1448	-0.06000149	
0.145	-0.06000143	
0.1452	-0.06000137	
0.1454	-0.06000132	
0.1456	-0.06000127	
0.1458	-0.06000122	
0.146	-0.06000117	
0.1462	-0.06000112	
0.1464	-0.06000108	
0.1466	-0.06000104	
0.1468	-0.060001	
0.147	-0.06000096	
0.1472	-0.06000092	
0.1474	-0.06000089	
0.1476	-0.06000085	
0.1478	-0.06000081	
0.148	-0.06000078	
0.1482	-0.06000075	
0.1484	-0.06000073	
0.1486	-0.0600007	
0.1488	-0.06000067	
0.149	-0.06000064	
0.1492	-0.06000062	
0.1494	-0.06000059	
0.1496	-0.06000057	
0.1498	-0.06000055	
0.15	-0.06000053	
0.1502	-0.06000051	
0.1504	-0.06000049	
0.1506	-0.06000047	
0.1508	-0.06000045	
0.151	-0.06000043	
0.1512	-0.06000042	
0.1514	-0.0600004	
0.1516	-0.06000039	
0.1518	-0.06000037	
0.152	-0.06000036	
0.1522	-0.06000034	
0.1524	-0.06000033	
0.1526	-0.06000032	
0.1528	-0.0600003	
0.153	-0.06000029	
0.1532	-0.06000028	
0.1534	-0.06000027	
0.1536	-0.06000026	
0.1538	-0.06000025	
0.154	-0.06000024	
0.1542	-0.06000023	
0.1544	-0.06000022	
0.1546	-0.06000021	
0.1548	-0.06000021	
0.155	-0.0600002	
0.1552	-0.06000019	
0.1554	-0.06000018	
0.1556	-0.06000017	
0.1558	-0.06000017	
0.156	-0.06000016	
0.1562	-0.06000015	
0.1564	-0.06000014	
0.1566	-0.06000014	
0.1568	-0.06000014	
0.157	-0.06000013	
0.1572	-0.06000013	
0.1574	-0.06000013	
0.1576	-0.06000012	
0.1578	-0.06000012	
0.158	-0.06000011	
0.1582	-0.06000011	
0.1584	-0.06000011	
0.1586	-0.0600001	
0.1588	-0.0600001	
0.159	-0.0600001	
0.1592	-0.06000009	
0.1594	-0.06000009	
0.1596	-0.06000008	
0.1598	-0.06000008	
0.16	-0.06000008	
0.1602	-0.06000007	
0.1604	-0.06000007	
0.1606	-0.06000007	
0.1608	-0.06000006	
0.161	-0.06000006	
0.1612	-0.06000005	
0.1614	-0.06000005	
0.1616	-0.06000005	
0.1618	-0.06000005	
0.162	-0.06000005	
0.1622	-0.06000005	
0.1624	-0.06000005	
0.1626	-0.06000005	
0.1628	-0.06000005	
0.163	-0.06000005	
0.1632	-0.06000005	
0.1634	-0.06000005	
0.1636	-0.06000005	
0.1638	-0.06000005	
0.164	-0.06000005	
0.1642	-0.06000005	
0.1644	-0.06000005	
0.1646	-0.06000005	
0.1648	-0.06000005	
0.165	-0.06000005	
0.1652	-0.06000005	
0.1654	-0.06000005	
0.1656	-0.06000005	
0.1658	-0.06000005	
0.166	-0.06000005	
0.1662	-0.06000005	
0.1664	-0.06000005	
0.1666	-0.06000005	
0.1668	-0.06000005	
0.167	-0.06000005	
0.1672	-0.06000005	
0.1674	-0.06000005	
0.1676	-0.06000005	
0.1678	-0.06000005	
0.168	-0.06000005	
0.1682	-0.06000005	
0.1684	-0.06000005	
0.1686	-0.06000005	
0.1688	-0.06000005	
0.169	-0.06000005	
0.1692	-0.06000005	
0.1694	-0.06000005	
0.1696	-0.06000005	
0.1698	-0.06000005	
0.17	-0.06000005	
0.1702	-0.06000005	
0.1704	-0.06000005	
0.1706	-0.06000005	
0.1708	-0.06000005	
0.171	-0.06000005	
0.1712	-0.06000005	
0.1714	-0.06000005	
0.1716	-0.06000005	
0.1718	-0.06000005	
0.172	-0.06000005	
0.1722	-0.06000005	
0.1724	-0.06000005	
0.1726	-0.06000005	
0.1728	-0.06000005	
0.173	-0.06000005	
0.1732	-0.06000005	
0.1734	-0.06000005	
0.1736	-0.06000005	
0.1738	-0.06000005	
0.174	-0.06000005	
0.1742	-0.06000005	
0.1744	-0.06000005	
0.1746	-0.06000005	
0.1748	-0.06000005	
0.175	-0.06000005	
0.1752	-0.06000005	
0.1754	-0.06000005	
0.1756	-0.06000005	
0.1758	-0.06000005	
0.176	-0.06000005	
0.1762	-0.06000005	
0.1764	-0.06000005	
0.1766	-0.06000005	
0.1768	-0.06000005	
0.177	-0.06000005	
0.1772	-0.06000005	
0.1774	-0.06000005	
0.1776	-0.06000005	
0.1778	-0.06000005	
0.178	-0.06000005	
0.1782	-0.06000005	
0.1784	-0.06000005	
0.1786	-0.06000005	
0.1788	-0.06000005	
0.179	-0.06000005	
0.1792	-0.06000005	
0.1794	-0.06000005	
0.1796	-0.06000005	
0.1798	-0.06000005	
0.18	-0.06000005	
0.1802	-0.06000005	
0.1804	-0.06000005	
0.1806	-0.06000005	
0.1808	-0.06000005	
0.181	-0.06000005	
0.1812	-0.06000005	
0.1814	-0.06000005	
0.1816	-0.06000005	
0.1818	-0.06000005	
0.182	-0.06000005	
0.1822	-0.06000005	
0.1824	-0.06000005	
0.1826	-0.06000005	
0.1828	-0.06000005	
0.183	-0.06000005	
0.1832	-0.06000005	
0.1834	-0.06000005	
0.1836	-0.06000005	
0.1838	-0.06000005	
0.184	-0.06000005	
0.1842	-0.06000005	
0.1844	-0.06000005	
0.1846	-0.06000005	
0.1848	-0.06000005	
0.185	-0.06000005	
0.1852	-0.06000005	
0.1854	-0.06000005	
0.1856	-0.06000005	
0.1858	-0.06000005	
0.186	-0.06000005	
0.1862	-0.06000005	
0.1864	-0.06000005	
0.1866	-0.06000005	
0.1868	-0.06000005	
0.187	-0.06000005	
0.1872	-0.06000005	
0.1874	-0.06000005	
0.1876	-0.06000005	
0.1878	-0.06000005	
0.188	-0.06000005	
0.1882	-0.06000005	
0.1884	-0.06000005	
0.1886	-0.06000005	
0.1888	-0.06000005	
0.189	-0.06000005	
0.1892	-0.06000005	
0.1894	-0.06000005	
0.1896	-0.06000005	
0.1898	-0.06000005	
0.19	-0.06000005	
0.1902	-0.06000005	
0.1904	-0.06000005	
0.1906	-0.06000005	
0.1908	-0.06000005	
0.191	-0.06000005	
0.1912	-0.06000005	
0.1914	-0.06000005	
0.1916	-0.06000005	
0.1918	-0.06000005	
0.192	-0.06000005	
0.1922	-0.06000005	
0.1924	-0.06000005	
0.1926	-0.06000005	
0.1928	-0.06000005	
0.193	-0.06000005	
0.1932	-0.06000005	
0.1934	-0.06000005	
0.1936	-0.06000005	
0.1938	-0.06000005	
0.194	-0.06000005	
0.1942	-0.06000005	
0.1944	-0.06000005	
0.1946	-0.06000005	
0.1948	-0.06000005	
0.195	-0.06000005	
0.1952	-0.06000005	
0.1954	-0.06000005	
0.1956	-0.06000005	
0.1958	-0.06000005	
0.196	-0.06000005	
0.1962	-0.06000005	
0.1964	-0.06000005	
0.1966	-0.06000005	
0.1968	-0.06000005	
0.197	-0.06000005	
0.1972	-0.06000005	
0.1974	-0.06000005	
0.1976	-0.06000005	
0.1978	-0.06000005	
0.198	-0.06000005	
0.1982	-0.06000005	
0.1984	-0.06000005	
0.1986	-0.06000005	
0.1988	-0.06000005	
0.199	-0.06000005	
0.1992	-0.06000005	
0.1994	-0.06000005	
0.1996	-0.06000005	
0.1998	-0.06000005	
0.2	-0.06000005	
