Time	FF	Vm	Ii	
0.49	0	0	0	
0.492	0	0	0	
0.494	0	0	0	
0.496	0	0	0	
0.498	0	0	0	
0.5	0	0	0	
0.502	0	0	0	
0.504	0	0	0	
0.506	0	0	0	
0.508	0	0	0	
0.5100001	0	0	0	
0.512	0	0	0	
0.514	0	0	0	
0.516	0	0	0	
0.518	0	0	0	
0.52	0	0	0	
0.522	0	0	0	
0.524	0	0	0	
0.526	0	0	0	
0.528	0	0	0	
0.53	0	0	0	
0.532	0	0	0	
0.534	0	0	0	
0.536	0	0	0	
0.538	0	0	0	
0.54	0	0	0	
0.5420001	0	0	0	
0.544	0	0	0	
0.546	0	0	0	
0.548	0	0	0	
0.55	0	0	0	
0.552	0	0	0	
0.554	0	0	0	
0.5560001	0	0	0	
0.558	0	0	0	
0.56	0	0	0	
0.562	0	0	0	
0.564	0	0	0	
0.566	0	0	0	
0.568	0	0	0	
0.5700001	0	0	0	
0.572	0	0	0	
0.574	0	0	0	
0.576	0	0	0	
0.578	0	0	0	
0.58	0	0	0	
0.582	0	0	0	
0.5840001	0	0	0	
0.586	0	0	0	
0.588	0	0	0	
0.59	0	0	0	
0.592	0	0	0	
0.594	0	0	0	
0.596	0	0	0	
0.598	0	0	0	
0.6	0	0	0	
0.6020001	0	0	0	
0.604	0	0	0	
0.606	0	0	0	
0.608	0	0	0	
0.61	0	0	0	
0.612	0	0	0	
0.614	0	0	0	
0.6160001	0	0	0	
0.618	0	0	0	
0.62	0	0	0	
0.622	0	0	0	
0.624	0	0	0	
0.626	0	0	0	
0.628	0	0	0	
0.6300001	0	0	0	
0.632	0	0	0	
0.634	0	0	0	
0.636	0	0	0	
0.638	0	0	0	
0.64	0	0	0	
0.642	0	0	0	
0.6440001	0	0	0	
0.646	0	0	0	
0.648	0	0	0	
0.65	0	0	0	
0.652	0	0	0	
0.654	0	0	0	
0.656	0	0	0	
0.6580001	0	0	0	
0.66	0	0	0	
0.6620001	0	0	0	
0.664	0	0	0	
0.666	0	0	0	
0.668	0	0	0	
0.67	0	0	0	
0.6720001	0	0	0	
0.674	0	0	0	
0.6760001	0	0	0	
0.678	0	0	0	
0.68	0	0	0	
0.682	0	0	0	
0.684	0	0	0	
0.686	0	0	0	
0.688	0	0	0	
0.6900001	0	0	0	
0.692	0	0	0	
0.694	0	0	0	
0.696	0	0	0	
0.698	0	0	0	
0.7	0	0	0	
0.702	0	0	0	
0.7040001	0	0	0	
0.706	0	0	0	
0.708	0	0	0	
0.71	0	0	0	
0.712	0	0	0	
0.714	0	0	0	
0.716	0	0	0	
0.7180001	0	0	0	
0.72	0	0	0	
0.7220001	0	0	0	
0.724	0	0	0	
0.726	0	0	0	
0.728	0	0	0	
0.73	0	0	0	
0.7320001	0	0	0	
0.734	0	0	0	
0.7360001	0	0	0	
0.738	0	0	0	
0.74	0	0	0	
0.742	0	0	0	
0.744	0	0	0	
0.7460001	0	0	0	
0.748	0	0	0	
0.7500001	0	0	0	
0.752	0	0	0	
0.754	0	0	0	
0.756	0	0	0	
0.758	0	0	0	
0.7600001	0	0	0	
0.762	0	0	0	
0.7640001	0	0	0	
0.766	0	0	0	
0.768	0	0	0	
0.77	0	0	0	
0.772	0	0	0	
0.774	0	0	0	
0.776	0	0	0	
0.7780001	0	0	0	
0.78	0	0	0	
0.7820001	0	0	0	
0.784	0	0	0	
0.786	0	0	0	
0.788	0	0	0	
0.79	0	0	0	
0.7920001	0	0	0	
0.794	0	0	0	
0.7960001	0	0	0	
0.798	0	0	0	
0.8	0	0	0	
0.802	0	0	0	
0.804	0	0	0	
0.8060001	0	0	0	
0.808	0	0	0	
0.8100001	0	0	0	
0.812	0	0	0	
0.814	0	0	0	
0.816	0	0	0	
0.818	0	0	0	
0.8200001	0	0	0	
0.822	0	0	0	
0.8240001	0	0	0	
0.826	0	0	0	
0.8280001	0	0	0	
0.83	0	0	0	
0.832	0	0	0	
0.8340001	0	0	0	
0.836	0	0	0	
0.8380001	0	0	0	
0.84	0	0	0	
0.8420001	0	0	0	
0.844	0	0	0	
0.846	0	0	0	
0.848	0	0	0	
0.85	0	0	0	
0.8520001	0	0	0	
0.854	0	0	0	
0.8560001	0	0	0	
0.858	0	0	0	
0.86	0	0	0	
0.862	0	0	0	
0.864	0	0	0	
0.8660001	0	0	0	
0.868	0	0	0	
0.8700001	0	0	0	
0.872	0	0	0	
0.874	0	0	0	
0.876	0	0	0	
0.878	0	0	0	
0.8800001	0	0	0	
0.882	0	0	0	
0.8840001	0	0	0	
0.886	0	0	0	
0.8880001	0	0	0	
0.89	0	0	0	
0.892	0	0	0	
0.8940001	0	0	0	
0.896	0	0	0	
0.8980001	0	0	0	
0.9	0	0	0	
0.9020001	0	0	0	
0.904	0	0	0	
0.906	0	0	0	
0.9080001	0	0	0	
0.91	0	0	0	
0.9120001	0	0	0	
0.914	0	0	0	
0.9160001	0	0	0	
0.918	0	0	0	
0.92	0	0	0	
0.9220001	0	0	0	
0.924	0	0	0	
0.9260001	0	0	0	
0.928	0	0	0	
0.9300001	0	0	0	
0.932	0	0	0	
0.934	0	0	0	
0.936	0	0	0	
0.938	0	0	0	
0.9400001	0	0	0	
0.942	0	0	0	
0.9440001	0	0	0	
0.946	0	0	0	
0.9480001	0	0	0	
0.95	0	0	0	
0.952	0	0	0	
0.9540001	0	0	0	
0.956	0	0	0	
0.9580001	0	0	0	
0.96	0	0	0	
0.9620001	0	0	0	
0.964	0	0	0	
0.966	0	0	0	
0.9680001	0	0	0	
0.97	0	0	0	
0.9720001	0	0	0	
0.974	0	0	0	
0.9760001	0	0	0	
0.978	0	0	0	
0.98	0	0	0	
0.9820001	0	0	0	
0.984	0	0	0	
0.9860001	0	0	0	
0.988	0	0	0	
0.9900001	0	0	0	
0.992	0	0	0	
0.994	0	0	0	
0.9960001	0	0	0	
0.998	0	0	0	
1	0	0	0	
1.002	0	0	0	
1.004	0	0	0	
1.006	0	0	0	
1.008	0	0	0	
1.01	0	0	0	
1.012	0	0	0	
1.014	0	0	0	
1.016	0	0	0	
1.018	0	0	0	
1.02	0	0	0	
1.022	0	0	0	
1.024	0	0	0	
1.026	0	0	0	
1.028	0	0	0	
1.03	0	0	0	
1.032	0	0	0	
1.034	0	0	0	
1.036	0	0	0	
1.038	0	0	0	
1.04	0	0	0	
1.042	0	0	0	
1.044	0	0	0	
1.046	0	0	0	
1.048	0	0	0	
1.05	0	0	0	
1.052	0	0	0	
1.054	0	0	0	
1.056	0	0	0	
1.058	0	0	0	
1.06	0	0	0	
1.062	0	0	0	
1.064	0	0	0	
1.066	0	0	0	
1.068	0	0	0	
1.07	0	0	0	
1.072	0	0	0	
1.074	0	0	0	
1.076	0	0	0	
1.078	0	0	0	
1.08	0	0	0	
1.082	0	0	0	
1.084	0	0	0	
1.086	0	0	0	
1.088	0	0	0	
1.09	0	0	0	
1.092	0	0	0	
1.094	0	0	0	
1.096	0	0	0	
1.098	0	0	0	
1.1	0	0	0	
1.102	0	0	0	
1.104	0	0	0	
1.106	0	0	0	
1.108	0	0	0	
1.11	0	0	0	
1.112	0	0	0	
1.114	0	0	0	
1.116	0	0	0	
1.118	0.006327512	0.0006327512	3.163756E-09	
1.12	0.01252847	0.001252847	3.163756E-09	
1.122	0.01860542	0.001860542	3.163756E-09	
1.124	0.02456082	0.002456082	3.163756E-09	
1.126	0.03039712	0.003039712	3.163756E-09	
1.128	0.03611669	0.003611668	3.163756E-09	
1.13	0.04172187	0.004172186	3.163756E-09	
1.132	0.04721494	0.004721494	3.163756E-09	
1.134	0.05259815	0.005259815	3.163756E-09	
1.136	0.0578737	0.00578737	3.163756E-09	
1.138	0.06304374	0.006304373	3.163756E-09	
1.14	0.06811037	0.006811037	3.163756E-09	
1.142	0.07307567	0.007307568	3.163756E-09	
1.144	0.07794167	0.007794167	3.163756E-09	
1.146	0.08271035	0.008271035	3.163756E-09	
1.148	0.08738365	0.008738365	3.163756E-09	
1.15	0.09196348	0.009196348	3.163756E-09	
1.152	0.09645172	0.009645172	3.163756E-09	
1.154	0.1008502	0.01008502	3.163756E-09	
1.156	0.1051607	0.01051607	3.163756E-09	
1.158	0.109385	0.0109385	3.163756E-09	
1.16	0.1135248	0.01135248	3.163756E-09	
1.162	0.1175818	0.01175818	3.163756E-09	
1.164	0.1215577	0.01215577	3.163756E-09	
1.166	0.1254541	0.01254541	3.163756E-09	
1.168	0.1292725	0.01292725	3.163756E-09	
1.17	0.1330146	0.01330146	3.163756E-09	
1.172	0.1366818	0.01366818	3.163756E-09	
1.174	0.1402757	0.01402757	3.163756E-09	
1.176	0.1437977	0.01437977	3.163756E-09	
1.178	0.1472492	0.01472492	3.163756E-09	
1.18	0.1506317	0.01506317	3.163756E-09	
1.182	0.1539466	0.01539466	3.163756E-09	
1.184	0.1571952	0.01571952	3.163756E-09	
1.186	0.1603788	0.01603788	3.163756E-09	
1.188	0.1634987	0.01634987	3.163756E-09	
1.19	0.1665563	0.01665563	3.163756E-09	
1.192	0.1695527	0.01695527	3.163756E-09	
1.194	0.1724891	0.01724891	3.163756E-09	
1.196	0.1753668	0.01753668	3.163756E-09	
1.198	0.178187	0.0178187	3.163756E-09	
1.2	0.1809508	0.01809508	3.163756E-09	
1.202	0.1836593	0.01836593	3.163756E-09	
1.204	0.1863136	0.01863136	3.163756E-09	
1.206	0.1889149	0.01889149	3.163756E-09	
1.208	0.1914641	0.01914641	3.163756E-09	
1.21	0.1939623	0.01939623	3.163756E-09	
1.212	0.1964106	0.01964106	3.163756E-09	
1.214	0.1988099	0.01988099	3.163756E-09	
1.216	0.2011612	0.02011612	3.163756E-09	
1.218	0.2034655	0.02034655	3.163756E-09	
1.22	0.2057237	0.02057237	3.163756E-09	
1.222	0.2079367	0.02079367	3.163756E-09	
1.224	0.2101055	0.02101055	3.163756E-09	
1.226	0.2122309	0.02122309	3.163756E-09	
1.228	0.2143138	0.02143138	3.163756E-09	
1.23	0.216355	0.0216355	3.163756E-09	
1.232	0.2183554	0.02183554	3.163756E-09	
1.234	0.2203158	0.02203158	3.163756E-09	
1.236	0.222237	0.0222237	3.163756E-09	
1.238	0.2241198	0.02241198	3.163756E-09	
1.24	0.2259649	0.02259649	3.163756E-09	
1.242	0.2277731	0.02277731	3.163756E-09	
1.244	0.2295452	0.02295452	3.163756E-09	
1.246	0.2312818	0.02312818	3.163756E-09	
1.248	0.2329837	0.02329837	3.163756E-09	
1.25	0.2346515	0.02346515	3.163756E-09	
1.252	0.236286	0.0236286	3.163756E-09	
1.254	0.2378878	0.02378878	3.163756E-09	
1.256	0.2394575	0.02394575	3.163756E-09	
1.258	0.2409959	0.02409959	3.163756E-09	
1.26	0.2425035	0.02425035	3.163756E-09	
1.262	0.2439809	0.02439809	3.163756E-09	
1.264	0.2454288	0.02454288	3.163756E-09	
1.266	0.2468477	0.02468478	3.163756E-09	
1.268	0.2482383	0.02482383	3.163756E-09	
1.27	0.2496011	0.02496011	3.163756E-09	
1.272	0.2509366	0.02509366	3.163756E-09	
1.274	0.2522453	0.02522453	3.163756E-09	
1.276	0.2535279	0.02535279	3.163756E-09	
1.278	0.2547849	0.02547849	3.163756E-09	
1.28	0.2560167	0.02560167	3.163756E-09	
1.282	0.2572239	0.02572239	3.163756E-09	
1.284	0.2584069	0.02584069	3.163756E-09	
1.286	0.2595663	0.02595663	3.163756E-09	
1.288	0.2607025	0.02607025	3.163756E-09	
1.29	0.2618159	0.02618159	3.163756E-09	
1.292	0.2629071	0.02629071	3.163756E-09	
1.294	0.2639765	0.02639765	3.163756E-09	
1.296	0.2650245	0.02650245	3.163756E-09	
1.298	0.2660515	0.02660515	3.163756E-09	
1.3	0.267058	0.0267058	3.163756E-09	
1.302	0.2680443	0.02680443	3.163756E-09	
1.304	0.2690109	0.02690109	3.163756E-09	
1.306	0.2699582	0.02699582	3.163756E-09	
1.308	0.2708866	0.02708866	3.163756E-09	
1.31	0.2717963	0.02717963	3.163756E-09	
1.312	0.2726879	0.02726879	3.163756E-09	
1.314	0.2735617	0.02735617	3.163756E-09	
1.316	0.274418	0.0274418	3.163756E-09	
1.318	0.2752571	0.02752571	3.163756E-09	
1.32	0.2760795	0.02760795	3.163756E-09	
1.322	0.2768854	0.02768854	3.163756E-09	
1.324	0.2776752	0.02776752	3.163756E-09	
1.326	0.2784492	0.02784492	3.163756E-09	
1.328	0.2792078	0.02792078	3.163756E-09	
1.33	0.2799511	0.02799511	3.163756E-09	
1.332	0.2806796	0.02806796	3.163756E-09	
1.334	0.2813935	0.02813935	3.163756E-09	
1.336	0.2820932	0.02820932	3.163756E-09	
1.338	0.2827788	0.02827788	3.163756E-09	
1.34	0.2834507	0.02834507	3.163756E-09	
1.342	0.2841092	0.02841092	3.163756E-09	
1.344	0.2847546	0.02847546	3.163756E-09	
1.346	0.285387	0.0285387	3.163756E-09	
1.348	0.2860067	0.02860068	3.163756E-09	
1.35	0.2866141	0.02866141	3.163756E-09	
1.352	0.2872094	0.02872094	3.163756E-09	
1.354	0.2877927	0.02877927	3.163756E-09	
1.356	0.2883644	0.02883643	3.163756E-09	
1.358	0.2889246	0.02889246	3.163756E-09	
1.36	0.2894736	0.02894736	3.163756E-09	
1.362	0.2900116	0.02900116	3.163756E-09	
1.364	0.2905389	0.02905389	3.163756E-09	
1.366	0.2910556	0.02910556	3.163756E-09	
1.368	0.2915621	0.0291562	3.163756E-09	
1.37	0.2920583	0.02920583	3.163756E-09	
1.372	0.2925446	0.02925446	3.163756E-09	
1.374	0.2930213	0.02930213	3.163756E-09	
1.376	0.2934884	0.02934884	3.163756E-09	
1.378	0.2939461	0.02939461	3.163756E-09	
1.38	0.2943947	0.02943947	3.163756E-09	
1.382	0.2948343	0.02948343	3.163756E-09	
1.384	0.2952651	0.02952651	3.163756E-09	
1.386	0.2956873	0.02956873	3.163756E-09	
1.388	0.2961011	0.02961011	3.163756E-09	
1.39	0.2965066	0.02965066	3.163756E-09	
1.392	0.296904	0.0296904	3.163756E-09	
1.394	0.2972934	0.02972934	3.163756E-09	
1.396	0.297675	0.0297675	3.163756E-09	
1.398	0.2980491	0.02980491	3.163756E-09	
1.4	0.2984156	0.02984156	3.163756E-09	
1.402	0.2987748	0.02987748	3.163756E-09	
1.404	0.2991268	0.02991268	3.163756E-09	
1.406	0.2994718	0.02994718	3.163756E-09	
1.408	0.2998098	0.02998099	3.163756E-09	
1.41	0.3001412	0.03001412	3.163756E-09	
1.412	0.3004659	0.03004659	3.163756E-09	
1.414	0.3007841	0.03007841	3.163756E-09	
1.416	0.3010959	0.03010959	3.163756E-09	
1.418	0.3014015	0.03014015	3.163756E-09	
1.42	0.3017009	0.03017009	3.163756E-09	
1.422	0.3019944	0.03019944	3.163756E-09	
1.424	0.3022821	0.03022821	3.163756E-09	
1.426	0.3025639	0.03025639	3.163756E-09	
1.428	0.3028402	0.03028402	3.163756E-09	
1.43	0.3031109	0.03031109	3.163756E-09	
1.432	0.3033762	0.03033762	3.163756E-09	
1.434	0.3036362	0.03036362	3.163756E-09	
1.436	0.303891	0.0303891	3.163756E-09	
1.438	0.3041407	0.03041407	3.163756E-09	
1.44	0.3043854	0.03043853	3.163756E-09	
1.442	0.3046252	0.03046251	3.163756E-09	
1.444	0.3048601	0.03048602	3.163756E-09	
1.446	0.3050905	0.03050905	3.163756E-09	
1.448	0.3053162	0.03053162	3.163756E-09	
1.45	0.3055373	0.03055374	3.163756E-09	
1.452	0.3057541	0.03057541	3.163756E-09	
1.454	0.3059666	0.03059665	3.163756E-09	
1.456	0.3061747	0.03061747	3.163756E-09	
1.458	0.3063788	0.03063788	3.163756E-09	
1.46	0.3065787	0.03065787	3.163756E-09	
1.462	0.3067746	0.03067746	3.163756E-09	
1.464	0.3069666	0.03069666	3.163756E-09	
1.466	0.3071548	0.03071548	3.163756E-09	
1.468	0.3073393	0.03073392	3.163756E-09	
1.47	0.30752	0.030752	3.163756E-09	
1.472	0.3076971	0.03076971	3.163756E-09	
1.474	0.3078707	0.03078707	3.163756E-09	
1.476	0.3080407	0.03080408	3.163756E-09	
1.478	0.3082075	0.03082074	3.163756E-09	
1.48	0.3083708	0.03083708	3.163756E-09	
1.482	0.3085309	0.03085309	3.163756E-09	
1.484	0.3086878	0.03086878	3.163756E-09	
1.486	0.3088415	0.03088415	3.163756E-09	
1.488	0.3089922	0.03089922	3.163756E-09	
1.49	0.3091399	0.03091399	3.163756E-09	
1.492	0.3092846	0.03092846	3.163756E-09	
1.494	0.3094264	0.03094264	3.163756E-09	
1.496	0.3095654	0.03095654	3.163756E-09	
1.498	0.3097016	0.03097016	3.163756E-09	
1.5	0.3098351	0.03098351	3.163756E-09	
1.502	0.3099659	0.03099659	3.163756E-09	
1.504	0.3100941	0.03100941	3.163756E-09	
1.506	0.3102197	0.03102197	3.163756E-09	
1.508	0.3103428	0.03103429	3.163756E-09	
1.51	0.3104635	0.03104635	3.163756E-09	
1.512	0.3105817	0.03105818	3.163756E-09	
1.514	0.3106976	0.03106976	3.163756E-09	
1.516	0.3108112	0.03108112	3.163756E-09	
1.518	0.3109225	0.03109225	3.163756E-09	
1.52	0.3110316	0.03110315	3.163756E-09	
1.522	0.3111384	0.03111384	3.163756E-09	
1.524	0.3112432	0.03112432	3.163756E-09	
1.526	0.3113458	0.03113458	3.163756E-09	
1.528	0.3114464	0.03114464	3.163756E-09	
1.53	0.311545	0.0311545	3.163756E-09	
1.532	0.3116416	0.03116416	3.163756E-09	
1.534	0.3117363	0.03117363	3.163756E-09	
1.536	0.3118291	0.03118291	3.163756E-09	
1.538	0.31192	0.031192	3.163756E-09	
1.54	0.3120091	0.03120091	3.163756E-09	
1.542	0.3120964	0.03120964	3.163756E-09	
1.544	0.312182	0.0312182	3.163756E-09	
1.546	0.3122659	0.03122659	3.163756E-09	
1.548	0.3123481	0.03123481	3.163756E-09	
1.55	0.3124287	0.03124286	3.163756E-09	
1.552	0.3125076	0.03125076	3.163756E-09	
1.554	0.3125849	0.03125849	3.163756E-09	
1.556	0.3126608	0.03126607	3.163756E-09	
1.558	0.312735	0.0312735	3.163756E-09	
1.56	0.3128078	0.03128078	3.163756E-09	
1.562	0.3128791	0.03128792	3.163756E-09	
1.564	0.3129491	0.03129491	3.163756E-09	
1.566	0.3130176	0.03130176	3.163756E-09	
1.568	0.3130848	0.03130848	3.163756E-09	
1.57	0.3131506	0.03131506	3.163756E-09	
1.572	0.3132151	0.03132151	3.163756E-09	
1.574	0.3132783	0.03132783	3.163756E-09	
1.576	0.3133403	0.03133403	3.163756E-09	
1.578	0.313401	0.0313401	3.163756E-09	
1.58	0.3134605	0.03134605	3.163756E-09	
1.582	0.3135188	0.03135188	3.163756E-09	
1.584	0.3135759	0.03135759	3.163756E-09	
1.586	0.3136319	0.03136319	3.163756E-09	
1.588	0.3136868	0.03136868	3.163756E-09	
1.59	0.3137406	0.03137406	3.163756E-09	
1.592	0.3137933	0.03137933	3.163756E-09	
1.594	0.3138449	0.03138449	3.163756E-09	
1.596	0.3138956	0.03138956	3.163756E-09	
1.598	0.3139451	0.03139452	3.163756E-09	
1.6	0.3139938	0.03139938	3.163756E-09	
1.602	0.3140414	0.03140414	3.163756E-09	
1.604	0.3140881	0.03140881	3.163756E-09	
1.606	0.3141338	0.03141338	3.163756E-09	
1.608	0.3141787	0.03141787	3.163756E-09	
1.61	0.3142226	0.03142226	3.163756E-09	
1.612	0.3142657	0.03142657	3.163756E-09	
1.614	0.3143079	0.03143079	3.163756E-09	
1.616	0.3143492	0.03143492	3.163756E-09	
1.618	0.3143898	0.03143898	3.163756E-09	
1.62	0.3144295	0.03144295	3.163756E-09	
1.622	0.3144684	0.03144684	3.163756E-09	
1.624	0.3145066	0.03145066	3.163756E-09	
1.626	0.3145439	0.03145439	3.163756E-09	
1.628	0.3145805	0.03145805	3.163756E-09	
1.63	0.3146164	0.03146164	3.163756E-09	
1.632	0.3146516	0.03146516	3.163756E-09	
1.634	0.3146861	0.03146861	3.163756E-09	
1.636	0.3147199	0.03147199	3.163756E-09	
1.638	0.314753	0.0314753	3.163756E-09	
1.64	0.3147855	0.03147855	3.163756E-09	
1.642	0.3148173	0.03148173	3.163756E-09	
1.644	0.3148485	0.03148485	3.163756E-09	
1.646	0.314879	0.0314879	3.163756E-09	
1.648	0.3149089	0.03149089	3.163756E-09	
1.65	0.3149382	0.03149382	3.163756E-09	
1.652	0.314967	0.0314967	3.163756E-09	
1.654	0.3149952	0.03149952	3.163756E-09	
1.656	0.3150228	0.03150228	3.163756E-09	
1.658	0.3150498	0.03150498	3.163756E-09	
1.66	0.3150764	0.03150763	3.163756E-09	
1.662	0.3151023	0.03151023	3.163756E-09	
1.664	0.3151278	0.03151278	3.163756E-09	
1.666	0.3151528	0.03151528	3.163756E-09	
1.668	0.3151772	0.03151772	3.163756E-09	
1.67	0.3152012	0.03152012	3.163756E-09	
1.672	0.3152246	0.03152246	3.163756E-09	
1.674	0.3152477	0.03152477	3.163756E-09	
1.676	0.3152702	0.03152702	3.163756E-09	
1.678	0.3152923	0.03152923	3.163756E-09	
1.68	0.315314	0.0315314	3.163756E-09	
1.682	0.3153352	0.03153352	3.163756E-09	
1.684	0.3153561	0.03153561	3.163756E-09	
1.686	0.3153765	0.03153764	3.163756E-09	
1.688	0.3153964	0.03153964	3.163756E-09	
1.69	0.315416	0.0315416	3.163756E-09	
1.692	0.3154352	0.03154352	3.163756E-09	
1.694	0.315454	0.0315454	3.163756E-09	
1.696	0.3154725	0.03154724	3.163756E-09	
1.698	0.3154905	0.03154905	3.163756E-09	
1.7	0.3155082	0.03155082	3.163756E-09	
1.702	0.3155256	0.03155256	3.163756E-09	
1.704	0.3155425	0.03155426	3.163756E-09	
1.706	0.3155592	0.03155592	3.163756E-09	
1.708	0.3155755	0.03155755	3.163756E-09	
1.71	0.3155915	0.03155915	3.163756E-09	
1.712	0.3156072	0.03156072	3.163756E-09	
1.714	0.3156226	0.03156226	3.163756E-09	
1.716	0.3156376	0.03156376	3.163756E-09	
1.718	0.3156524	0.03156524	3.163756E-09	
1.72	0.3156668	0.03156668	3.163756E-09	
1.722	0.315681	0.0315681	3.163756E-09	
1.724	0.3156949	0.03156949	3.163756E-09	
1.726	0.3157085	0.03157085	3.163756E-09	
1.728	0.3157219	0.03157219	3.163756E-09	
1.73	0.3157349	0.03157349	3.163756E-09	
1.732	0.3157477	0.03157477	3.163756E-09	
