Time	Iext	
0.38	0	
0.382	0	
0.384	0	
0.386	0	
0.388	0	
0.39	0	
0.392	0	
0.394	0	
0.396	0	
0.398	0	
0.4	0	
0.402	0	
0.404	0	
0.406	0	
0.408	0	
0.41	1E-08	
0.412	1E-08	
0.414	1E-08	
0.416	1E-08	
0.418	1E-08	
0.42	0	
0.422	0	
0.424	0	
0.426	0	
0.428	0	
0.43	1E-08	
0.432	1E-08	
0.434	1E-08	
0.436	1E-08	
0.438	1E-08	
0.44	0	
0.442	0	
0.444	0	
0.446	0	
0.448	0	
0.45	1E-08	
0.452	1E-08	
0.454	1E-08	
0.456	1E-08	
0.458	1E-08	
0.46	0	
0.462	0	
0.464	0	
0.466	0	
0.468	0	
0.47	1E-08	
0.472	1E-08	
0.474	1E-08	
0.476	1E-08	
0.478	1E-08	
0.48	0	
0.482	0	
0.484	0	
0.486	0	
0.488	0	
0.49	1E-08	
0.492	1E-08	
0.494	1E-08	
0.496	1E-08	
0.498	1E-08	
0.5	0	
0.502	0	
0.504	0	
0.506	0	
0.508	0	
0.5100001	0	
0.512	0	
0.514	0	
0.516	0	
0.518	0	
0.52	0	
0.522	0	
0.524	0	
0.526	0	
0.528	0	
0.53	0	
0.532	0	
0.534	0	
0.536	0	
0.538	0	
0.54	0	
0.5420001	0	
0.544	0	
0.546	0	
0.548	0	
0.55	0	
0.552	0	
0.554	0	
0.5560001	0	
0.558	0	
0.56	0	
0.562	0	
0.564	0	
0.566	0	
0.568	0	
0.5700001	0	
0.572	0	
0.574	0	
0.576	0	
0.578	0	
0.58	0	
0.582	0	
0.5840001	0	
0.586	0	
0.588	0	
0.59	0	
0.592	0	
0.594	0	
0.596	0	
0.598	0	
0.6	0	
0.6020001	0	
0.604	0	
0.606	0	
0.608	0	
0.61	1E-08	
0.612	1E-08	
0.614	1E-08	
0.6160001	1E-08	
0.618	1E-08	
0.62	0	
0.622	0	
0.624	0	
0.626	0	
0.628	0	
0.6300001	1E-08	
0.632	1E-08	
0.634	1E-08	
0.636	1E-08	
0.638	1E-08	
0.64	0	
0.642	0	
0.6440001	0	
0.646	0	
0.648	0	
0.65	1E-08	
0.652	1E-08	
0.654	1E-08	
0.656	1E-08	
0.6580001	1E-08	
0.66	0	
0.6620001	0	
0.664	0	
0.666	0	
0.668	0	
0.67	1E-08	
0.6720001	1E-08	
0.674	1E-08	
0.6760001	1E-08	
0.678	1E-08	
0.68	0	
0.682	0	
0.684	0	
0.686	0	
0.688	0	
0.6900001	1E-08	
0.692	1E-08	
0.694	1E-08	
0.696	1E-08	
0.698	1E-08	
0.7	0	
0.702	0	
0.7040001	0	
0.706	0	
0.708	0	
0.71	0	
0.712	0	
0.714	0	
0.716	0	
0.7180001	0	
0.72	0	
0.7220001	0	
0.724	0	
0.726	0	
0.728	0	
0.73	0	
0.7320001	0	
0.734	0	
0.7360001	0	
0.738	0	
0.74	0	
0.742	0	
0.744	0	
0.7460001	0	
0.748	0	
0.7500001	0	
0.752	0	
0.754	0	
0.756	0	
0.758	0	
0.7600001	0	
0.762	0	
0.7640001	0	
0.766	0	
0.768	0	
0.77	0	
0.772	0	
0.774	0	
0.776	0	
0.7780001	0	
0.78	0	
0.7820001	0	
0.784	0	
0.786	0	
0.788	0	
0.79	0	
0.7920001	0	
0.794	0	
0.7960001	0	
0.798	0	
0.8	0	
0.802	0	
0.804	0	
0.8060001	0	
0.808	0	
0.8100001	1E-08	
0.812	1E-08	
0.814	1E-08	
0.816	1E-08	
0.818	1E-08	
0.8200001	0	
0.822	0	
0.8240001	0	
0.826	0	
0.8280001	0	
0.83	1E-08	
0.832	1E-08	
0.8340001	1E-08	
0.836	1E-08	
0.8380001	1E-08	
0.84	0	
0.8420001	0	
0.844	0	
0.846	0	
0.848	0	
0.85	1E-08	
0.8520001	1E-08	
0.854	1E-08	
0.8560001	1E-08	
0.858	1E-08	
0.86	0	
0.862	0	
0.864	0	
0.8660001	0	
0.868	0	
0.8700001	1E-08	
0.872	1E-08	
0.874	1E-08	
0.876	1E-08	
0.878	1E-08	
0.8800001	0	
0.882	0	
0.8840001	0	
0.886	0	
0.8880001	0	
0.89	1E-08	
0.892	1E-08	
0.8940001	1E-08	
0.896	1E-08	
0.8980001	1E-08	
0.9	0	
0.9020001	0	
0.904	0	
0.906	0	
0.9080001	0	
0.91	0	
0.9120001	0	
0.914	0	
0.9160001	0	
0.918	0	
0.92	0	
0.9220001	0	
0.924	0	
0.9260001	0	
0.928	0	
0.9300001	0	
0.932	0	
0.934	0	
0.936	0	
0.938	0	
0.9400001	0	
0.942	0	
0.9440001	0	
0.946	0	
0.9480001	0	
0.95	0	
0.952	0	
0.9540001	0	
0.956	0	
0.9580001	0	
0.96	0	
0.9620001	0	
0.964	0	
0.966	0	
0.9680001	0	
0.97	0	
0.9720001	0	
0.974	0	
0.9760001	0	
0.978	0	
0.98	0	
0.9820001	0	
0.984	0	
0.9860001	0	
0.988	0	
0.9900001	0	
0.992	0	
0.994	0	
0.9960001	0	
0.998	0	
1	0	
