Time	Rotation	
0	0	
0.001	0	
0.002	2.645299E-05	
0.003	5.294161E-05	
0.004	7.822945E-05	
0.005	0.0001023132	
0.006	0.0001252473	
0.007	0.0001470866	
0.008	0.0001678833	
0.009000001	0.0001876871	
0.01	0.0002065454	
0.011	0.0002245034	
0.012	0.000241604	
0.013	0.0002578883	
0.014	0.0002733951	
0.015	0.0002881615	
0.016	0.000302223	
0.017	0.0003156131	
0.018	0.0003283639	
0.019	0.000340506	
0.02	0.0003520683	
0.021	0.0003630786	
0.022	0.0003735631	
0.023	0.000383547	
0.024	0.0003930542	
0.025	0.0004021074	
0.026	0.0004107284	
0.027	0.0004189377	
0.028	0.0004267549	
0.029	0.0004341989	
0.03	0.0004412873	
0.031	0.0004480373	
0.032	0.0004544649	
0.033	0.0004605856	
0.034	0.0004664139	
0.035	0.0004719638	
0.036	0.0004772487	
0.037	0.0004822811	
0.038	0.0004870731	
0.039	0.0004916363	
0.04	0.0004959814	
0.041	0.000500119	
0.042	0.000504059	
0.043	0.0005078106	
0.044	0.000511383	
0.045	0.0005147848	
0.046	0.0005180239	
0.047	0.0005211084	
0.048	0.0005240454	
0.049	0.0005268421	
0.05	0.0005295051	
0.051	0.0005320407	
0.052	0.0005344552	
0.053	0.0005367543	
0.054	0.0005389434	
0.055	0.0005410279	
0.056	0.0005430127	
0.057	0.0005449025	
0.058	0.000546702	
0.059	0.0005484154	
0.06	0.0005500468	
0.061	0.0005516001	
0.062	0.0005530792	
0.063	0.0005544874	
0.064	0.0005558282	
0.06500001	0.0005571048	
0.066	0.0005583201	
0.067	0.0005594773	
0.068	0.000560579	
0.06900001	0.000561628	
0.07	0.0005626266	
0.071	0.0005635773	
0.072	0.0005644826	
0.07300001	0.0005653444	
0.074	0.0005661648	
0.075	0.0005669458	
0.07600001	0.0005676894	
0.07700001	0.0005683973	
0.078	0.0005690712	
0.079	0.0005697127	
0.08000001	0.0005703233	
0.081	0.0005709045	
0.082	0.0005714578	
0.083	0.0005719845	
0.08400001	0.0005724858	
0.085	0.000572963	
0.086	0.0005734171	
0.087	0.0005738494	
0.08800001	0.0005742608	
0.089	0.0005746524	
0.09	0.000575025	
0.09100001	0.0005753795	
0.09200001	0.000575717	
0.093	0.000576038	
0.094	0.0005763436	
0.09500001	0.0005766343	
0.096	0.0005769108	
0.097	0.0005771739	
0.098	0.0005774242	
0.09900001	0.0005776623	
0.1	0.0005778888	
0.101	0.0005781042	
0.102	0.0005783091	
0.103	0.000578504	
0.104	0.0005786893	
0.105	0.0005788655	
0.106	0.000579033	
0.107	0.0005791922	
0.108	0.0005793436	
0.109	0.0005794875	
0.11	0.0005796243	
0.111	0.0005797543	
0.112	0.0005798778	
0.113	0.0005799951	
0.114	0.0005801065	
0.115	0.0005802123	
0.116	0.0005803129	
0.117	0.0005804083	
0.118	0.0005804989	
0.119	0.000580585	
0.12	0.0005806666	
0.121	0.0005807441	
0.122	0.0005808175	
0.123	0.0005808872	
0.124	0.0005809533	
0.125	0.0005810158	
0.126	0.0005810751	
0.127	0.0005811314	
0.128	0.0005811846	
0.129	0.000581235	
0.13	0.0005812827	
0.131	0.0005813278	
0.132	0.0005813705	
0.133	0.0005814109	
0.134	0.000581449	
0.135	0.0005814849	
0.136	0.0005815189	
0.137	0.0005815509	
0.138	0.0005815811	
0.139	0.0005816095	
0.14	0.0005816363	
0.141	0.0005816615	
0.142	0.0005816852	
0.143	0.0005817075	
0.144	0.0005817284	
0.145	0.0005817479	
0.146	0.0005817662	
0.147	0.0005817834	
0.148	0.0005817995	
0.149	0.0005818144	
0.15	0.0005818283	
0.151	0.0005818412	
0.152	0.0005818531	
0.153	0.0005818643	
0.154	0.0005818746	
0.155	0.0005818841	
0.156	0.0005818928	
0.157	0.0005819009	
0.158	0.0005819082	
0.159	0.0005819149	
0.16	0.0005819208	
0.161	0.0005819263	
0.162	0.0005819311	
0.163	0.0005819353	
0.164	0.0005819391	
0.165	0.0005819424	
0.166	0.0005819452	
0.167	0.0005819474	
0.168	0.0005819494	
0.169	0.0005819508	
0.17	0.0005819519	
0.171	0.0005819526	
0.172	0.0005819529	
0.173	0.0005819529	
0.174	0.0005819525	
0.175	0.0005819518	
0.176	0.0005819508	
0.177	0.0005819494	
0.178	0.0005819478	
0.179	0.0005819459	
0.18	0.0005819438	
0.181	0.0005819413	
0.182	0.0005819387	
0.183	0.0005819358	
0.184	0.0005819327	
0.185	0.0005819293	
0.186	0.0005819258	
0.187	0.000581922	
0.188	0.000581918	
0.189	0.0005819139	
0.19	0.0005819096	
0.191	0.0005819051	
0.192	0.0005819004	
0.193	0.0005818956	
0.194	0.0005818906	
0.195	0.0005818855	
0.196	0.0005818803	
0.197	0.0005818748	
0.198	0.0005818693	
0.199	0.0005818636	
0.2	0.0005818579	
0.201	0.000581852	
0.202	0.0005818459	
0.203	0.0005818398	
0.204	0.0005818335	
0.205	0.0005818271	
0.206	0.0005818206	
0.207	0.000581814	
0.208	0.0005818073	
0.209	0.0005818004	
0.21	0.0005817935	
0.211	0.0005817866	
0.212	0.0005817795	
0.213	0.0005817722	
0.214	0.000581765	
0.215	0.0005817576	
0.216	0.0005817502	
0.217	0.0005817427	
0.218	0.0005817352	
0.219	0.0005817275	
0.22	0.0005817198	
0.221	0.000581712	
0.222	0.0005817041	
0.223	0.0005816962	
0.224	0.0005816882	
0.225	0.0005816802	
0.226	0.000581672	
0.227	0.0005816639	
0.228	0.0005816556	
0.229	0.0005816473	
0.23	0.0005816389	
0.231	0.0005816305	
0.232	0.000581622	
0.233	0.0005816135	
0.234	0.000581605	
0.235	0.0005815963	
0.236	0.0005815876	
0.237	0.0005815789	
0.238	0.0005815701	
0.239	0.0005815613	
0.24	0.0005815524	
0.241	0.0005815435	
0.242	0.0005815345	
0.243	0.0005815254	
0.244	0.0005815164	
0.245	0.0005815073	
0.246	0.0005814981	
0.247	0.0005814888	
0.248	0.0005814796	
0.249	0.0005814703	
0.25	0.0005814609	
0.251	0.0005814515	
0.252	0.000581442	
0.253	0.0005814325	
0.254	0.000581423	
0.255	0.0005814134	
0.256	0.0005814038	
0.257	0.0005813942	
0.258	0.0005813845	
0.259	0.0005813747	
0.26	0.0005813649	
0.261	0.0005813551	
0.262	0.0005813452	
0.263	0.0005813353	
0.264	0.0005813254	
0.265	0.0005813154	
0.266	0.0005813054	
0.267	0.0005812953	
0.268	0.0005812853	
0.269	0.000581275	
0.27	0.0005812649	
0.271	0.0005812547	
0.272	0.0005812444	
0.273	0.0005812341	
0.274	0.0005812238	
0.275	0.0005812133	
0.276	0.000581203	
0.277	0.0005811926	
0.278	0.000581182	
0.279	0.0005811715	
0.28	0.0005811609	
0.281	0.0005811502	
0.282	0.0005811396	
0.283	0.0005811289	
0.284	0.0005811182	
0.285	0.0005811075	
0.286	0.0005810967	
0.287	0.0005810859	
0.288	0.0005810749	
0.289	0.000581064	
0.29	0.000581053	
0.291	0.0005810421	
0.292	0.000581031	
0.293	0.00058102	
0.294	0.0005810089	
0.295	0.0005809978	
0.296	0.0005809866	
0.297	0.0005809754	
0.298	0.0005809641	
0.299	0.0005809528	
0.3	0.0005809415	
0.301	0.0005809301	
0.302	0.0005809187	
0.303	0.0005809073	
0.304	0.0005808959	
0.305	0.0005808843	
0.306	0.0005808728	
0.307	0.0005808612	
0.308	0.0005808496	
0.309	0.000580838	
0.31	0.0005808263	
0.311	0.0005808145	
0.312	0.0005808027	
0.313	0.0005807909	
0.314	0.0005807791	
0.315	0.0005807672	
0.316	0.0005807552	
0.317	0.0005807434	
0.318	0.0005807314	
0.319	0.0005807194	
0.32	0.0005807073	
0.321	0.0005806952	
0.322	0.0005806831	
0.323	0.000580671	
0.324	0.0005806587	
0.325	0.0005806465	
0.326	0.0005806343	
0.327	0.000580622	
0.328	0.0005806097	
0.329	0.0005805973	
0.33	0.0005805849	
0.331	0.0005805724	
0.332	0.0005805599	
0.333	0.0005805474	
0.334	0.0005805348	
0.335	0.0005805222	
0.336	0.0005805096	
0.337	0.0005804969	
0.338	0.0005804842	
0.339	0.0005804715	
0.34	0.0005804587	
0.341	0.0005804459	
0.342	0.0005804331	
0.343	0.0005804202	
0.344	0.0005804073	
0.345	0.0005803943	
0.346	0.0005803814	
0.347	0.0005803684	
0.348	0.0005803553	
0.349	0.0005803422	
0.35	0.000580329	
0.351	0.0005803158	
0.352	0.0005803026	
