Time	FF	Vm	Ie	
0.338	0	0.01427669	2E-09	
0.34	0	0.01465824	2E-09	
0.342	0	0.01501436	2E-09	
0.344	0	0.01534674	2E-09	
0.346	0	0.01565695	2E-09	
0.348	0	0.01594649	2E-09	
0.35	0	0.01621673	2E-09	
0.352	0	0.01646894	2E-09	
0.354	0	0.01670435	2E-09	
0.356	0	0.01692406	2E-09	
0.358	0	0.01712912	2E-09	
0.36	0	0.01732051	2E-09	
0.362	0	0.01749915	2E-09	
0.364	0	0.01766587	2E-09	
0.366	0	0.01782148	2E-09	
0.368	0	0.01796671	2E-09	
0.37	0	0.01810226	2E-09	
0.372	0	0.01822878	2E-09	
0.374	0	0.01834686	2E-09	
0.376	0	0.01845707	2E-09	
0.378	0	0.01855993	2E-09	
0.38	0	0.01865594	2E-09	
0.382	0	0.01874554	2E-09	
0.384	0	0.01882917	2E-09	
0.386	0	0.01890723	2E-09	
0.388	0	0.01898008	2E-09	
0.39	0	0.01904807	2E-09	
0.392	0	0.01911153	2E-09	
0.394	0	0.01917076	2E-09	
0.396	0	0.01922605	2E-09	
0.398	0	0.01927764	2E-09	
0.4	0	0.0193258	0	
0.402	0	0.01803741	0	
0.404	0	0.01683492	0	
0.406	0	0.01571259	0	
0.408	0	0.01466509	0	
0.41	0	0.01368741	0	
0.412	0	0.01277492	0	
0.414	0	0.01192326	0	
0.416	0	0.01112838	0	
0.418	0	0.01038648	0	
0.42	0	0.009694051	0	
0.422	0	0.009047781	0	
0.424	0	0.008444596	0	
0.426	0	0.007881623	0	
0.428	0	0.007356181	0	
0.43	0	0.006865769	0	
0.432	0	0.006408051	0	
0.434	0	0.005980847	0	
0.436	0	0.005582124	0	
0.438	0	0.005209982	0	
0.44	0	0.00486265	0	
0.442	0	0.004538474	0	
0.444	0	0.004235909	0	
0.446	0	0.003953515	0	
0.448	0	0.003689947	0	
0.45	0	0.003443951	0	
0.452	0	0.003214354	0	
0.454	0	0.003000064	0	
0.456	0	0.002800059	0	
0.458	0	0.002613389	0	
0.46	0	0.002439163	0	
0.462	0	0.002276552	0	
0.464	0	0.002124782	0	
0.466	0	0.00198313	0	
0.468	0	0.001850921	0	
0.47	0	0.001727526	0	
0.472	0	0.001612358	0	
0.474	0	0.001504867	0	
0.476	0	0.001404543	0	
0.478	0	0.001310906	0	
0.48	0	0.001223513	0	
0.482	0	0.001141945	0	
0.484	0	0.001065815	0	
0.486	0	0.0009947611	0	
0.488	0	0.0009284437	0	
0.49	0	0.0008665474	0	
0.492	0	0.0008087776	0	
0.494	0	0.0007548591	0	
0.496	0	0.0007045351	0	
0.498	0	0.0006575661	0	
0.5	0	0.0006137284	4E-09	
0.502	0	0.00323948	4E-09	
0.504	0	0.005690182	4E-09	
0.506	0	0.007977503	4E-09	
0.508	0	0.01011234	4E-09	
0.5100001	0	0.01210485	4E-09	
0.512	0	0.01396453	4E-09	
0.514	0	0.01570022	4E-09	
0.516	0	0.01732021	4E-09	
0.518	0	0.0188322	4E-09	
0.52	0.003650755	0.02024338	4E-09	
0.522	0.02340737	0.02156049	4E-09	
0.524	0.0418469	0.02278979	4E-09	
0.526	0.05905709	0.02393714	4E-09	
0.528	0.07511994	0.02500799	4E-09	
0.53	0.09011194	0.02600746	4E-09	
0.532	0.1041045	0.0269403	4E-09	
0.534	0.1171642	0.02781094	4E-09	
0.536	0.1293532	0.02862355	4E-09	
0.538	0.1407297	0.02938198	4E-09	
0.54	0.1513477	0.03008985	4E-09	
0.5420001	0.1612579	0.03075052	4E-09	
0.544	0.1705073	0.03136715	4E-09	
0.546	0.1791402	0.03194268	4E-09	
0.548	0.1871975	0.03247983	4E-09	
0.55	0.1947176	0.03298118	4E-09	
0.552	0.2017365	0.0334491	4E-09	
0.554	0.2082874	0.03388583	4E-09	
0.5560001	0.2144016	0.03429344	4E-09	
0.558	0.2201081	0.03467387	4E-09	
0.56	0.2254343	0.03502895	4E-09	
0.562	0.2304053	0.03536035	4E-09	
0.564	0.2350449	0.03566966	4E-09	
0.566	0.2393753	0.03595835	4E-09	
0.568	0.2434169	0.03622779	4E-09	
0.5700001	0.2471891	0.03647927	4E-09	
0.572	0.2507099	0.03671399	4E-09	
0.574	0.2539958	0.03693305	4E-09	
0.576	0.2570628	0.03713752	4E-09	
0.578	0.2599252	0.03732835	4E-09	
0.58	0.2625969	0.03750646	4E-09	
0.582	0.2650904	0.03767269	4E-09	
0.5840001	0.2674178	0.03782785	4E-09	
0.586	0.2695899	0.03797266	4E-09	
0.588	0.2716173	0.03810782	4E-09	
0.59	0.2735095	0.03823396	4E-09	
0.592	0.2752754	0.0383517	4E-09	
0.594	0.2769238	0.03846158	4E-09	
0.596	0.2784622	0.03856415	4E-09	
0.598	0.2798981	0.03865987	4E-09	
0.6	0.2812382	0.03874921	0	
0.6020001	0.242489	0.03616593	0	
0.604	0.2063231	0.03375487	0	
0.606	0.1725682	0.03150455	0	
0.608	0.1410636	0.02940424	0	
0.61	0.1116594	0.02744396	0	
0.612	0.08421543	0.02561436	0	
0.614	0.05860105	0.02390674	0	
0.6160001	0.03469431	0.02231295	0	
0.618	0.01238135	0.02082542	0	
0.62	0	0.01943706	0	
0.622	0	0.01814125	0	
0.624	0	0.01693184	0	
0.626	0	0.01580305	0	
0.628	0	0.01474951	0	
0.6300001	0	0.01376621	0	
0.632	0	0.01284846	0	
0.634	0	0.0119919	0	
0.636	0	0.01119244	0	
0.638	0	0.01044628	0	
0.64	0	0.009749858	0	
0.642	0	0.009099867	0	
0.6440001	0	0.008493209	0	
0.646	0	0.007926995	0	
0.648	0	0.007398529	0	
0.65	0	0.006905293	0	
0.652	0	0.00644494	0	
0.654	0	0.006015277	0	
0.656	0	0.005614259	0	
0.6580001	0	0.005239975	0	
0.66	0	0.004890643	0	
0.6620001	0	0.0045646	0	
0.664	0	0.004260293	0	
0.666	0	0.003976274	0	
0.668	0	0.003711189	0	
0.67	0	0.003463776	0	
0.6720001	0	0.003232858	0	
0.674	0	0.003017334	0	
0.6760001	0	0.002816178	0	
0.678	0	0.002628433	0	
0.68	0	0.002453204	0	
0.682	0	0.002289657	0	
0.684	0	0.002137013	0	
0.686	0	0.001994546	0	
0.688	0	0.001861576	0	
0.6900001	0	0.001737471	0	
0.692	0	0.00162164	0	
0.694	0	0.00151353	0	
0.696	0	0.001412628	0	
0.698	0	0.001318453	0	
0.7	0	0.001230556	6E-09	
0.702	0	0.005148519	6E-09	
0.7040001	0	0.008805285	6E-09	
0.706	0	0.01221827	6E-09	
0.708	0	0.01540372	6E-09	
0.71	0	0.0183768	6E-09	
0.712	0.01727521	0.02115168	6E-09	
0.714	0.05612355	0.02374157	6E-09	
0.716	0.09238198	0.0261588	6E-09	
0.7180001	0.1262232	0.02841488	6E-09	
0.72	0.1578083	0.03052055	6E-09	
0.7220001	0.1872878	0.03248585	6E-09	
0.724	0.2148019	0.03432013	6E-09	
0.726	0.2404818	0.03603212	6E-09	
0.728	0.2644497	0.03762998	6E-09	
0.73	0.2868197	0.03912131	6E-09	
0.7320001	0.3076984	0.04051322	6E-09	
0.734	0.3271852	0.04181235	6E-09	
0.7360001	0.3453729	0.04302486	6E-09	
0.738	0.362348	0.04415653	6E-09	
0.74	0.3781915	0.04521276	6E-09	
0.742	0.3929787	0.04619858	6E-09	
0.744	0.4067802	0.04711867	6E-09	
0.7460001	0.4196614	0.04797743	6E-09	
0.748	0.431684	0.04877893	6E-09	
0.7500001	0.4429051	0.049527	6E-09	
0.752	0.4533781	0.05022521	6E-09	
0.754	0.4631529	0.05087686	6E-09	
0.756	0.4722761	0.05148507	6E-09	
0.758	0.480791	0.05205273	6E-09	
0.7600001	0.4887383	0.05258255	6E-09	
0.762	0.4961557	0.05307705	6E-09	
0.7640001	0.5030787	0.05353858	6E-09	
0.766	0.5095401	0.05396934	6E-09	
0.768	0.5155708	0.05437138	6E-09	
0.77	0.5211993	0.05474662	6E-09	
0.772	0.5264528	0.05509685	6E-09	
0.774	0.5313559	0.05542373	6E-09	
0.776	0.5359322	0.05572881	6E-09	
0.7780001	0.5402033	0.05601356	6E-09	
0.78	0.5441898	0.05627932	6E-09	
0.7820001	0.5479105	0.05652736	6E-09	
0.784	0.5513831	0.05675887	6E-09	
0.786	0.5546242	0.05697495	6E-09	
0.788	0.5576493	0.05717662	6E-09	
0.79	0.5604726	0.05736484	6E-09	
0.7920001	0.5631077	0.05754052	6E-09	
0.794	0.5655673	0.05770448	6E-09	
0.7960001	0.5678627	0.05785752	6E-09	
0.798	0.5700053	0.05800035	6E-09	
0.8	0.5720049	0.05813366	0	
0.802	0.5138712	0.05425808	0	
0.804	0.4596132	0.05064088	0	
0.8060001	0.4089723	0.04726482	0	
0.808	0.3617075	0.04411383	0	
0.8100001	0.3175936	0.04117291	0	
0.812	0.2764207	0.03842805	0	
0.814	0.2379926	0.03586617	0	
0.816	0.2021265	0.0334751	0	
0.818	0.1686514	0.03124342	0	
0.8200001	0.1374079	0.02916053	0	
0.822	0.1082474	0.02721649	0	
0.8240001	0.08103091	0.02540206	0	
0.826	0.05562887	0.02370859	0	
0.8280001	0.03192025	0.02212802	0	
0.83	0.009792238	0.02065281	0	
0.832	0	0.01927596	0	
0.8340001	0	0.01799089	0	
0.836	0	0.0167915	0	
0.8380001	0	0.01567207	0	
0.84	0	0.01462726	0	
0.8420001	0	0.01365211	0	
0.844	0	0.01274197	0	
0.846	0	0.01189251	0	
0.848	0	0.01109967	0	
0.85	0	0.01035969	0	
0.8520001	0	0.009669048	0	
0.854	0	0.009024445	0	
0.8560001	0	0.008422815	0	
0.858	0	0.007861294	0	
0.86	0	0.007337207	0	
0.862	0	0.00684806	0	
0.864	0	0.006391522	0	
0.8660001	0	0.005965421	0	
0.868	0	0.005567726	0	
0.8700001	0	0.005196544	0	
0.872	0	0.004850108	0	
0.874	0	0.004526767	0	
0.876	0	0.004224983	0	
0.878	0	0.003943318	0	
0.8800001	0	0.00368043	0	
0.882	0	0.003435068	0	
0.8840001	0	0.003206063	0	
0.886	0	0.002992325	0	
0.8880001	0	0.002792837	0	
0.89	0	0.002606648	0	
0.892	0	0.002432871	0	
0.8940001	0	0.00227068	0	
0.896	0	0.002119301	0	
0.8980001	0	0.001978015	0	
0.9	0	0.001846147	8E-09	
0.9020001	0	0.007056404	8E-09	
0.904	0	0.01191931	8E-09	
0.906	0	0.01645802	8E-09	
0.9080001	0.01041234	0.02069416	8E-09	
0.91	0.06971818	0.02464788	8E-09	
0.9120001	0.1250703	0.02833802	8E-09	
0.914	0.1767323	0.03178215	8E-09	
0.9160001	0.2249502	0.03499668	8E-09	
0.918	0.2699535	0.0379969	8E-09	
0.92	0.3119566	0.04079711	8E-09	
0.9220001	0.3511595	0.04341063	8E-09	
0.924	0.3877489	0.04584992	8E-09	
0.9260001	0.4218989	0.04812659	8E-09	
0.928	0.4537723	0.05025149	8E-09	
0.9300001	0.4835208	0.05223472	8E-09	
0.932	0.5112861	0.05408574	8E-09	
0.934	0.5372003	0.05581336	8E-09	
0.936	0.5613871	0.0574258	8E-09	
0.938	0.5839612	0.05893075	8E-09	
0.9400001	0.6050305	0.06033536	8E-09	
0.942	0.6246951	0.06164634	8E-09	
0.9440001	0.6430488	0.06286991	8E-09	
0.946	0.6601788	0.06401192	8E-09	
0.9480001	0.6761669	0.06507779	8E-09	
0.95	0.6910892	0.06607261	8E-09	
0.952	0.7050165	0.0670011	8E-09	
0.9540001	0.7180154	0.06786769	8E-09	
0.956	0.7301477	0.06867651	8E-09	
0.9580001	0.7414712	0.06943141	8E-09	
0.96	0.7520398	0.07013598	8E-09	
0.9620001	0.7619038	0.07079358	8E-09	
0.964	0.7711103	0.07140735	8E-09	
0.966	0.7797029	0.07198019	8E-09	
0.9680001	0.7877227	0.07251485	8E-09	
0.97	0.7952079	0.07301386	8E-09	
0.9720001	0.802194	0.0734796	8E-09	
0.974	0.8087145	0.0739143	8E-09	
0.9760001	0.8148003	0.07432001	8E-09	
0.978	0.8204802	0.07469868	8E-09	
0.98	0.8257815	0.0750521	8E-09	
0.9820001	0.8307294	0.07538196	8E-09	
0.984	0.8353475	0.07568983	8E-09	
0.9860001	0.8396577	0.07597718	8E-09	
0.988	0.8436806	0.07624537	8E-09	
0.9900001	0.8474352	0.07649568	8E-09	
0.992	0.8509395	0.0767293	8E-09	
0.994	0.8542103	0.07694735	8E-09	
0.9960001	0.857263	0.07715086	8E-09	
0.998	0.8601121	0.0773408	8E-09	
1	0.8627713	0.07751808	0	
1.002	0.7852532	0.07235021	0	
1.004	0.712903	0.06752686	0	
1.006	0.6453761	0.06302507	0	
1.008	0.582351	0.0588234	0	
1.01	0.5235276	0.05490184	0	
1.012	0.4686258	0.05124171	0	
1.014	0.4173841	0.0478256	0	
1.016	0.3695584	0.04463723	0	
1.018	0.3249212	0.04166141	0	
1.02	0.2832598	0.03888398	0	
1.022	0.2443758	0.03629172	0	
1.024	0.2080841	0.03387227	0	
1.026	0.1742118	0.03161412	0	
1.028	0.1425976	0.02950651	0	
1.03	0.1130911	0.02753941	0	
1.032	0.08555171	0.02570345	0	
1.034	0.05984828	0.02398988	0	
1.036	0.03585842	0.02239056	0	
1.038	0.01346782	0.02089785	0	
1.04	0	0.01950466	0	
1.042	0	0.01820435	0	
1.044	0	0.01699073	0	
1.046	0	0.01585802	0	
1.048	0	0.01480081	0	
1.05	0	0.01381409	0	
1.052	0	0.01289315	0	
1.054	0	0.01203361	0	
1.056	0	0.01123137	0	
1.058	0	0.01048261	0	
1.06	0	0.00978377	0	
1.062	0	0.009131518	0	
1.064	0	0.00852275	0	
1.066	0	0.007954567	0	
1.068	0	0.007424262	0	
1.07	0	0.006929311	0	
1.072	0	0.006467357	0	
1.074	0	0.0060362	0	
1.076	0	0.005633787	0	
1.078	0	0.005258201	0	
1.08	0	0.004907655	0	
1.082	0	0.004580478	0	
1.084	0	0.004275112	0	
1.086	0	0.003990105	0	
1.088	0	0.003724098	0	
1.09	0	0.003475825	0	
1.092	0	0.003244103	0	
1.094	0	0.003027829	0	
1.096	0	0.002825974	0	
1.098	0	0.002637576	0	
1.1	0	0.002461737	0	
1.102	0	0.002297621	0	
1.104	0	0.002144447	0	
1.106	0	0.002001483	0	
1.108	0	0.001868051	0	
1.11	0	0.001743514	0	
1.112	0	0.00162728	0	
1.114	0	0.001518795	0	
1.116	0	0.001417542	0	
1.118	0	0.001323039	0	
1.12	0	0.001234836	0	
1.122	0	0.001152514	0	
1.124	0	0.00107568	0	
1.126	0	0.001003968	0	
1.128	0	0.0009370365	0	
1.13	0	0.0008745674	0	
1.132	0	0.0008162629	0	
1.134	0	0.0007618454	0	
1.136	0	0.0007110557	0	
1.138	0	0.000663652	0	
1.14	0	0.0006194085	0	
1.142	0	0.0005781146	0	
1.144	0	0.0005395736	0	
1.146	0	0.000503602	0	
1.148	0	0.0004700285	0	
1.15	0	0.0004386933	0	
1.152	0	0.0004094471	0	
1.154	0	0.0003821506	0	
1.156	0	0.0003566739	0	
1.158	0	0.0003328956	0	
1.16	0	0.0003107026	0	
1.162	0	0.0002899891	0	
1.164	0	0.0002706565	0	
1.166	0	0.0002526127	0	
1.168	0	0.0002357718	0	
1.17	0	0.0002200537	0	
1.172	0	0.0002053835	0	
1.174	0	0.0001916912	0	
1.176	0	0.0001789118	0	
1.178	0	0.0001669844	0	
1.18	0	0.0001558521	0	
1.182	0	0.0001454619	0	
1.184	0	0.0001357645	0	
1.186	0	0.0001267135	0	
1.188	0	0.0001182659	0	
1.19	0	0.0001103815	0	
1.192	0	0.0001030228	0	
1.194	0	9.615457E-05	0	
1.196	0	8.974427E-05	0	
1.198	0	8.376131E-05	0	
1.2	0	7.817723E-05	0	
