Time	1	1Ia	2	2Ia	RootY	
0.132	0	0	0	0	0.9138878	
0.133	0	0	0	0	0.9125831	
0.134	0	0	0	0	0.9112685	
0.135	0	0	0	0	0.9099442	
0.136	0	0	0	0	0.90861	
0.137	0	0	0	0	0.9072661	
0.138	0	0	0	0	0.9059123	
0.139	0	0	0	0	0.9045487	
0.14	0	0	0	0	0.9031753	
0.141	0	0	0	0	0.901792	
0.142	0	0	0	0	0.900399	
0.143	0	0	0	0	0.8989962	
0.144	0	0	0	0	0.8975836	
0.145	0	0	0	0	0.8961611	
0.146	0	0	0	0	0.8947289	
0.147	0	0	0	0	0.8932868	
0.148	0	0	0	0	0.8918349	
0.149	0	0	0	0	0.8903732	
0.15	0	0	0	0	0.8889017	
0.151	0	0	0	0	0.8874204	
0.152	0	0	0	0	0.8859293	
0.153	0	0	0	0	0.8844284	
0.154	0	0	0	0	0.8829176	
0.155	0	0	0	0	0.8813971	
0.156	0	0	0	0	0.8798667	
0.157	0	0	0	0	0.8783265	
0.158	0	0	0	0	0.8767766	
0.159	0	0	0	0	0.8752168	
0.16	0	0	0	0	0.8736472	
0.161	0	0	0	0	0.8720677	
0.162	0	0	0	0	0.8704786	
0.163	0	0	0	0	0.8688795	
0.164	0	0	0	0	0.8672707	
0.165	0	0	0	0	0.865652	
0.166	0	0	0	0	0.8640236	
0.167	0	0	0	0	0.8623853	
0.168	0	0	0	0	0.8607372	
0.169	0	0	0	0	0.8590793	
0.17	0	0	0	0	0.8574116	
0.171	0	0	0	0	0.8557341	
0.172	0	0	0	0	0.8540468	
0.173	0	0	0	0	0.8523497	
0.174	0	0	0	0	0.8506427	
0.175	0	0	0	0	0.848926	
0.176	0	0	0	0	0.8471994	
0.177	0	0	0	0	0.845463	
0.178	0	0	0	0	0.8437169	
0.179	0	0	0	0	0.8419609	
0.18	0	0	0	0	0.8401951	
0.181	0	0	0	0	0.8384195	
0.182	0	0	0	0	0.836634	
0.183	0	0	0	0	0.8348388	
0.184	0	0	0	0	0.8330338	
0.185	0	0	0	0	0.8312189	
0.186	0	0	0	0	0.8293943	
0.187	0	0	0	0	0.8275598	
0.188	0	0	0	0	0.8257155	
0.189	0	0	0	0	0.8238614	
0.19	0	0	0	0	0.8219975	
0.191	0	0	0	0	0.8201238	
0.192	0	0	0	0	0.8182403	
0.193	0	0	0	0	0.8163469	
0.194	0	0	0	0	0.8144438	
0.195	0	0	0	0	0.8125309	
0.196	0	0	0	0	0.8106081	
0.197	0	0	0	0	0.8086755	
0.198	0	0	0	0	0.8067332	
0.199	0	0	0	0	0.804781	
0.2	0	0	0	0	0.802819	
0.201	0	0	0	0	0.8008472	
0.202	0	0	0	0	0.7988656	
0.203	0	0	0	0	0.7968741	
0.204	0	0	0	0	0.7948729	
0.205	0	0	0	0	0.7928618	
0.206	0	0	0	0	0.790841	
0.207	0	0	0	0	0.7888103	
0.208	0	0	0	0	0.7867698	
0.209	0	0	0	0	0.7847195	
0.21	0	0	0	0	0.7826594	
0.211	0	0	0	0	0.7805895	
0.212	0	0	0	0	0.7785098	
0.213	0	0	0	0	0.7764202	
0.214	0	0	0	0	0.7743209	
0.215	0	0	0	0	0.7722118	
0.216	0	0	0	0	0.7700928	
0.217	0	0	0	0	0.7679641	
0.218	0	0	0	0	0.7658255	
0.219	0	0	0	0	0.7636771	
0.22	0	0	0	0	0.7615189	
0.221	0	0	0	0	0.7593508	
0.222	0	0	0	0	0.7571731	
0.223	0	0	0	0	0.7549854	
0.224	0	0	0	0	0.7527879	
0.225	0	0	0	0	0.7505807	
0.226	0	0	0	0	0.7483637	
0.227	0	0	0	0	0.7461368	
0.228	0	0	0	0	0.7439001	
0.229	0	0	0	0	0.7416536	
0.23	0	0	0	0	0.7393973	
0.231	0	0	0	0	0.7371312	
0.232	0	0	0	0	0.7348553	
0.233	0	0	0	0	0.7325696	
0.234	0	0	0	0	0.730274	
0.235	0	0	0	0	0.7279686	
0.236	0	0	0	0	0.7256535	
0.237	0	0	0	0	0.7233285	
0.238	0	0	0	0	0.7209938	
0.239	0	0	0	0	0.7186491	
0.24	0	0	0	0	0.7162948	
0.241	0	0	0	0	0.7139305	
0.242	0	0	0	0	0.7115566	
0.243	0	0	0	0	0.7091727	
0.244	0	0	0	0	0.7067791	
0.245	0	0	0	0	0.7043756	
0.246	0	0	0	0	0.7019624	
0.247	0	0	0	0	0.6995393	
0.248	0	0	0	0	0.6971064	
0.249	0	0	0	0	0.6946637	
0.25	0	0	0	0	0.6922112	
0.251	0	0	0	0	0.6897489	
0.252	0	0	0	0	0.6872768	
0.253	0	0	0	0	0.6847948	
0.254	0	0	0	0	0.6823031	
0.255	0	0	0	0	0.6798016	
0.256	0	0	0	0	0.6772902	
0.257	0	0	0	0	0.674769	
0.258	0	0	0	0	0.6722381	
0.259	0	0	0	0	0.6696972	
0.26	0	0	0	0	0.6671467	
0.261	0	0	0	0	0.6645862	
0.262	0	0	0	0	0.662016	
0.263	0	0	0	0	0.659436	
0.264	0	0	0	0	0.6568462	
0.265	0	0	0	0	0.6542465	
0.266	0	0	0	0	0.651637	
0.267	0	0	0	0	0.6490178	
0.268	0	0	0	0	0.6463887	
0.269	0	0	0	0	0.6437498	
0.27	0	0	0	0	0.6411011	
0.271	0	0	0	0	0.6384426	
0.272	0	0	0	0	0.6357743	
0.273	0	0	0	0	0.6330962	
0.274	0	0	0	0	0.6304082	
0.275	0	0	0	0	0.6277105	
0.276	0	0	0	0	0.6250029	
0.277	0	0	0	0	0.6222855	
0.278	0	0	0	0	0.6195583	
0.279	0	0	0	0	0.6168213	
0.28	0	0	0	0	0.6140745	
0.281	0	0	0	0	0.6113179	
0.282	0	0	0	0	0.6085515	
0.283	0	0	0	0	0.6057753	
0.284	0	0	0	0	0.6029893	
0.285	0	0	0	0	0.6001934	
0.286	0	0	0	0	0.5973877	
0.287	0	0	0	0	0.5945722	
0.288	0	0	0	0	0.591747	
0.289	0	0	0	0	0.5889119	
0.29	0	0	0	0	0.586067	
0.291	0	0	0	0	0.5832123	
0.292	0	0	0	0	0.5803478	
0.293	0	0	0	0	0.5774734	
0.294	0	0	0	0	0.5745893	
0.295	0	0	0	0	0.5716953	
0.296	0	0	0	0	0.5687916	
0.297	0	0	0	0	0.565878	
0.298	0	0	0	0	0.5629546	
0.299	0	0	0	0	0.5600215	
0.3	0	0	0	0	0.5570784	
0.301	0	0	0	0	0.5541256	
0.302	0	0	0	0	0.551163	
0.303	0	0	0	0	0.5481906	
0.304	0	0	0	0	0.5452083	
0.305	0	0	0	0	0.5422163	
0.306	0	0	0	0	0.5392144	
0.307	0	0	0	0	0.5362027	
0.308	0	0	0	0	0.5331813	
0.309	0	0	0	0	0.53015	
0.31	0	0	0	0	0.5271089	
0.311	0	0	0	0	0.524058	
0.312	0	0	0	0	0.5209972	
0.313	0	0	0	0	0.5179268	
0.314	0	0	0	0	0.5148464	
0.315	0	0	0	0	0.5117562	
0.316	0	0	0	0	0.5086563	
0.317	0	0	0	0	0.5055465	
0.318	0	0	0	0	0.5024269	
0.319	0	0	0	0	0.4992975	
0.32	0	0	0	0	0.4993112	
0.321	0	2.536716E-08	0	9.331805E-09	0.4993248	
0.322	0	2.536716E-08	0	9.331805E-09	0.499338	
0.323	0.1014686	2.524986E-08	0.03732722	9.288662E-09	0.499351	
0.324	0.1014686	2.524986E-08	0.03732722	9.288662E-09	0.4993637	
0.325	0.2004387	2.527727E-08	0.07373533	9.298756E-09	0.4993762	
0.326	0.2004387	2.527727E-08	0.07373533	9.298756E-09	0.4993884	
0.327	0.297539	2.530362E-08	0.1094556	9.308458E-09	0.4994004	
0.328	0.297539	2.530362E-08	0.1094556	9.308458E-09	0.4994121	
0.329	0.3928027	2.532894E-08	0.1445004	9.317786E-09	0.4994237	
0.33	0.3928027	2.532894E-08	0.1445004	9.317786E-09	0.499435	
0.331	0.4862624	2.535329E-08	0.1788815	9.326747E-09	0.4994461	
0.332	0.4862624	2.535329E-08	0.1788815	9.326747E-09	0.4994569	
0.333	0.5779503	2.537669E-08	0.2126108	9.335363E-09	0.4994676	
0.334	0.5779503	2.537669E-08	0.2126108	9.335363E-09	0.499478	
0.335	0.6678981	2.539918E-08	0.2457001	9.343642E-09	0.4994882	
0.336	0.6678981	2.539918E-08	0.2457001	9.343642E-09	0.4994983	
0.337	0.7561368	2.542079E-08	0.2781607	9.351604E-09	0.4995081	
0.338	0.7561368	2.542079E-08	0.2781607	9.351604E-09	0.4995178	
0.339	0.8426973	2.544157E-08	0.3100039	9.359253E-09	0.4995272	
0.34	0.8426973	2.544157E-08	0.3100039	9.359253E-09	0.4995365	
0.341	0.9276097	2.546154E-08	0.3412408	9.366606E-09	0.4995456	
0.342	0.9276097	2.546154E-08	0.3412408	9.366606E-09	0.4995545	
0.343	1	2.548073E-08	0.3718824	9.373674E-09	0.4995632	
0.344	1	2.548073E-08	0.3718824	9.373674E-09	0.4995718	
0.345	1	2.549918E-08	0.4019395	9.380468E-09	0.4995802	
0.346	1	2.549918E-08	0.4019395	9.380468E-09	0.4995884	
0.347	1	2.551691E-08	0.4314226	9.386997E-09	0.4995965	
0.348	1	2.551691E-08	0.4314226	9.386997E-09	0.4996044	
0.349	1	2.553396E-08	0.4603421	9.393272E-09	0.4996122	
0.35	1	2.553396E-08	0.4603421	9.393272E-09	0.4996198	
0.351	1	2.555034E-08	0.4887083	9.399305E-09	0.4996272	
0.352	1	2.555034E-08	0.4887083	9.399305E-09	0.4996345	
0.353	1	2.556609E-08	0.5165314	9.405102E-09	0.4996417	
0.354	1	2.556609E-08	0.5165314	9.405102E-09	0.4996487	
0.355	1	2.558122E-08	0.5438212	9.410675E-09	0.4996556	
0.356	1	2.558122E-08	0.5438212	9.410675E-09	0.4996623	
0.357	1	2.559577E-08	0.5705875	9.416032E-09	0.499669	
0.358	1	2.559577E-08	0.5705875	9.416032E-09	0.4996755	
0.359	1	2.560975E-08	0.5968398	9.421182E-09	0.4996818	
0.36	1	2.560975E-08	0.5968398	9.421182E-09	0.4996881	
0.361	1	2.562319E-08	0.6225878	9.426132E-09	0.4996942	
0.362	1	2.562319E-08	0.6225878	9.426132E-09	0.4997002	
0.363	1	2.563611E-08	0.6478406	9.430888E-09	0.4997061	
0.364	1	2.563611E-08	0.6478406	9.430888E-09	0.4997118	
0.365	1	2.564853E-08	0.6726074	9.43546E-09	0.4997175	
0.366	1	2.564853E-08	0.6726074	9.43546E-09	0.499723	
0.367	1	2.566046E-08	0.696897	9.439853E-09	0.4997284	
0.368	1	2.566046E-08	0.696897	9.439853E-09	0.4997338	
0.369	1	2.567193E-08	0.7207185	9.444076E-09	0.499739	
0.37	1	2.567193E-08	0.7207185	9.444076E-09	0.4997441	
0.371	1	2.568295E-08	0.7440805	9.448136E-09	0.4997491	
0.372	1	2.568295E-08	0.7440805	9.448136E-09	0.499754	
0.373	1	2.569356E-08	0.7669914	9.45204E-09	0.4997589	
0.374	1	2.569356E-08	0.7669914	9.45204E-09	0.4997636	
0.375	1	2.570374E-08	0.7894597	9.455789E-09	0.4997682	
0.376	1	2.570374E-08	0.7894597	9.455789E-09	0.4997728	
0.377	1	2.571353E-08	0.8114937	9.459393E-09	0.4997772	
0.378	1	2.571353E-08	0.8114937	9.459393E-09	0.4997816	
0.379	1	2.572294E-08	0.8331014	9.462861E-09	0.4997859	
0.38	1	2.572294E-08	0.8331014	9.462861E-09	0.4997901	
0.381	1	2.573198E-08	0.8542908	9.46619E-09	0.4997942	
0.382	1	2.573198E-08	0.8542908	9.46619E-09	0.4997982	
0.383	1	2.574068E-08	0.8750698	9.469391E-09	0.4998022	
0.384	1	2.574068E-08	0.8750698	9.469391E-09	0.499806	
0.385	1	2.574903E-08	0.8954459	9.472467E-09	0.4998099	
0.386	1	2.574903E-08	0.8954459	9.472467E-09	0.4998136	
0.387	1	2.575706E-08	0.9154269	9.475424E-09	0.4998173	
0.388	1	2.575706E-08	0.9154269	9.475424E-09	0.4998208	
0.389	1	2.576478E-08	0.9350201	9.478267E-09	0.4998243	
0.39	1	2.576478E-08	0.9350201	9.478267E-09	0.4998278	
0.391	1	2.57722E-08	0.9542328	9.481E-09	0.4998312	
0.392	1	2.57722E-08	0.9542328	9.481E-09	0.4998345	
0.393	1	2.577933E-08	0.9730721	9.483625E-09	0.4998377	
0.394	1	2.577933E-08	0.9730721	9.483625E-09	0.4998409	
0.395	1	2.578619E-08	0.9915451	9.486151E-09	0.499844	
0.396	1	2.578619E-08	0.9915451	9.486151E-09	0.4998471	
0.397	1	2.579278E-08	1	9.488575E-09	0.4998501	
0.398	1	2.579278E-08	1	9.488575E-09	0.499853	
0.399	1	2.579911E-08	1	9.490908E-09	0.4998559	
0.4	1	2.579911E-08	1	9.490908E-09	0.4998587	
0.401	1	2.58052E-08	1	9.493149E-09	0.4998615	
0.402	1	2.58052E-08	1	9.493149E-09	0.4998642	
0.403	1	2.581105E-08	1	9.495302E-09	0.4998669	
0.404	1	2.581105E-08	1	9.495302E-09	0.4998695	
0.405	1	2.529493E-08	1	9.30544E-09	0.499872	
0.406	1	2.529493E-08	1	9.30544E-09	0.4998745	
0.407	1	2.439419E-08	1	8.974075E-09	0.499877	
0.408	1	2.439419E-08	1	8.974075E-09	0.4998794	
0.409	1	2.359854E-08	1	8.681376E-09	0.4998818	
0.41	1	2.359854E-08	1	8.681376E-09	0.4998841	
0.411	1	2.289791E-08	1	8.42363E-09	0.4998864	
0.412	1	2.289791E-08	1	8.42363E-09	0.4998886	
0.413	1	2.228281E-08	1	8.197352E-09	0.4998908	
0.414	1	2.228281E-08	1	8.197352E-09	0.4998908	
0.415	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.416	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.417	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.418	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.419	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.42	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.421	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.422	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.423	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.424	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.425	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.426	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.427	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.428	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.429	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.43	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.431	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.432	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.433	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.434	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.435	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.436	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.437	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.438	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.439	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.44	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.441	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.442	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.443	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.444	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.445	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.446	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.447	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.448	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.449	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.45	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.451	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.452	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.453	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.454	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.455	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.456	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.457	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.458	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.459	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.46	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.461	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.462	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.463	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.464	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.465	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.466	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.467	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.468	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.469	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.47	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.471	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.472	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.473	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.474	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.475	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.476	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.477	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.478	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.479	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.48	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.481	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.482	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.483	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.484	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.485	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.486	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.487	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.488	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.489	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.49	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.491	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.492	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.493	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.494	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.495	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.496	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.497	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.498	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.499	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.5	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.501	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.502	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.503	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.504	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.505	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.506	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.507	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.508	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.509	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.5100001	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.511	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.512	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.513	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.514	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.515	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.516	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.517	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.518	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.5190001	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.52	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.521	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.522	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.523	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.524	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.525	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.526	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.527	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.528	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.529	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.53	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.531	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.532	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.5330001	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.534	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.535	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.536	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.537	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.538	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.539	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.54	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.541	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.5420001	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.543	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.544	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.545	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.546	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.5470001	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.548	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.549	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.55	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.551	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.552	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.553	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.554	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.555	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.5560001	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.557	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.558	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.559	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.56	1	2.228281E-08	1	8.197389E-09	0.4998908	
0.561	1	2.228281E-08	1	8.197389E-09	0.4998908	
