Time	1	1Ia	2	2Ia	RootY	
0.132	0	0	0	0	0.9138878	
0.133	0	0	0	0	0.9125831	
0.134	0	0	0	0	0.9112685	
0.135	0	0	0	0	0.9099442	
0.136	0	0	0	0	0.90861	
0.137	0	0	0	0	0.9072661	
0.138	0	0	0	0	0.9059123	
0.139	0	0	0	0	0.9045487	
0.14	0	0	0	0	0.9031753	
0.141	0	0	0	0	0.901792	
0.142	0	0	0	0	0.900399	
0.143	0	0	0	0	0.8989962	
0.144	0	0	0	0	0.8975836	
0.145	0	0	0	0	0.8961611	
0.146	0	0	0	0	0.8947289	
0.147	0	0	0	0	0.8932868	
0.148	0	0	0	0	0.8918349	
0.149	0	0	0	0	0.8903732	
0.15	0	0	0	0	0.8889017	
0.151	0	0	0	0	0.8874204	
0.152	0	0	0	0	0.8859293	
0.153	0	0	0	0	0.8844284	
0.154	0	0	0	0	0.8829176	
0.155	0	0	0	0	0.8813971	
0.156	0	0	0	0	0.8798667	
0.157	0	0	0	0	0.8783265	
0.158	0	0	0	0	0.8767766	
0.159	0	0	0	0	0.8752168	
0.16	0	0	0	0	0.8736472	
0.161	0	0	0	0	0.8720677	
0.162	0	0	0	0	0.8704786	
0.163	0	0	0	0	0.8688795	
0.164	0	0	0	0	0.8672707	
0.165	0	0	0	0	0.865652	
0.166	0	0	0	0	0.8640236	
0.167	0	0	0	0	0.8623853	
0.168	0	0	0	0	0.8607372	
0.169	0	0	0	0	0.8590793	
0.17	0	0	0	0	0.8574116	
0.171	0	0	0	0	0.8557341	
0.172	0	0	0	0	0.8540468	
0.173	0	0	0	0	0.8523497	
0.174	0	0	0	0	0.8506427	
0.175	0	0	0	0	0.848926	
0.176	0	0	0	0	0.8471994	
0.177	0	0	0	0	0.845463	
0.178	0	0	0	0	0.8437169	
0.179	0	0	0	0	0.8419609	
0.18	0	0	0	0	0.8401951	
0.181	0	0	0	0	0.8384195	
0.182	0	0	0	0	0.836634	
0.183	0	0	0	0	0.8348388	
0.184	0	0	0	0	0.8330338	
0.185	0	0	0	0	0.8312189	
0.186	0	0	0	0	0.8293943	
0.187	0	0	0	0	0.8275598	
0.188	0	0	0	0	0.8257155	
0.189	0	0	0	0	0.8238614	
0.19	0	0	0	0	0.8219975	
0.191	0	0	0	0	0.8201238	
0.192	0	0	0	0	0.8182403	
0.193	0	0	0	0	0.8163469	
0.194	0	0	0	0	0.8144438	
0.195	0	0	0	0	0.8125309	
0.196	0	0	0	0	0.8106081	
0.197	0	0	0	0	0.8086755	
0.198	0	0	0	0	0.8067332	
0.199	0	0	0	0	0.804781	
0.2	0	0	0	0	0.802819	
0.201	0	0	0	0	0.8008472	
0.202	0	0	0	0	0.7988656	
0.203	0	0	0	0	0.7968741	
0.204	0	0	0	0	0.7948729	
0.205	0	0	0	0	0.7928618	
0.206	0	0	0	0	0.790841	
0.207	0	0	0	0	0.7888103	
0.208	0	0	0	0	0.7867698	
0.209	0	0	0	0	0.7847195	
0.21	0	0	0	0	0.7826594	
0.211	0	0	0	0	0.7805895	
0.212	0	0	0	0	0.7785098	
0.213	0	0	0	0	0.7764202	
0.214	0	0	0	0	0.7743209	
0.215	0	0	0	0	0.7722118	
0.216	0	0	0	0	0.7700928	
0.217	0	0	0	0	0.7679641	
0.218	0	0	0	0	0.7658255	
0.219	0	0	0	0	0.7636771	
0.22	0	0	0	0	0.7615189	
0.221	0	0	0	0	0.7593508	
0.222	0	0	0	0	0.7571731	
0.223	0	0	0	0	0.7549854	
0.224	0	0	0	0	0.7527879	
0.225	0	0	0	0	0.7505807	
0.226	0	0	0	0	0.7483637	
0.227	0	0	0	0	0.7461368	
0.228	0	0	0	0	0.7439001	
0.229	0	0	0	0	0.7416536	
0.23	0	0	0	0	0.7393973	
0.231	0	0	0	0	0.7371312	
0.232	0	0	0	0	0.7348553	
0.233	0	0	0	0	0.7325696	
0.234	0	0	0	0	0.730274	
0.235	0	0	0	0	0.7279686	
0.236	0	0	0	0	0.7256535	
0.237	0	0	0	0	0.7233285	
0.238	0	0	0	0	0.7209938	
0.239	0	0	0	0	0.7186491	
0.24	0	0	0	0	0.7162948	
0.241	0	0	0	0	0.7139305	
0.242	0	0	0	0	0.7115566	
0.243	0	0	0	0	0.7091727	
0.244	0	0	0	0	0.7067791	
0.245	0	0	0	0	0.7043756	
0.246	0	0	0	0	0.7019624	
0.247	0	0	0	0	0.6995393	
0.248	0	0	0	0	0.6971064	
0.249	0	0	0	0	0.6946637	
0.25	0	0	0	0	0.6922112	
0.251	0	0	0	0	0.6897489	
0.252	0	0	0	0	0.6872768	
0.253	0	0	0	0	0.6847948	
0.254	0	0	0	0	0.6823031	
0.255	0	0	0	0	0.6798016	
0.256	0	0	0	0	0.6772902	
0.257	0	0	0	0	0.674769	
0.258	0	0	0	0	0.6722381	
0.259	0	0	0	0	0.6696972	
0.26	0	0	0	0	0.6671467	
0.261	0	0	0	0	0.6645862	
0.262	0	0	0	0	0.662016	
0.263	0	0	0	0	0.659436	
0.264	0	0	0	0	0.6568462	
0.265	0	0	0	0	0.6542465	
0.266	0	0	0	0	0.651637	
0.267	0	0	0	0	0.6490178	
0.268	0	0	0	0	0.6463887	
0.269	0	0	0	0	0.6437498	
0.27	0	0	0	0	0.6411011	
0.271	0	0	0	0	0.6384426	
0.272	0	0	0	0	0.6357743	
0.273	0	0	0	0	0.6330962	
0.274	0	0	0	0	0.6304082	
0.275	0	0	0	0	0.6277105	
0.276	0	0	0	0	0.6250029	
0.277	0	0	0	0	0.6222855	
0.278	0	0	0	0	0.6195583	
0.279	0	0	0	0	0.6168213	
0.28	0	0	0	0	0.6140745	
0.281	0	0	0	0	0.6113179	
0.282	0	0	0	0	0.6085515	
0.283	0	0	0	0	0.6057753	
0.284	0	0	0	0	0.6029893	
0.285	0	0	0	0	0.6001934	
0.286	0	0	0	0	0.5973877	
0.287	0	0	0	0	0.5945722	
0.288	0	0	0	0	0.591747	
0.289	0	0	0	0	0.5889119	
0.29	0	0	0	0	0.586067	
0.291	0	0	0	0	0.5832123	
0.292	0	0	0	0	0.5803478	
0.293	0	0	0	0	0.5774734	
0.294	0	0	0	0	0.5745893	
0.295	0	0	0	0	0.5716953	
0.296	0	0	0	0	0.5687916	
0.297	0	0	0	0	0.565878	
0.298	0	0	0	0	0.5629546	
0.299	0	0	0	0	0.5600215	
0.3	0	0	0	0	0.5570784	
0.301	0	0	0	0	0.5541256	
0.302	0	0	0	0	0.551163	
0.303	0	0	0	0	0.5481906	
0.304	0	0	0	0	0.5452083	
0.305	0	0	0	0	0.5422163	
0.306	0	0	0	0	0.5392144	
0.307	0	0	0	0	0.5362027	
0.308	0	0	0	0	0.5331813	
0.309	0	0	0	0	0.53015	
0.31	0	0	0	0	0.5271089	
0.311	0	0	0	0	0.524058	
0.312	0	0	0	0	0.5209972	
0.313	0	0	0	0	0.5179268	
0.314	0	0	0	0	0.5148464	
0.315	0	0	0	0	0.5117562	
0.316	0	0	0	0	0.5086563	
0.317	0	0	0	0	0.5055465	
0.318	0	0	0	0	0.5024269	
0.319	0	0	0	0	0.4992975	
0.32	0	0	0	0	0.4992582	
0.321	0	2.800001E-07	0	1.913752E-14	0.4992717	
0.322	0	2.800001E-07	0	1.913752E-14	0.4992858	
0.323	1	9.549059E-09	0	2.919868E-15	0.4992996	
0.324	1	9.549059E-09	0	2.919868E-15	0.4993132	
0.325	1	9.543882E-09	0	2.918332E-15	0.4993265	
0.326	1	9.543882E-09	0	2.918332E-15	0.4993395	
0.327	1	9.554211E-09	0	2.921536E-15	0.4993523	
0.328	1	9.554211E-09	0	2.921536E-15	0.4993649	
0.329	1	9.564144E-09	0	2.924616E-15	0.4993771	
0.33	1	9.564144E-09	0	2.924616E-15	0.4993892	
0.331	1	9.573693E-09	0	2.927579E-15	0.499401	
0.332	1	9.573693E-09	0	2.927579E-15	0.4994126	
0.333	1	9.58287E-09	0	2.930426E-15	0.4994239	
0.334	1	9.58287E-09	0	2.930426E-15	0.4994351	
0.335	1	9.591692E-09	0	2.933161E-15	0.499446	
0.336	1	9.591692E-09	0	2.933161E-15	0.4994567	
0.337	1	9.60017E-09	0	2.935791E-15	0.4994672	
0.338	1	9.60017E-09	0	2.935791E-15	0.4994774	
0.339	1	9.608321E-09	0	2.938319E-15	0.4994875	
0.34	1	9.608321E-09	0	2.938319E-15	0.4994974	
0.341	1	9.616153E-09	0	2.940752E-15	0.4995071	
0.342	1	9.616153E-09	0	2.940752E-15	0.4995166	
0.343	1	9.623683E-09	0	2.943086E-15	0.4995259	
0.344	1	9.623683E-09	0	2.943086E-15	0.499535	
0.345	1	9.630921E-09	0	2.945326E-15	0.499544	
0.346	1	9.630921E-09	0	2.945326E-15	0.4995528	
0.347	1	9.637876E-09	0	2.94749E-15	0.4995614	
0.348	1	9.637876E-09	0	2.94749E-15	0.4995698	
0.349	1	9.644562E-09	0	2.949561E-15	0.4995781	
0.35	1	9.644562E-09	0	2.949561E-15	0.4995862	
0.351	1	9.650989E-09	0	2.951552E-15	0.4995941	
0.352	1	9.650989E-09	0	2.951552E-15	0.4996019	
0.353	1	9.657166E-09	0	2.953468E-15	0.4996096	
0.354	1	9.657166E-09	0	2.953468E-15	0.499617	
0.355	1	9.663102E-09	0	2.955316E-15	0.4996244	
0.356	1	9.663102E-09	0	2.955316E-15	0.4996316	
0.357	1	9.66881E-09	0	2.957088E-15	0.4996386	
0.358	1	9.66881E-09	0	2.957088E-15	0.4996456	
0.359	1	9.674293E-09	0	2.958791E-15	0.4996523	
0.36	1	9.674293E-09	0	2.958791E-15	0.499659	
0.361	1	9.679565E-09	0	2.960426E-15	0.4996655	
0.362	1	9.679565E-09	0	2.960426E-15	0.4996719	
0.363	1	9.684632E-09	0	2.961991E-15	0.4996782	
0.364	1	9.684632E-09	0	2.961991E-15	0.4996843	
0.365	1	9.689503E-09	0	2.9635E-15	0.4996903	
0.366	1	9.689503E-09	0	2.9635E-15	0.4996962	
0.367	1	9.694183E-09	0	2.964958E-15	0.499702	
0.368	1	9.694183E-09	0	2.964958E-15	0.4997077	
0.369	1	9.698683E-09	0	2.966356E-15	0.4997132	
0.37	1	9.698683E-09	0	2.966356E-15	0.4997187	
0.371	1	9.703006E-09	0	2.967696E-15	0.4997241	
0.372	1	9.703006E-09	0	2.967696E-15	0.4997293	
0.373	1	9.707163E-09	0	2.968986E-15	0.4997344	
0.374	1	9.707163E-09	0	2.968986E-15	0.4997395	
0.375	1	9.711157E-09	0	2.970225E-15	0.4997444	
0.376	1	9.711157E-09	0	2.970225E-15	0.4997492	
0.377	1	9.714997E-09	0	2.971419E-15	0.499754	
0.378	1	9.714997E-09	0	2.971419E-15	0.4997587	
0.379	1	9.718688E-09	0	2.972559E-15	0.4997632	
0.38	1	9.718688E-09	0	2.972559E-15	0.4997677	
0.381	1	9.722235E-09	0	2.97366E-15	0.4997721	
0.382	1	9.722235E-09	0	2.97366E-15	0.4997764	
0.383	1	9.725644E-09	0	2.974726E-15	0.4997806	
0.384	1	9.725644E-09	0	2.974726E-15	0.4997847	
0.385	1	9.72892E-09	0	2.975739E-15	0.4997888	
0.386	1	9.72892E-09	0	2.975739E-15	0.4997928	
0.387	1	9.732069E-09	0	2.976716E-15	0.4997967	
0.388	1	9.732069E-09	0	2.976716E-15	0.4998005	
0.389	1	9.735097E-09	0	2.977654E-15	0.4998042	
0.39	1	9.735097E-09	0	2.977654E-15	0.4998079	
0.391	1	9.738006E-09	0	2.978557E-15	0.4998115	
0.392	1	9.738006E-09	0	2.978557E-15	0.499815	
0.393	1	9.740803E-09	0	2.979424E-15	0.4998185	
0.394	1	9.740803E-09	0	2.979424E-15	0.4998218	
0.395	1	9.743491E-09	0	2.980258E-15	0.4998252	
0.396	1	9.743491E-09	0	2.980258E-15	0.4998284	
0.397	1	9.746074E-09	0	2.981066E-15	0.4998316	
0.398	1	9.746074E-09	0	2.981066E-15	0.4998348	
0.399	1	9.748558E-09	0	2.98183E-15	0.4998378	
0.4	1	9.748558E-09	0	2.98183E-15	0.4998409	
0.401	1	9.750943E-09	0	2.98257E-15	0.4998438	
0.402	1	9.750943E-09	0	2.98257E-15	0.4998467	
0.403	1	9.753236E-09	0	2.983287E-15	0.4998495	
0.404	1	9.753236E-09	0	2.983287E-15	0.4998523	
0.405	1	9.755441E-09	0	2.983966E-15	0.499855	
0.406	1	9.755441E-09	0	2.983966E-15	0.4998577	
0.407	1	9.75756E-09	0	2.984626E-15	0.4998603	
0.408	1	9.75756E-09	0	2.984626E-15	0.4998629	
0.409	1	9.759598E-09	0	2.985258E-15	0.4998654	
0.41	1	9.759598E-09	0	2.985258E-15	0.4998679	
0.411	1	9.761554E-09	0	2.985863E-15	0.4998703	
0.412	1	9.761554E-09	0	2.985863E-15	0.4998727	
0.413	1	9.763435E-09	0	2.98645E-15	0.499875	
0.414	1	9.763435E-09	0	2.98645E-15	0.4998773	
0.415	1	9.765244E-09	0	2.987008E-15	0.4998795	
0.416	1	9.765244E-09	0	2.987008E-15	0.4998817	
0.417	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.418	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.419	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.42	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.421	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.422	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.423	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.424	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.425	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.426	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.427	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.428	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.429	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.43	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.431	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.432	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.433	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.434	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.435	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.436	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.437	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.438	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.439	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.44	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.441	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.442	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.443	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.444	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.445	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.446	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.447	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.448	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.449	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.45	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.451	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.452	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.453	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.454	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.455	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.456	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.457	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.458	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.459	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.46	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.461	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.462	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.463	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.464	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.465	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.466	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.467	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.468	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.469	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.47	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.471	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.472	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.473	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.474	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.475	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.476	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.477	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.478	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.479	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.48	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.481	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.482	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.483	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.484	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.485	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.486	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.487	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.488	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.489	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.49	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.491	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.492	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.493	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.494	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.495	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.496	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.497	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.498	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.499	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.5	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.501	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.502	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.503	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.504	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.505	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.506	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.507	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.508	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.509	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.5100001	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.511	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.512	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.513	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.514	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.515	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.516	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.517	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.518	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.5190001	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.52	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.521	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.522	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.523	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.524	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.525	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.526	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.527	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.528	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.529	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.53	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.531	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.532	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.5330001	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.534	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.535	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.536	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.537	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.538	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.539	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.54	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.541	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.5420001	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.543	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.544	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.545	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.546	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.5470001	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.548	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.549	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.55	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.551	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.552	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.553	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.554	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.555	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.5560001	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.557	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.558	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.559	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.56	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.561	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.562	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.563	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.564	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.565	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.566	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.567	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.568	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.569	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.5700001	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.571	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.572	1	9.766122E-09	0	2.987479E-15	0.4998817	
0.573	1	9.766122E-09	0	2.987479E-15	0.4998817	
