Time	FF	Vm	Intrinsic	External	
0.22	0	-0.0178328	-2.5E-09	5E-10	
0.222	0	-0.01787615	-2.5E-09	5E-10	
0.224	0	-0.01791863	-2.5E-09	5E-10	
0.226	0	-0.01796025	-2.5E-09	5E-10	
0.228	0	-0.01800105	-2.5E-09	5E-10	
0.23	0	-0.01804103	-2.5E-09	5E-10	
0.232	0	-0.01808021	-2.5E-09	5E-10	
0.234	0	-0.01811861	-2.5E-09	5E-10	
0.236	0	-0.01815623	-2.5E-09	5E-10	
0.238	0	-0.01819311	-2.5E-09	5E-10	
0.24	0	-0.01822924	-2.5E-09	5E-10	
0.242	0	-0.01826466	-2.5E-09	5E-10	
0.244	0	-0.01829937	-2.5E-09	5E-10	
0.246	0	-0.01833338	-2.5E-09	5E-10	
0.248	0	-0.01836671	-2.5E-09	5E-10	
0.25	0	-0.01839937	-2.5E-09	5E-10	
0.252	0	-0.01843139	-2.5E-09	5E-10	
0.254	0	-0.01846276	-2.5E-09	5E-10	
0.256	0	-0.01849351	-2.5E-09	5E-10	
0.258	0	-0.01852364	-2.5E-09	5E-10	
0.26	0	-0.01855316	-2.5E-09	5E-10	
0.262	0	-0.0185821	-2.5E-09	5E-10	
0.264	0	-0.01861046	-2.5E-09	5E-10	
0.266	0	-0.01863825	-2.5E-09	5E-10	
0.268	0	-0.01866548	-2.5E-09	5E-10	
0.27	0	-0.01869217	-2.5E-09	5E-10	
0.272	0	-0.01871833	-2.5E-09	5E-10	
0.274	0	-0.01874396	-2.5E-09	5E-10	
0.276	0	-0.01876909	-2.5E-09	5E-10	
0.278	0	-0.0187937	-2.5E-09	5E-10	
0.28	0	-0.01881783	-2.5E-09	5E-10	
0.282	0	-0.01884147	-2.5E-09	5E-10	
0.284	0	-0.01886464	-2.5E-09	5E-10	
0.286	0	-0.01888735	-2.5E-09	5E-10	
0.288	0	-0.0189096	-2.5E-09	5E-10	
0.29	0	-0.01893141	-2.5E-09	5E-10	
0.292	0	-0.01895278	-2.5E-09	5E-10	
0.294	0	-0.01897373	-2.5E-09	5E-10	
0.296	0	-0.01899425	-2.5E-09	5E-10	
0.298	0	-0.01901437	-2.5E-09	5E-10	
0.3	0	-0.01903408	-2.5E-09	5E-10	
0.302	0	-0.0190534	-2.5E-09	5E-10	
0.304	0	-0.01907233	-2.5E-09	5E-10	
0.306	0	-0.01909088	-2.5E-09	5E-10	
0.308	0	-0.01910907	-2.5E-09	5E-10	
0.31	0	-0.01912688	-2.5E-09	5E-10	
0.312	0	-0.01914435	-2.5E-09	5E-10	
0.314	0	-0.01916146	-2.5E-09	5E-10	
0.316	0	-0.01917823	-2.5E-09	5E-10	
0.318	0	-0.01919467	-2.5E-09	5E-10	
0.32	0	-0.01921077	-2.5E-09	5E-10	
0.322	0	-0.01922656	-2.5E-09	5E-10	
0.324	0	-0.01924203	-2.5E-09	5E-10	
0.326	0	-0.01925719	-2.5E-09	5E-10	
0.328	0	-0.01927204	-2.5E-09	5E-10	
0.33	0	-0.0192866	-2.5E-09	5E-10	
0.332	0	-0.01930087	-2.5E-09	5E-10	
0.334	0	-0.01931485	-2.5E-09	5E-10	
0.336	0	-0.01932856	-2.5E-09	5E-10	
0.338	0	-0.01934199	-2.5E-09	5E-10	
0.34	0	-0.01935515	-2.5E-09	5E-10	
0.342	0	-0.01936804	-2.5E-09	5E-10	
0.344	0	-0.01938068	-2.5E-09	5E-10	
0.346	0	-0.01939307	-2.5E-09	5E-10	
0.348	0	-0.01940521	-2.5E-09	5E-10	
0.35	0	-0.01941711	-2.5E-09	5E-10	
0.352	0	-0.01942876	-2.5E-09	5E-10	
0.354	0	-0.01944019	-2.5E-09	5E-10	
0.356	0	-0.01945139	-2.5E-09	5E-10	
0.358	0	-0.01946236	-2.5E-09	5E-10	
0.36	0	-0.01947311	-2.5E-09	5E-10	
0.362	0	-0.01948365	-2.5E-09	5E-10	
0.364	0	-0.01949397	-2.5E-09	5E-10	
0.366	0	-0.01950409	-2.5E-09	5E-10	
0.368	0	-0.01951401	-2.5E-09	5E-10	
0.37	0	-0.01952373	-2.5E-09	5E-10	
0.372	0	-0.01953326	-2.5E-09	5E-10	
0.374	0	-0.01954259	-2.5E-09	5E-10	
0.376	0	-0.01955174	-2.5E-09	5E-10	
0.378	0	-0.01956071	-2.5E-09	5E-10	
0.38	0	-0.01956949	-2.5E-09	5E-10	
0.382	0	-0.0195781	-2.5E-09	5E-10	
0.384	0	-0.01958654	-2.5E-09	5E-10	
0.386	0	-0.01959481	-2.5E-09	5E-10	
0.388	0	-0.01960291	-2.5E-09	5E-10	
0.39	0	-0.01961086	-2.5E-09	5E-10	
0.392	0	-0.01961864	-2.5E-09	5E-10	
0.394	0	-0.01962627	-2.5E-09	5E-10	
0.396	0	-0.01963374	-2.5E-09	5E-10	
0.398	0	-0.01964107	-2.5E-09	5E-10	
0.4	0	-0.01964824	-2.5E-09	5E-10	
0.402	0	-0.01965528	-2.5E-09	5E-10	
0.404	0	-0.01966217	-2.5E-09	5E-10	
0.406	0	-0.01966893	-2.5E-09	5E-10	
0.408	0	-0.01967555	-2.5E-09	5E-10	
0.41	0	-0.01968204	-2.5E-09	5E-10	
0.412	0	-0.0196884	-2.5E-09	5E-10	
0.414	0	-0.01969463	-2.5E-09	5E-10	
0.416	0	-0.01970074	-2.5E-09	5E-10	
0.418	0	-0.01970672	-2.5E-09	5E-10	
0.42	0	-0.01971259	-2.5E-09	5E-10	
0.422	0	-0.01971834	-2.5E-09	5E-10	
0.424	0	-0.01972397	-2.5E-09	5E-10	
0.426	0	-0.01972949	-2.5E-09	5E-10	
0.428	0	-0.0197349	-2.5E-09	5E-10	
0.43	0	-0.0197402	-2.5E-09	5E-10	
0.432	0	-0.0197454	-2.5E-09	5E-10	
0.434	0	-0.01975049	-2.5E-09	5E-10	
0.436	0	-0.01975548	-2.5E-09	5E-10	
0.438	0	-0.01976037	-2.5E-09	5E-10	
0.44	0	-0.01976516	-2.5E-09	5E-10	
0.442	0	-0.01976986	-2.5E-09	5E-10	
0.444	0	-0.01977446	-2.5E-09	5E-10	
0.446	0	-0.01977898	-2.5E-09	5E-10	
0.448	0	-0.0197834	-2.5E-09	5E-10	
0.45	0	-0.01978773	-2.5E-09	5E-10	
0.452	0	-0.01979197	-2.5E-09	5E-10	
0.454	0	-0.01979613	-2.5E-09	5E-10	
0.456	0	-0.01980021	-2.5E-09	5E-10	
0.458	0	-0.01980421	-2.5E-09	5E-10	
0.46	0	-0.01980812	-2.5E-09	5E-10	
0.462	0	-0.01981196	-2.5E-09	5E-10	
0.464	0	-0.01981572	-2.5E-09	5E-10	
0.466	0	-0.01981941	-2.5E-09	5E-10	
0.468	0	-0.01982302	-2.5E-09	5E-10	
0.47	0	-0.01982656	-2.5E-09	5E-10	
0.472	0	-0.01983003	-2.5E-09	5E-10	
0.474	0	-0.01983343	-2.5E-09	5E-10	
0.476	0	-0.01983676	-2.5E-09	5E-10	
0.478	0	-0.01984002	-2.5E-09	5E-10	
0.48	0	-0.01984322	-2.5E-09	5E-10	
0.482	0	-0.01984636	-2.5E-09	5E-10	
0.484	0	-0.01984943	-2.5E-09	5E-10	
0.486	0	-0.01985244	-2.5E-09	5E-10	
0.488	0	-0.01985539	-2.5E-09	5E-10	
0.49	0	-0.01985829	-2.5E-09	5E-10	
0.492	0	-0.01986112	-2.5E-09	5E-10	
0.494	0	-0.0198639	-2.5E-09	5E-10	
0.496	0	-0.01986662	-2.5E-09	5E-10	
0.498	0	-0.01986929	-2.5E-09	5E-10	
0.5	0	-0.0198719	-2.5E-09	5E-10	
0.502	0	-0.01987446	-2.5E-09	5E-10	
0.504	0	-0.01987697	-2.5E-09	5E-10	
0.506	0	-0.01987943	-2.5E-09	5E-10	
0.508	0	-0.01988185	-2.5E-09	5E-10	
0.5100001	0	-0.01988421	-2.5E-09	5E-10	
0.512	0	-0.01988653	-2.5E-09	5E-10	
0.514	0	-0.01988879	-2.5E-09	5E-10	
0.516	0	-0.01989102	-2.5E-09	5E-10	
0.518	0	-0.0198932	-2.5E-09	5E-10	
0.52	0	-0.01989533	-2.5E-09	5E-10	
0.522	0	-0.01989743	-2.5E-09	5E-10	
0.524	0	-0.01989948	-2.5E-09	5E-10	
0.526	0	-0.01990149	-2.5E-09	5E-10	
0.528	0	-0.01990346	-2.5E-09	5E-10	
0.53	0	-0.01990539	-2.5E-09	5E-10	
0.532	0	-0.01990728	-2.5E-09	5E-10	
0.534	0	-0.01990914	-2.5E-09	5E-10	
0.536	0	-0.01991096	-2.5E-09	5E-10	
0.538	0	-0.01991274	-2.5E-09	5E-10	
0.54	0	-0.01991448	-2.5E-09	5E-10	
0.5420001	0	-0.01991619	-2.5E-09	5E-10	
0.544	0	-0.01991787	-2.5E-09	5E-10	
0.546	0	-0.01991951	-2.5E-09	5E-10	
0.548	0	-0.01992112	-2.5E-09	5E-10	
0.55	0	-0.0199227	-2.5E-09	5E-10	
0.552	0	-0.01992424	-2.5E-09	5E-10	
0.554	0	-0.01992576	-2.5E-09	5E-10	
0.5560001	0	-0.01992724	-2.5E-09	5E-10	
0.558	0	-0.0199287	-2.5E-09	5E-10	
0.56	0	-0.01993012	-2.5E-09	5E-10	
0.562	0	-0.01993152	-2.5E-09	5E-10	
0.564	0	-0.01993289	-2.5E-09	5E-10	
0.566	0	-0.01993423	-2.5E-09	5E-10	
0.568	0	-0.01993555	-2.5E-09	5E-10	
0.5700001	0	-0.01993684	-2.5E-09	5E-10	
0.572	0	-0.0199381	-2.5E-09	5E-10	
0.574	0	-0.01993934	-2.5E-09	5E-10	
0.576	0	-0.01994055	-2.5E-09	5E-10	
0.578	0	-0.01994174	-2.5E-09	5E-10	
0.58	0	-0.01994291	-2.5E-09	5E-10	
0.582	0	-0.01994405	-2.5E-09	5E-10	
0.5840001	0	-0.01994517	-2.5E-09	5E-10	
0.586	0	-0.01994626	-2.5E-09	5E-10	
0.588	0	-0.01994734	-2.5E-09	5E-10	
0.59	0	-0.01994839	-2.5E-09	5E-10	
0.592	0	-0.01994942	-2.5E-09	5E-10	
0.594	0	-0.01995043	-2.5E-09	5E-10	
0.596	0	-0.01995143	-2.5E-09	5E-10	
0.598	0	-0.0199524	-2.5E-09	5E-10	
0.6	0	-0.01995335	-2.5E-09	5E-10	
0.6020001	0	-0.01995428	-2.5E-09	5E-10	
0.604	0	-0.0199552	-2.5E-09	5E-10	
0.606	0	-0.01995609	-2.5E-09	5E-10	
0.608	0	-0.01995697	-2.5E-09	5E-10	
0.61	0	-0.01995783	-2.5E-09	5E-10	
0.612	0	-0.01995867	-2.5E-09	5E-10	
0.614	0	-0.0199595	-2.5E-09	5E-10	
0.6160001	0	-0.01996031	-2.5E-09	5E-10	
0.618	0	-0.01996111	-2.5E-09	5E-10	
0.62	0	-0.01996188	-2.5E-09	5E-10	
0.622	0	-0.01996265	-2.5E-09	5E-10	
0.624	0	-0.01996339	-2.5E-09	5E-10	
0.626	0	-0.01996413	-2.5E-09	5E-10	
0.628	0	-0.01996484	-2.5E-09	5E-10	
0.6300001	0	-0.01996554	-2.5E-09	5E-10	
0.632	0	-0.01996623	-2.5E-09	5E-10	
0.634	0	-0.01996691	-2.5E-09	5E-10	
0.636	0	-0.01996757	-2.5E-09	5E-10	
0.638	0	-0.01996822	-2.5E-09	5E-10	
0.64	0	-0.01996885	-2.5E-09	5E-10	
0.642	0	-0.01996948	-2.5E-09	5E-10	
0.6440001	0	-0.01997009	-2.5E-09	5E-10	
0.646	0	-0.01997069	-2.5E-09	5E-10	
0.648	0	-0.01997127	-2.5E-09	5E-10	
0.65	0	-0.01997185	-2.5E-09	5E-10	
0.652	0	-0.01997241	-2.5E-09	5E-10	
0.654	0	-0.01997296	-2.5E-09	5E-10	
0.656	0	-0.0199735	-2.5E-09	5E-10	
0.6580001	0	-0.01997403	-2.5E-09	5E-10	
0.66	0	-0.01997455	-2.5E-09	5E-10	
0.6620001	0	-0.01997506	-2.5E-09	5E-10	
0.664	0	-0.01997556	-2.5E-09	5E-10	
0.666	0	-0.01997605	-2.5E-09	5E-10	
0.668	0	-0.01997652	-2.5E-09	5E-10	
0.67	0	-0.01997699	-2.5E-09	5E-10	
0.6720001	0	-0.01997745	-2.5E-09	5E-10	
0.674	0	-0.0199779	-2.5E-09	5E-10	
0.6760001	0	-0.01997835	-2.5E-09	5E-10	
0.678	0	-0.01997878	-2.5E-09	5E-10	
0.68	0	-0.0199792	-2.5E-09	5E-10	
0.682	0	-0.01997962	-2.5E-09	5E-10	
0.684	0	-0.01998003	-2.5E-09	5E-10	
0.686	0	-0.01998043	-2.5E-09	5E-10	
0.688	0	-0.01998082	-2.5E-09	5E-10	
0.6900001	0	-0.0199812	-2.5E-09	5E-10	
0.692	0	-0.01998158	-2.5E-09	5E-10	
0.694	0	-0.01998195	-2.5E-09	5E-10	
0.696	0	-0.01998231	-2.5E-09	5E-10	
0.698	0	-0.01998266	-2.5E-09	5E-10	
0.7	0	-0.01998301	-2.5E-09	5E-10	
0.702	0	-0.01998335	-2.5E-09	5E-10	
0.7040001	0	-0.01998368	-2.5E-09	5E-10	
0.706	0	-0.01998401	-2.5E-09	5E-10	
0.708	0	-0.01998433	-2.5E-09	5E-10	
0.71	0	-0.01998464	-2.5E-09	5E-10	
0.712	0	-0.01998495	-2.5E-09	5E-10	
0.714	0	-0.01998525	-2.5E-09	5E-10	
0.716	0	-0.01998554	-2.5E-09	5E-10	
0.7180001	0	-0.01998583	-2.5E-09	5E-10	
0.72	0	-0.01998612	-2.5E-09	5E-10	
0.7220001	0	-0.01998639	-2.5E-09	5E-10	
0.724	0	-0.01998666	-2.5E-09	5E-10	
0.726	0	-0.01998693	-2.5E-09	5E-10	
0.728	0	-0.01998719	-2.5E-09	5E-10	
0.73	0	-0.01998745	-2.5E-09	5E-10	
0.7320001	0	-0.0199877	-2.5E-09	5E-10	
0.734	0	-0.01998795	-2.5E-09	5E-10	
0.7360001	0	-0.01998819	-2.5E-09	5E-10	
0.738	0	-0.01998842	-2.5E-09	5E-10	
0.74	0	-0.01998865	-2.5E-09	5E-10	
0.742	0	-0.01998888	-2.5E-09	5E-10	
0.744	0	-0.0199891	-2.5E-09	5E-10	
0.7460001	0	-0.01998932	-2.5E-09	5E-10	
0.748	0	-0.01998954	-2.5E-09	5E-10	
0.7500001	0	-0.01998974	-2.5E-09	5E-10	
0.752	0	-0.01998995	-2.5E-09	5E-10	
0.754	0	-0.01899015	2.5E-09	5E-10	
0.756	0	-0.01801035	2.5E-09	5E-10	
0.758	0	-0.01705014	2.5E-09	5E-10	
0.7600001	0	-0.01610914	2.5E-09	5E-10	
0.762	0	-0.01518695	2.5E-09	5E-10	
0.7640001	0	-0.01428321	2.5E-09	5E-10	
0.766	0	-0.01339755	2.5E-09	5E-10	
0.768	0	-0.0125296	2.5E-09	5E-10	
0.77	0	-0.01167901	2.5E-09	5E-10	
0.772	0	-0.01084543	2.5E-09	5E-10	
0.774	0	-0.01002852	2.5E-09	5E-10	
0.776	0	-0.009227948	2.5E-09	5E-10	
0.7780001	0	-0.008443389	2.5E-09	5E-10	
0.78	0	-0.007674521	2.5E-09	5E-10	
0.7820001	0	-0.006921031	2.5E-09	5E-10	
0.784	0	-0.00618261	2.5E-09	5E-10	
0.786	0	-0.005458958	2.5E-09	5E-10	
0.788	0	-0.004749779	2.5E-09	5E-10	
0.79	0	-0.004054783	2.5E-09	5E-10	
0.7920001	0	-0.003373687	2.5E-09	5E-10	
0.794	0	-0.002706213	2.5E-09	5E-10	
0.7960001	0	-0.002052089	2.5E-09	5E-10	
0.798	0	-0.001411047	2.5E-09	5E-10	
0.8	0	-0.0007828263	2.5E-09	5E-10	
0.802	0	-0.0001671697	2.5E-09	5E-10	
0.804	0.004361738	0.0004361738	2.5E-09	5E-10	
0.8060001	0.0102745	0.00102745	2.5E-09	5E-10	
0.808	0.01606901	0.001606901	2.5E-09	5E-10	
0.8100001	0.02174763	0.002174763	2.5E-09	5E-10	
0.812	0.02731268	0.002731268	2.5E-09	5E-10	
0.814	0.03276643	0.003276643	2.5E-09	5E-10	
0.816	0.0381111	0.00381111	2.5E-09	5E-10	
0.818	0.04334888	0.004334888	2.5E-09	5E-10	
0.8200001	0.0484819	0.00484819	2.5E-09	5E-10	
0.822	0.05351226	0.005351226	2.5E-09	5E-10	
0.8240001	0.05844202	0.005844202	2.5E-09	5E-10	
0.826	0.06327318	0.006327318	2.5E-09	5E-10	
0.8280001	0.06800772	0.006800772	2.5E-09	5E-10	
0.83	0.07264756	0.007264756	2.5E-09	5E-10	
0.832	0.07719461	0.007719461	2.5E-09	5E-10	
0.8340001	0.08165072	0.008165072	2.5E-09	5E-10	
0.836	0.08601771	0.008601771	2.5E-09	5E-10	
0.8380001	0.09029736	0.009029736	2.5E-09	5E-10	
0.84	0.09449141	0.009449141	2.5E-09	5E-10	
0.8420001	0.09860158	0.009860158	2.5E-09	5E-10	
0.844	0.1026295	0.01026295	2.5E-09	5E-10	
0.846	0.106577	0.0106577	2.5E-09	5E-10	
0.848	0.1104454	0.01104454	2.5E-09	5E-10	
0.85	0.1142365	0.01142365	2.5E-09	5E-10	
0.8520001	0.1179518	0.01179518	2.5E-09	5E-10	
0.854	0.1215927	0.01215927	2.5E-09	5E-10	
0.8560001	0.1251609	0.01251609	2.5E-09	5E-10	
0.858	0.1286577	0.01286577	2.5E-09	5E-10	
0.86	0.1320845	0.01320845	2.5E-09	5E-10	
0.862	0.1354428	0.01354428	2.5E-09	5E-10	
0.864	0.138734	0.0138734	2.5E-09	5E-10	
0.8660001	0.1419593	0.01419593	2.5E-09	5E-10	
0.868	0.1451201	0.01451201	2.5E-09	5E-10	
0.8700001	0.1482177	0.01482177	2.5E-09	5E-10	
0.872	0.1512534	0.01512534	2.5E-09	5E-10	
0.874	0.1542283	0.01542283	2.5E-09	5E-10	
0.876	0.1571437	0.01571437	2.5E-09	5E-10	
0.878	0.1600009	0.01600009	2.5E-09	5E-10	
0.8800001	0.1628008	0.01628008	2.5E-09	5E-10	
0.882	0.1655448	0.01655448	2.5E-09	5E-10	
0.8840001	0.1682339	0.01682339	2.5E-09	5E-10	
0.886	0.1708692	0.01708692	2.5E-09	5E-10	
0.8880001	0.1734519	0.01734519	2.5E-09	5E-10	
0.89	0.1759828	0.01759828	2.5E-09	5E-10	
0.892	0.1784632	0.01784632	2.5E-09	5E-10	
0.8940001	0.1808939	0.01808939	2.5E-09	5E-10	
0.896	0.183276	0.0183276	2.5E-09	5E-10	
0.8980001	0.1856105	0.01856105	2.5E-09	5E-10	
0.9	0.1878983	0.01878983	2.5E-09	5E-10	
0.9020001	0.1901403	0.01901403	2.5E-09	5E-10	
0.904	0.1923375	0.01923375	2.5E-09	5E-10	
0.906	0.1944908	0.01944908	2.5E-09	5E-10	
0.9080001	0.1966009	0.01966009	2.5E-09	5E-10	
0.91	0.1986689	0.01986689	2.5E-09	5E-10	
0.9120001	0.2006955	0.02006955	2.5E-09	5E-10	
0.914	0.2026816	0.02026816	2.5E-09	5E-10	
0.9160001	0.204628	0.0204628	2.5E-09	5E-10	
0.918	0.2065354	0.02065354	2.5E-09	5E-10	
0.92	0.2084047	0.02084047	2.5E-09	5E-10	
0.9220001	0.2102366	0.02102366	2.5E-09	5E-10	
0.924	0.2120319	0.02120319	2.5E-09	5E-10	
0.9260001	0.2137913	0.02137913	2.5E-09	5E-10	
0.928	0.2155155	0.02155155	2.5E-09	5E-10	
0.9300001	0.2172052	0.02172052	2.5E-09	5E-10	
0.932	0.218861	0.0218861	2.5E-09	5E-10	
0.934	0.2204838	0.02204838	2.5E-09	5E-10	
0.936	0.2220742	0.02220741	2.5E-09	5E-10	
0.938	0.2236327	0.02236327	2.5E-09	5E-10	
0.9400001	0.22516	0.022516	2.5E-09	5E-10	
0.942	0.2266568	0.02266568	2.5E-09	5E-10	
0.9440001	0.2281237	0.02281237	2.5E-09	5E-10	
0.946	0.2295612	0.02295612	2.5E-09	5E-10	
0.9480001	0.23097	0.023097	2.5E-09	5E-10	
0.95	0.2323506	0.02323506	2.5E-09	5E-10	
0.952	0.2337036	0.02337036	2.5E-09	5E-10	
0.9540001	0.2350295	0.02350295	2.5E-09	5E-10	
0.956	0.2363289	0.02363289	2.5E-09	5E-10	
0.9580001	0.2376023	0.02376023	2.5E-09	5E-10	
0.96	0.2388503	0.02388503	2.5E-09	5E-10	
0.9620001	0.2400733	0.02400733	2.5E-09	5E-10	
0.964	0.2412718	0.02412718	2.5E-09	5E-10	
0.966	0.2424464	0.02424464	2.5E-09	5E-10	
0.9680001	0.2435975	0.02435975	2.5E-09	5E-10	
0.97	0.2447255	0.02447255	2.5E-09	5E-10	
0.9720001	0.245831	0.0245831	2.5E-09	5E-10	
0.974	0.2469144	0.02469144	2.5E-09	5E-10	
0.9760001	0.2479761	0.02479761	2.5E-09	5E-10	
0.978	0.2490166	0.02490166	2.5E-09	5E-10	
0.98	0.2500362	0.02500363	2.5E-09	5E-10	
0.9820001	0.2510355	0.02510355	2.5E-09	5E-10	
0.984	0.2520148	0.02520148	2.5E-09	5E-10	
0.9860001	0.2529745	0.02529745	2.5E-09	5E-10	
0.988	0.253915	0.0253915	2.5E-09	5E-10	
0.9900001	0.2548367	0.02548367	2.5E-09	5E-10	
0.992	0.25574	0.025574	2.5E-09	5E-10	
0.994	0.2566252	0.02566252	2.5E-09	5E-10	
0.9960001	0.2574927	0.02574927	2.5E-09	5E-10	
0.998	0.2583428	0.02583428	2.5E-09	5E-10	
1	0.259176	0.0259176	2.5E-09	5E-10	
1.002	0.2599925	0.02599924	2.5E-09	5E-10	
1.004	0.2607926	0.02607926	2.5E-09	5E-10	
1.006	0.2615767	0.02615768	2.5E-09	5E-10	
1.008	0.2623452	0.02623452	2.5E-09	5E-10	
1.01	0.2630983	0.02630983	2.5E-09	5E-10	
