Time	FF_1	FF_2	Vm_2	Vm_1	Ie_1	Ii_2	
0.286	0	0.4999999	0.04999999	-2.722217E-06	0	5E-09	
0.288	0	0.4999999	0.04999999	-2.177774E-06	0	5E-09	
0.29	0	0.4999999	0.04999999	-1.742219E-06	0	5E-09	
0.292	0	0.4999999	0.04999999	-1.393775E-06	0	5E-09	
0.294	0	0.4999999	0.04999999	-1.11502E-06	0	5E-09	
0.296	0	0.4999999	0.04999999	-8.92016E-07	0	5E-09	
0.298	0	0.4999999	0.04999999	-7.136128E-07	0	5E-09	
0.3	0	0.4999999	0.04999999	-5.708903E-07	2E-09	5E-09	
0.302	0.05999315	0.4999999	0.04999999	0.003999543	2E-09	5E-09	
0.304	0.1079945	0.5119985	0.05119985	0.007199635	2E-09	5E-09	
0.306	0.1463956	0.5311977	0.05311977	0.009759708	2E-09	5E-09	
0.308	0.1771165	0.5542373	0.05542373	0.01180777	2E-09	5E-09	
0.31	0.2016932	0.5788131	0.05788131	0.01344621	2E-09	5E-09	
0.312	0.2213546	0.6033891	0.06033891	0.01475697	2E-09	5E-09	
0.314	0.2370836	0.6269822	0.06269822	0.01580558	2E-09	5E-09	
0.316	0.2496669	0.6490025	0.06490025	0.01664446	2E-09	5E-09	
0.318	0.2597335	0.6691354	0.06691354	0.01731557	2E-09	5E-09	
0.32	0.2677868	0.687255	0.0687255	0.01785246	2E-09	5E-09	
0.322	0.2742295	0.7033614	0.07033614	0.01828196	2E-09	5E-09	
0.324	0.2793836	0.717535	0.0717535	0.01862557	2E-09	5E-09	
0.326	0.2835069	0.7299048	0.07299048	0.01890046	2E-09	5E-09	
0.328	0.2868055	0.7406252	0.07406252	0.01912037	2E-09	5E-09	
0.33	0.2894444	0.7498612	0.07498612	0.01929629	2E-09	5E-09	
0.332	0.2915555	0.7577778	0.07577778	0.01943703	2E-09	5E-09	
0.334	0.2932444	0.7645333	0.07645334	0.01954963	2E-09	5E-09	
0.336	0.2945955	0.7702756	0.07702756	0.0196397	2E-09	5E-09	
0.338	0.2956764	0.7751396	0.07751396	0.01971176	2E-09	5E-09	
0.34	0.2965411	0.7792469	0.07792469	0.01976941	2E-09	5E-09	
0.342	0.2972329	0.7827058	0.07827058	0.01981553	2E-09	5E-09	
0.344	0.2977863	0.7856112	0.07856112	0.01985242	2E-09	5E-09	
0.346	0.2982291	0.7880462	0.07880462	0.01988194	2E-09	5E-09	
0.348	0.2985833	0.7900828	0.07900827	0.01990555	2E-09	5E-09	
0.35	0.2988666	0.7917828	0.07917828	0.01992444	2E-09	5E-09	
0.352	0.2990933	0.7931995	0.07931995	0.01993955	2E-09	5E-09	
0.354	0.2992746	0.7943783	0.07943783	0.01995164	2E-09	5E-09	
0.356	0.2994197	0.7953575	0.07953575	0.01996131	2E-09	5E-09	
0.358	0.2995358	0.7961699	0.07961699	0.01996905	2E-09	5E-09	
0.36	0.2996286	0.7968431	0.07968431	0.01997524	2E-09	5E-09	
0.362	0.2997029	0.7974002	0.07974002	0.01998019	2E-09	5E-09	
0.364	0.2997623	0.7978607	0.07978607	0.01998415	2E-09	5E-09	
0.366	0.2998098	0.798241	0.0798241	0.01998732	2E-09	5E-09	
0.368	0.2998479	0.7985548	0.07985548	0.01998986	2E-09	5E-09	
0.37	0.2998783	0.7988134	0.07988134	0.01999189	2E-09	5E-09	
0.372	0.2999026	0.7990264	0.07990264	0.01999351	2E-09	5E-09	
0.374	0.2999221	0.7992017	0.07992017	0.01999481	2E-09	5E-09	
0.376	0.2999377	0.7993457	0.07993457	0.01999585	2E-09	5E-09	
0.378	0.2999502	0.7994641	0.07994641	0.01999668	2E-09	5E-09	
0.38	0.2999601	0.7995614	0.07995614	0.01999734	2E-09	5E-09	
0.382	0.2999681	0.7996411	0.07996411	0.01999787	2E-09	5E-09	
0.384	0.2999744	0.7997065	0.07997065	0.0199983	2E-09	5E-09	
0.386	0.2999796	0.7997601	0.07997601	0.01999864	2E-09	5E-09	
0.388	0.2999837	0.799804	0.0799804	0.01999891	2E-09	5E-09	
0.39	0.2999869	0.7998399	0.07998399	0.01999913	2E-09	5E-09	
0.392	0.2999895	0.7998693	0.07998693	0.0199993	2E-09	5E-09	
0.394	0.2999916	0.7998934	0.07998934	0.01999944	2E-09	5E-09	
0.396	0.2999933	0.799913	0.0799913	0.01999955	2E-09	5E-09	
0.398	0.2999946	0.7999291	0.07999291	0.01999964	2E-09	5E-09	
0.4	0.2999957	0.7999423	0.07999422	0.01999971	0	5E-09	
0.402	0.2399966	0.799953	0.0799953	0.01599977	0	5E-09	
0.404	0.1919972	0.7879617	0.07879617	0.01279982	0	5E-09	
0.406	0.1535978	0.7687688	0.07687688	0.01023985	0	5E-09	
0.408	0.1228782	0.7457346	0.07457346	0.008191881	0	5E-09	
0.41	0.09830257	0.7211633	0.07211633	0.006553505	0	5E-09	
0.412	0.07864206	0.6965911	0.06965911	0.005242804	0	5E-09	
0.414	0.06291364	0.6730013	0.06730013	0.004194243	0	5E-09	
0.416	0.05033091	0.6509838	0.06509838	0.003355394	0	5E-09	
0.418	0.04026473	0.6308532	0.06308533	0.002684315	0	5E-09	
0.42	0.03221178	0.6127356	0.06127356	0.002147452	0	5E-09	
0.422	0.02576942	0.5966308	0.05966308	0.001717962	0	5E-09	
0.424	0.02061554	0.5824585	0.05824585	0.001374369	0	5E-09	
0.426	0.01649243	0.5700899	0.05700899	0.001099495	0	5E-09	
0.428	0.01319395	0.5593705	0.05593704	0.0008795963	0	5E-09	
0.43	0.01055516	0.5501351	0.05501352	0.0007036771	0	5E-09	
0.432	0.008444125	0.5422192	0.05422192	0.0005629417	0	5E-09	
0.434	0.0067553	0.5354642	0.05354642	0.0004503533	0	5E-09	
0.436	0.00540424	0.5297224	0.05297224	0.0003602826	0	5E-09	
0.438	0.004323392	0.5248588	0.05248588	0.0002882261	0	5E-09	
0.44	0.003458713	0.5207517	0.05207517	0.0002305809	0	5E-09	
0.442	0.002766971	0.5172931	0.05172931	0.0001844647	0	5E-09	
0.444	0.002213576	0.5143878	0.05143879	0.0001475718	0	5E-09	
0.446	0.001770861	0.511953	0.0511953	0.0001180574	0	5E-09	
0.448	0.001416689	0.5099166	0.05099166	9.444592E-05	0	5E-09	
0.45	0.001133351	0.5082166	0.05082166	7.555673E-05	0	5E-09	
0.452	0.0009066807	0.5067999	0.05067999	6.044538E-05	0	5E-09	
0.454	0.0007253446	0.5056213	0.05056213	4.835631E-05	0	5E-09	
0.456	0.0005802757	0.5046421	0.05046421	3.868504E-05	0	5E-09	
0.458	0.0004642205	0.5038297	0.05038297	3.094803E-05	0	5E-09	
0.46	0.0003713764	0.5031566	0.05031566	2.475843E-05	0	5E-09	
0.462	0.0002971011	0.5025995	0.05025996	1.980674E-05	0	5E-09	
0.464	0.0002376809	0.5021391	0.05021391	1.584539E-05	0	5E-09	
0.466	0.0001901447	0.5017588	0.05017588	1.267631E-05	0	5E-09	
0.468	0.0001521158	0.5014451	0.0501445	1.014105E-05	0	5E-09	
0.47	0.0001216926	0.5011864	0.05011864	8.112841E-06	0	5E-09	
0.472	9.735409E-05	0.5009735	0.05009735	6.490272E-06	0	5E-09	
0.474	7.788327E-05	0.5007983	0.05007983	5.192218E-06	0	5E-09	
0.476	6.230662E-05	0.5006542	0.05006542	4.153774E-06	0	5E-09	
0.478	4.984529E-05	0.5005358	0.05005358	3.323019E-06	0	5E-09	
0.48	3.987623E-05	0.5004386	0.05004386	2.658415E-06	0	5E-09	
0.482	3.190098E-05	0.5003589	0.05003589	2.126732E-06	0	5E-09	
0.484	2.552079E-05	0.5002935	0.05002935	1.701386E-06	0	5E-09	
0.486	2.041663E-05	0.5002398	0.05002399	1.361109E-06	0	5E-09	
0.488	1.63333E-05	0.500196	0.0500196	1.088887E-06	0	5E-09	
0.49	1.306664E-05	0.50016	0.050016	8.711095E-07	0	5E-09	
0.492	1.045331E-05	0.5001307	0.05001307	6.968876E-07	0	5E-09	
0.494	8.36265E-06	0.5001066	0.05001066	5.5751E-07	0	5E-09	
0.496	6.69012E-06	0.500087	0.0500087	4.46008E-07	0	5E-09	
0.498	5.352096E-06	0.5000709	0.05000709	3.568064E-07	0	5E-09	
0.5	4.281677E-06	0.5000578	0.05000578	2.854451E-07	4E-09	5E-09	
0.502	0.1200034	0.5000471	0.05000471	0.008000229	4E-09	5E-09	
0.504	0.2160027	0.5240384	0.05240384	0.01440018	4E-09	5E-09	
0.506	0.2928022	0.5624313	0.05624313	0.01952014	4E-09	5E-09	
0.508	0.3542418	0.6085055	0.06085055	0.02361612	4E-09	5E-09	
0.5100001	0.4033934	0.6576527	0.06576527	0.02689289	4E-09	5E-09	
0.512	0.4427147	0.7068008	0.07068008	0.02951431	4E-09	5E-09	
0.514	0.4741718	0.7539836	0.07539836	0.03161145	4E-09	5E-09	
0.516	0.4993374	0.7980212	0.07980212	0.03328916	4E-09	5E-09	
0.518	0.5194699	0.8382844	0.08382844	0.03463133	4E-09	5E-09	
0.52	0.5355759	0.8745215	0.08745215	0.03570506	4E-09	5E-09	
0.522	0.5484607	0.9067324	0.09067324	0.03656405	4E-09	5E-09	
0.524	0.5587686	0.935078	0.0935078	0.03725124	4E-09	5E-09	
0.526	0.5670149	0.9598161	0.09598161	0.03780099	4E-09	5E-09	
0.528	0.5736119	0.9812559	0.09812559	0.03824079	4E-09	5E-09	
0.53	0.5788895	0.9997271	0.09997271	0.03859263	4E-09	5E-09	
0.532	0.5831116	1	0.101556	0.0388741	4E-09	5E-09	
0.534	0.5864893	1	0.102907	0.03909928	4E-09	5E-09	
0.536	0.5891914	1	0.1040554	0.03927943	4E-09	5E-09	
0.538	0.5913531	1	0.1050281	0.03942354	4E-09	5E-09	
0.54	0.5930824	1	0.1058496	0.03953883	4E-09	5E-09	
0.5420001	0.594466	1	0.1065413	0.03963106	4E-09	5E-09	
0.544	0.5955728	1	0.1071224	0.03970485	4E-09	5E-09	
0.546	0.5964583	1	0.1076093	0.03976388	4E-09	5E-09	
0.548	0.5971665	1	0.1080166	0.0398111	4E-09	5E-09	
0.55	0.5977333	1	0.1083566	0.03984888	4E-09	5E-09	
0.552	0.5981866	1	0.10864	0.03987911	4E-09	5E-09	
0.554	0.5985492	1	0.1088757	0.03990328	4E-09	5E-09	
0.5560001	0.5988394	1	0.1090716	0.03992262	4E-09	5E-09	
0.558	0.5990715	1	0.109234	0.0399381	4E-09	5E-09	
0.56	0.5992572	1	0.1093687	0.03995048	4E-09	5E-09	
0.562	0.5994058	1	0.1094801	0.03996038	4E-09	5E-09	
0.564	0.5995246	1	0.1095722	0.03996831	4E-09	5E-09	
0.566	0.5996197	1	0.1096482	0.03997464	4E-09	5E-09	
0.568	0.5996957	1	0.109711	0.03997971	4E-09	5E-09	
0.5700001	0.5997566	1	0.1097627	0.03998377	4E-09	5E-09	
0.572	0.5998052	1	0.1098053	0.03998702	4E-09	5E-09	
0.574	0.5998442	1	0.1098403	0.03998961	4E-09	5E-09	
0.576	0.5998754	1	0.1098692	0.03999169	4E-09	5E-09	
0.578	0.5999003	1	0.1098928	0.03999335	4E-09	5E-09	
0.58	0.5999203	1	0.1099123	0.03999468	4E-09	5E-09	
0.582	0.5999362	1	0.1099282	0.03999574	4E-09	5E-09	
0.5840001	0.5999489	1	0.1099413	0.03999659	4E-09	5E-09	
0.586	0.5999591	1	0.109952	0.03999728	4E-09	5E-09	
0.588	0.5999673	1	0.1099608	0.03999782	4E-09	5E-09	
0.59	0.5999739	1	0.109968	0.03999826	4E-09	5E-09	
0.592	0.599979	1	0.1099739	0.0399986	4E-09	5E-09	
0.594	0.5999832	1	0.1099787	0.03999888	4E-09	5E-09	
0.596	0.5999866	1	0.1099826	0.03999911	4E-09	5E-09	
0.598	0.5999892	1	0.1099858	0.03999928	4E-09	5E-09	
0.6	0.5999914	1	0.1099884	0.03999943	0	5E-09	
0.6020001	0.4799931	1	0.1099906	0.03199954	0	5E-09	
0.604	0.3839945	1	0.1075923	0.02559963	0	5E-09	
0.606	0.3071955	1	0.1037537	0.0204797	0	5E-09	
0.608	0.2457564	0.9914691	0.09914691	0.01638376	0	5E-09	
0.61	0.1966051	0.9423265	0.09423266	0.01310701	0	5E-09	
0.612	0.1572841	0.8931823	0.08931823	0.01048561	0	5E-09	
0.614	0.1258273	0.8460026	0.08460026	0.008388486	0	5E-09	
0.6160001	0.1006618	0.8019675	0.08019675	0.006710788	0	5E-09	
0.618	0.08052946	0.7617064	0.07617064	0.00536863	0	5E-09	
0.62	0.06442356	0.725471	0.0725471	0.004294904	0	5E-09	
0.622	0.05153885	0.6932616	0.06932615	0.003435923	0	5E-09	
0.624	0.04123108	0.664917	0.0664917	0.002748739	0	5E-09	
0.626	0.03298486	0.6401798	0.06401798	0.002198991	0	5E-09	
0.628	0.02638789	0.6187408	0.06187408	0.001759193	0	5E-09	
0.6300001	0.02111031	0.6002702	0.06002702	0.001407354	0	5E-09	
0.632	0.01688825	0.5844382	0.05844382	0.001125883	0	5E-09	
0.634	0.0135106	0.5709282	0.05709282	0.0009007066	0	5E-09	
0.636	0.01080848	0.5594447	0.05594447	0.0007205653	0	5E-09	
0.638	0.008646783	0.5497174	0.05497174	0.0005764522	0	5E-09	
0.64	0.006917427	0.5415033	0.05415033	0.0004611618	0	5E-09	
0.642	0.005533941	0.5345861	0.05345861	0.0003689294	0	5E-09	
0.6440001	0.004427153	0.5287757	0.05287757	0.0002951435	0	5E-09	
0.646	0.003541722	0.523906	0.0523906	0.0002361148	0	5E-09	
0.648	0.002833378	0.5198331	0.05198331	0.0001888918	0	5E-09	
0.65	0.002266702	0.5164332	0.05164332	0.0001511135	0	5E-09	
0.652	0.001813361	0.5135999	0.05135999	0.0001208908	0	5E-09	
0.654	0.001450689	0.5112426	0.05112426	9.671261E-05	0	5E-09	
0.656	0.001160551	0.5092842	0.05092842	7.737009E-05	0	5E-09	
0.6580001	0.0009284411	0.5076594	0.05076595	6.189607E-05	0	5E-09	
0.66	0.0007427528	0.5063133	0.05063133	4.951685E-05	0	5E-09	
0.6620001	0.0005942023	0.5051991	0.05051991	3.961348E-05	0	5E-09	
0.664	0.0004753618	0.5042781	0.05042781	3.169079E-05	0	5E-09	
0.666	0.0003802894	0.5035176	0.05035176	2.535263E-05	0	5E-09	
0.668	0.0003042315	0.5028901	0.05028901	2.02821E-05	0	5E-09	
0.67	0.0002433852	0.5023729	0.05023729	1.622568E-05	0	5E-09	
0.6720001	0.0001947082	0.501947	0.0501947	1.298054E-05	0	5E-09	
0.674	0.0001557665	0.5015966	0.05015966	1.038444E-05	0	5E-09	
0.6760001	0.0001246132	0.5013084	0.05013084	8.307548E-06	0	5E-09	
0.678	9.969057E-05	0.5010716	0.05010716	6.646038E-06	0	5E-09	
0.68	7.975246E-05	0.5008773	0.05008772	5.316831E-06	0	5E-09	
0.682	6.380196E-05	0.5007177	0.05007177	4.253464E-06	0	5E-09	
0.684	5.104157E-05	0.5005869	0.05005869	3.402771E-06	0	5E-09	
0.686	4.083326E-05	0.5004798	0.05004798	2.722217E-06	0	5E-09	
0.688	3.26666E-05	0.500392	0.05003919	2.177774E-06	0	5E-09	
0.6900001	2.613328E-05	0.5003201	0.05003201	1.742219E-06	0	5E-09	
0.692	2.090663E-05	0.5002613	0.05002613	1.393775E-06	0	5E-09	
0.694	1.67253E-05	0.5002132	0.05002132	1.11502E-06	0	5E-09	
0.696	1.338024E-05	0.5001739	0.05001739	8.92016E-07	0	5E-09	
0.698	1.070419E-05	0.5001418	0.05001418	7.136128E-07	0	5E-09	
0.7	8.563355E-06	0.5001156	0.05001156	5.708903E-07	6E-09	5E-09	
0.702	0.1800069	0.5000942	0.05000941	0.01200046	6E-09	5E-09	
0.7040001	0.3240055	0.5360767	0.05360767	0.02160037	6E-09	5E-09	
0.706	0.4392044	0.5936624	0.05936624	0.02928029	6E-09	5E-09	
0.708	0.5313635	0.6627709	0.06627709	0.03542424	6E-09	5E-09	
0.71	0.6050908	0.7364894	0.07364894	0.04033939	6E-09	5E-09	
0.712	0.6640726	0.8102098	0.08102097	0.04427151	6E-09	5E-09	
0.714	0.7112581	0.8809823	0.08809823	0.04741721	6E-09	5E-09	
0.716	0.7490065	0.9470374	0.09470374	0.04993377	6E-09	5E-09	
0.7180001	0.7792053	1	0.1007431	0.05194702	6E-09	5E-09	
0.72	0.8033642	1	0.1061786	0.05355761	6E-09	5E-09	
0.7220001	0.8226913	1	0.1110102	0.05484609	6E-09	5E-09	
0.724	0.8381531	1	0.115262	0.05587687	6E-09	5E-09	
0.726	0.8505225	1	0.1189726	0.0567015	6E-09	5E-09	
0.728	0.860418	1	0.1221886	0.0573612	6E-09	5E-09	
0.73	0.8683344	1	0.1249592	0.05788896	6E-09	5E-09	
0.7320001	0.8746675	1	0.127334	0.05831117	6E-09	5E-09	
0.734	0.879734	1	0.1293606	0.05864893	6E-09	5E-09	
0.7360001	0.8837872	1	0.1310831	0.05891915	6E-09	5E-09	
0.738	0.8870298	1	0.1325423	0.05913532	6E-09	5E-09	
0.74	0.8896238	1	0.1337744	0.05930825	6E-09	5E-09	
0.742	0.8916991	1	0.134812	0.0594466	6E-09	5E-09	
0.744	0.8933592	1	0.1356836	0.05955728	6E-09	5E-09	
0.7460001	0.8946874	1	0.1364141	0.05964582	6E-09	5E-09	
0.748	0.8957499	1	0.137025	0.05971666	6E-09	5E-09	
0.7500001	0.8965999	1	0.137535	0.05977333	6E-09	5E-09	
0.752	0.8972799	1	0.13796	0.05981866	6E-09	5E-09	
0.754	0.8978239	1	0.1383136	0.05985493	6E-09	5E-09	
0.756	0.8982591	1	0.1386074	0.05988394	6E-09	5E-09	
0.758	0.8986073	1	0.1388511	0.05990715	6E-09	5E-09	
0.7600001	0.8988858	1	0.139053	0.05992572	6E-09	5E-09	
0.762	0.8991087	1	0.1392201	0.05994058	6E-09	5E-09	
0.7640001	0.899287	1	0.1393583	0.05995246	6E-09	5E-09	
0.766	0.8994296	1	0.1394723	0.05996197	6E-09	5E-09	
0.768	0.8995436	1	0.1395665	0.05996958	6E-09	5E-09	
0.77	0.8996349	1	0.139644	0.05997566	6E-09	5E-09	
0.772	0.899708	1	0.1397079	0.05998053	6E-09	5E-09	
0.774	0.8997663	1	0.1397605	0.05998442	6E-09	5E-09	
0.776	0.8998131	1	0.1398037	0.05998754	6E-09	5E-09	
0.7780001	0.8998504	1	0.1398392	0.05999003	6E-09	5E-09	
