Time	Tension	
4.643	0	
4.644	0	
4.645	0	
4.646	0	
4.647	0	
4.648	0	
4.649	0	
4.65	0	
4.651	0	
4.652	0	
4.653	0	
4.654	0	
4.655	0	
4.656	0	
4.657	0	
4.658	0	
4.659	0	
4.66	0	
4.661	0	
4.662	0	
4.663	0	
4.664	0	
4.665	0	
4.666	0	
4.667	0	
4.668	0	
4.669	0	
4.67	0	
4.671	0	
4.672	0	
4.673	0	
4.674	0	
4.675	0	
4.676	0	
4.677	0	
4.678	0	
4.679	0	
4.68	0	
4.681	0	
4.682	0	
4.683	0	
4.684	0	
4.685	0	
4.686	0	
4.687	0	
4.688	0	
4.689	0	
4.69	0	
4.691	0	
4.692	0	
4.693	0	
4.694	0	
4.695	0	
4.696	0	
4.697	0	
4.698	0	
4.699	0	
4.7	0	
4.701	0	
4.702	0	
4.703	0	
4.704	0	
4.705	0	
4.706	0	
4.707	0	
4.708	0	
4.709	0	
4.71	0	
4.711	0	
4.712	0	
4.713	0	
4.714	0	
4.715	0	
4.716	0	
4.717	0	
4.718	0	
4.719	0	
4.72	0	
4.721	0	
4.722	0	
4.723	0	
4.724	0	
4.725	0	
4.726	0	
4.727	0	
4.728	0	
4.729	0	
4.73	0	
4.731	0	
4.732	0	
4.733	0	
4.734	0	
4.735	0	
4.736	0	
4.737	0	
4.738	0	
4.739	0	
4.74	0	
4.741	0	
4.742	0	
4.743	0	
4.744	0	
4.745	0	
4.746	0	
4.747	0	
4.748	0	
4.749	0	
4.75	0	
4.751	0	
4.752	0	
4.753	0	
4.754	0	
4.755	0	
4.756	0	
4.757	0	
4.758	0	
4.759	0	
4.76	0	
4.761	0	
4.762	0	
4.763	0	
4.764	0	
4.765	0	
4.766	0	
4.767	0	
4.768	0	
4.769	0	
4.77	0	
4.771	0	
4.772	0	
4.773	0	
4.774	0	
4.775	0	
4.776	0	
4.777	0	
4.778	0	
4.779	0	
4.78	0	
4.781	0	
4.782	0	
4.783	0	
4.784	0	
4.785	0	
4.786	0	
4.787	0	
4.788	0	
4.789	0	
4.79	0	
4.791	0	
4.792	0	
4.793	0	
4.794	0	
4.795	0	
4.796	0	
4.797	0	
4.798	0	
4.799	0	
4.8	0	
4.801	0	
4.802	0	
4.803	0	
4.804	0	
4.805	0	
4.806	0	
4.807	0	
4.808	0	
4.809	0	
4.81	0	
4.811	0	
4.812	0	
4.813	0	
4.814	0	
4.815	0	
4.816	0	
4.817	0	
4.818	0	
4.819	0	
4.82	0	
4.821	0	
4.822	0	
4.823	0	
4.824	0	
4.825	0	
4.826	0	
4.827	0	
4.828	0	
4.829	0	
4.83	0	
4.831	0	
4.832	0	
4.833	0	
4.834	0	
4.835	0	
4.836	0	
4.837	0	
4.838	0	
4.839	0	
4.84	0	
4.841	0	
4.842	0	
4.843	0	
4.844	0	
4.845	0	
4.846	0	
4.847	0	
4.848	0	
4.849	0	
4.85	0	
4.851	0	
4.852	0	
4.853	0	
4.854	0	
4.855	0	
4.856	0	
4.857	0	
4.858	0	
4.859	0	
4.86	0	
4.861	0	
4.862	0	
4.863	0	
4.864	0	
4.865	0	
4.866	0	
4.867	0	
4.868	0	
4.869	0	
4.87	0	
4.871	0	
4.872	0	
4.873	0	
4.874	0	
4.875	0	
4.876	0	
4.877	0	
4.878	0	
4.879	0	
4.88	0	
4.881	0	
4.882	0	
4.883	0	
4.884	0	
4.885	0	
4.886	0	
4.887	0	
4.888	0	
4.889	0	
4.89	0	
4.891	0	
4.892	0	
4.893	0	
4.894	0	
4.895	0	
4.896	0	
4.897	0	
4.898	0	
4.899	0	
4.9	0	
4.901	0	
4.902	0	
4.903	0	
4.904	0	
4.905	0	
4.906	0	
4.907	0	
4.908	0	
4.909	0	
4.91	0	
4.911	0	
4.912	0	
4.913	0	
4.914	0	
4.915	0	
4.916	0	
4.917	0	
4.918	0	
4.919	0	
4.92	0	
4.921	0	
4.922	0	
4.923	0	
4.924	0	
4.925	0	
4.926	0	
4.927	0	
4.928	0	
4.929	0	
4.93	0	
4.931	0	
4.932	0	
4.933	0	
4.934	0	
4.935	0	
4.936	0	
4.937	0	
4.938	0	
4.939	0	
4.94	0	
4.941	0	
4.942	0	
4.943	0	
4.944	0	
4.945	0	
4.946	0	
4.947	0	
4.948	0	
4.949	0	
4.95	0	
4.951	0	
4.952	0	
4.953	0	
4.954	0	
4.955	0	
4.956	0	
4.957	0	
4.958	0	
4.959	0	
4.96	0	
4.961	0	
4.962	0	
4.963	0	
4.964	0	
4.965	0	
4.966	0	
4.967	0	
4.968	0	
4.969	0	
4.97	0	
4.971	0	
4.972	0	
4.973	0	
4.974	0	
4.975	0	
4.976	0	
4.977	0	
4.978	0	
4.979	0	
4.98	0	
4.981	0	
4.982	0	
4.983	0	
4.984	0	
4.985	0	
4.986	0	
4.987	0	
4.988	0	
4.989	0	
4.99	0	
4.991	0	
4.992	0	
4.993	0	
4.994	0	
4.995	0	
4.996	0	
4.997	0	
4.998	0	
4.999	0	
5	0	
5.001	0	
5.002	0.2000147	
5.003	0.3992378	
5.004	0.5974658	
5.005	0.7947049	
5.006	0.9909313	
5.007	1.186151	
5.008	1.380431	
5.009	1.573717	
5.01	1.766044	
5.011	1.957389	
5.012	2.147819	
5.013	2.337248	
5.014	2.525773	
5.015	2.71334	
5.016	2.899984	
5.017	3.085711	
5.018	3.270528	
5.019	3.454409	
5.02	3.637391	
5.021	3.819479	
5.022	4.000679	
5.023	4.180996	
5.024	4.360406	
5.025	4.538974	
5.026	4.716647	
5.027	4.493518	
5.028	4.470654	
5.029	4.448887	
5.03	4.427018	
5.031	4.405285	
5.032	4.383687	
5.033	4.362255	
5.034	4.340927	
5.035	4.319761	
5.036	4.298728	
5.037	4.277827	
5.038	4.257056	
5.039	4.236414	
5.04	4.215902	
5.041	4.195518	
5.042	4.175261	
5.043	4.155161	
5.044	4.135157	
5.045	4.115307	
5.046	4.095551	
5.047	4.075949	
5.048	4.05644	
5.049	4.037082	
5.05	4.017816	
5.051	3.998699	
5.052	3.979702	
5.053	3.960824	
5.054	3.942064	
5.055	3.923421	
5.056	3.904894	
5.057	3.886484	
5.058	3.868188	
5.059	3.850007	
5.06	3.831939	
5.061	3.813985	
5.062	3.796142	
5.063	3.778411	
5.064	3.760791	
5.065	3.743281	
5.066	3.725881	
5.067	3.708589	
5.068	3.691405	
5.069	3.674329	
5.07	3.657359	
5.071	3.640496	
5.072	3.623737	
5.073	3.607084	
5.074	3.590534	
5.075	3.574089	
5.076	3.557745	
5.077	3.541534	
5.078	3.525395	
5.079	3.509356	
5.08	3.493447	
5.081	3.477608	
5.082	3.461868	
5.083	3.446256	
5.084	3.430712	
5.085	3.415265	
5.086	3.399945	
5.087	3.38469	
5.088	3.369561	
5.089	3.354496	
5.09	3.339555	
5.091	3.324678	
5.092	3.309894	
5.093	3.295232	
5.094	3.280632	
5.095	3.266124	
5.096	3.251705	
5.097	3.237407	
5.098	3.223169	
5.099	3.209049	
5.1	3.194988	
5.101	3.181014	
5.102	3.167128	
5.103	3.153359	
5.104	3.139646	
5.105	3.126018	
5.106	3.112506	
5.107	3.099048	
5.108	3.085675	
5.109	3.072414	
5.11	3.059207	
5.111	3.046082	
5.112	3.03304	
5.113	3.020108	
5.114	3.007228	
5.115	2.994428	
5.116	2.981738	
5.117	2.969098	
5.118	2.956537	
5.119	2.944054	
5.12	2.931679	
5.121	2.919351	
5.122	2.907101	
5.123	2.894957	
5.124	2.882859	
5.125	2.870836	
5.126	2.858889	
5.127	2.847017	
5.128	2.835248	
5.129	2.823523	
5.13	2.811902	
5.131	2.800323	
5.132	2.788816	
5.133	2.777382	
5.134	2.766019	
5.135	2.754757	
5.136	2.743535	
5.137	2.732414	
5.138	2.721332	
5.139	2.710319	
5.14	2.699375	
5.141	2.6885	
5.142	2.677722	
5.143	2.666982	
5.144	2.656339	
5.145	2.645733	
5.146	2.635193	
5.147	2.624718	
5.148	2.61431	
5.149	2.603996	
5.15	2.593717	
5.151	2.583502	
5.152	2.573351	
5.153	2.563293	
5.154	2.553268	
5.155	2.543306	
5.156	2.533406	
5.157	2.523568	
5.158	2.513822	
5.159	2.504106	
5.16	2.494451	
5.161	2.484857	
5.162	2.475322	
5.163	2.465877	
5.164	2.456461	
5.165	2.447104	
5.166	2.437836	
5.167	2.428595	
5.168	2.419412	
5.169	2.410287	
5.17	2.401219	
5.171	2.392207	
5.172	2.383251	
5.173	2.374382	
5.174	2.365538	
5.175	2.356749	
5.176	2.348016	
5.177	2.339366	
5.178	2.330741	
5.179	2.32217	
5.18	2.313653	
5.181	2.305188	
5.182	2.296777	
5.183	2.288448	
5.184	2.280141	
5.185	2.271886	
5.186	2.263683	
5.187	2.255531	
5.188	2.24746	
5.189	2.239409	
5.19	2.231409	
5.191	2.223459	
5.192	2.215559	
5.193	2.207737	
5.194	2.199935	
5.195	2.192182	
5.196	2.184477	
5.197	2.17682	
5.198	2.169211	
5.199	2.161649	
5.2	2.154165	
5.201	2.146698	
5.202	2.139277	
5.203	2.131903	
5.204	2.124574	
5.205	2.117322	
5.206	2.110085	
5.207	2.102893	
5.208	2.095776	
5.209	2.088673	
5.21	2.081615	
5.211	2.074602	
5.212	2.067632	
5.213	2.060705	
5.214	2.053822	
5.215	2.047012	
5.216	2.040214	
5.217	2.033459	
5.218	2.026746	
5.219	2.020075	
5.22	2.013446	
5.221	2.006858	
5.222	2.000341	
5.223	1.993836	
5.224	1.98737	
5.225	1.980946	
5.226	1.974561	
5.227	1.968216	
5.228	1.961941	
5.229	1.955675	
5.23	1.949449	
5.231	1.943261	
5.232	1.937112	
5.233	1.931001	
5.234	1.924929	
5.235	1.918894	
5.236	1.912898	
5.237	1.906968	
5.238	1.901046	
5.239	1.895161	
5.24	1.889313	
5.241	1.883501	
5.242	1.877725	
5.243	1.872016	
5.244	1.866312	
5.245	1.860644	
5.246	1.855011	
5.247	1.849414	
5.248	1.843852	
5.249	1.838324	
5.25	1.832831	
5.251	1.827372	
5.252	1.821947	
5.253	1.816557	
5.254	1.811229	
5.255	1.805906	
5.256	1.800615	
5.257	1.795358	
5.258	1.790133	
5.259	1.784941	
5.26	1.779812	
5.261	1.774684	
5.262	1.769589	
5.263	1.764526	
5.264	1.759494	
5.265	1.754493	
5.266	1.749524	
5.267	1.744586	
5.268	1.739679	
5.269	1.734833	
5.27	1.729986	
5.271	1.72517	
5.272	1.720385	
5.273	1.715629	
5.274	1.710903	
5.275	1.706206	
5.276	1.701539	
5.277	1.696901	
5.278	1.692291	
5.279	1.687741	
5.28	1.683189	
5.281	1.678666	
5.282	1.674171	
5.283	1.669704	
5.284	1.665265	
5.285	1.660853	
5.286	1.656469	
5.287	1.652143	
5.288	1.647814	
5.289	1.643511	
5.29	1.639236	
5.291	1.634987	
5.292	1.630765	
5.293	1.62657	
5.294	1.6224	
5.295	1.618257	
5.296	1.614139	
5.297	1.610048	
5.298	1.605981	
5.299	1.601941	
5.3	1.597925	
5.301	1.593964	
5.302	1.589999	
5.303	1.586058	
5.304	1.582142	
5.305	1.57825	
5.306	1.574383	
5.307	1.570539	
5.308	1.56672	
5.309	1.562955	
5.31	1.559183	
5.311	1.555435	
5.312	1.55171	
5.313	1.548008	
5.314	1.54433	
5.315	1.540674	
5.316	1.537042	
5.317	1.533432	
5.318	1.529845	
5.319	1.52628	
5.32	1.522737	
5.321	1.519217	
5.322	1.515718	
5.323	1.512242	
5.324	1.508787	
5.325	1.505354	
5.326	1.501972	
5.327	1.498581	
5.328	1.495242	
5.329	1.491893	
5.33	1.488566	
5.331	1.485259	
5.332	1.481973	
5.333	1.478707	
5.334	1.475462	
5.335	1.472237	
5.336	1.469032	
5.337	1.465848	
5.338	1.462683	
5.339	1.459538	
5.34	1.456413	
5.341	1.453307	
5.342	1.45022	
5.343	1.447153	
5.344	1.444105	
5.345	1.441076	
5.346	1.438096	
5.347	1.435105	
5.348	1.432132	
5.349	1.429178	
5.35	1.426243	
5.351	1.423326	
5.352	1.420426	
5.353	1.417546	
5.354	1.414683	
5.355	1.411838	
5.356	1.40904	
5.357	1.406231	
5.358	1.403439	
5.359	1.400664	
5.36	1.397907	
5.361	1.395166	
5.362	1.392443	
5.363	1.389737	
5.364	1.387048	
5.365	1.384376	
5.366	1.381721	
5.367	1.379082	
5.368	1.376459	
5.369	1.373853	
5.37	1.371264	
5.371	1.36869	
5.372	1.366132	
5.373	1.363591	
5.374	1.361065	
5.375	1.358556	
5.376	1.356061	
5.377	1.353583	
5.378	1.35112	
5.379	1.348672	
5.38	1.346269	
5.381	1.343852	
5.382	1.34145	
5.383	1.339063	
5.384	1.336691	
5.385	1.334333	
5.386	1.33199	
5.387	1.329662	
5.388	1.327349	
5.389	1.32505	
5.39	1.322765	
5.391	1.320495	
5.392	1.318238	
5.393	1.316026	
5.394	1.313798	
5.395	1.311584	
5.396	1.309383	
5.397	1.307196	
5.398	1.305023	
5.399	1.302864	
5.4	1.300718	
5.401	1.298585	
5.402	1.296466	
5.403	1.29436	
5.404	1.292267	
5.405	1.290187	
5.406	1.288121	
5.407	1.286067	
5.408	1.284026	
5.409	1.281997	
5.41	1.279982	
5.411	1.277979	
5.412	1.275988	
5.413	1.27401	
5.414	1.272045	
5.415	1.270091	
5.416	1.26815	
5.417	1.266221	
5.418	1.264304	
5.419	1.262399	
5.42	1.260506	
5.421	1.258655	
5.422	1.256785	
5.423	1.254927	
5.424	1.253081	
5.425	1.251246	
5.426	1.249423	
5.427	1.247611	
5.428	1.24581	
5.429	1.244021	
5.43	1.242242	
5.431	1.240475	
5.432	1.238719	
5.433	1.236974	
5.434	1.23524	
5.435	1.233517	
5.436	1.231804	
5.437	1.230102	
5.438	1.228411	
5.439	1.22673	
5.44	1.22506	
5.441	1.223401	
5.442	1.221781	
5.443	1.220142	
5.444	1.218513	
5.445	1.216894	
5.446	1.215286	
5.447	1.213687	
5.448	1.212099	
5.449	1.21052	
5.45	1.208951	
5.451	1.207392	
5.452	1.205843	
5.453	1.204303	
5.454	1.202773	
5.455	1.201253	
5.456	1.199742	
5.457	1.198241	
5.458	1.196749	
5.459	1.195266	
5.46	1.193792	
5.461	1.192328	
5.462	1.190873	
5.463	1.189427	
5.464	1.18799	
5.465	1.186562	
5.466	1.185143	
5.467	1.183733	
5.468	1.182332	
5.469	1.180969	
5.47	1.179585	
5.471	1.178209	
5.472	1.176843	
5.473	1.175484	
5.474	1.174134	
5.475	1.172793	
5.476	1.17146	
5.477	1.170135	
5.478	1.168819	
5.479	1.167511	
5.48	1.166211	
5.481	1.164919	
5.482	1.163636	
5.483	1.16236	
5.484	1.161092	
5.485	1.159832	
5.486	1.15858	
5.487	1.157336	
5.488	1.1561	
5.489	1.154871	
5.49	1.153651	
5.491	1.152437	
5.492	1.151232	
5.493	1.150033	
5.494	1.148843	
5.495	1.147659	
5.496	1.146484	
5.497	1.145315	
5.498	1.144154	
5.499	1.143	
5.5	1.141853	
5.501	1.140714	
5.502	1.139581	
5.503	1.138456	
5.504	1.137337	
5.505	1.136226	
5.506	1.135122	
5.507	1.134024	
5.508	1.132933	
5.509	1.13185	
5.51	1.130773	
5.511	1.129702	
5.512	1.128669	
5.513	1.127611	
5.514	1.126561	
5.515	1.125517	
5.516	1.12448	
5.517	1.123449	
5.518	1.122424	
5.519	1.121406	
5.52	1.120394	
5.521	1.119389	
5.522	1.11839	
5.523	1.117397	
5.524	1.11641	
5.525	1.11543	
5.526	1.114455	
5.527	1.113487	
5.528	1.112525	
5.529	1.111569	
5.53	1.110618	
5.531	1.109674	
5.532	1.108736	
5.533	1.107803	
5.534	1.106876	
5.535	1.105955	
5.536	1.10504	
5.537	1.104131	
5.538	1.103227	
5.539	1.102329	
5.54	1.101436	
5.541	1.100549	
5.542	1.099668	
5.543	1.098792	
5.544	1.097922	
5.545	1.097087	
5.546	1.096227	
5.547	1.095373	
5.548	1.094524	
5.549	1.09368	
5.55	1.092842	
5.551	1.092008	
5.552	1.09118	
5.553	1.090358	
5.554	1.08954	
5.555	1.088727	
5.556	1.08792	
5.557	1.087118	
5.558	1.08632	
5.559	1.085528	
5.56	1.08474	
5.561	1.083958	
5.562	1.08318	
5.563	1.082407	
5.564	1.08164	
5.565	1.080876	
5.566	1.080118	
5.567	1.079364	
5.568	1.078615	
5.569	1.077871	
5.57	1.077132	
5.571	1.076396	
5.572	1.075666	
5.573	1.07494	
5.574	1.074219	
5.575	1.073502	
5.576	1.07279	
5.577	1.072082	
5.578	1.071378	
5.579	1.070679	
5.58	1.069985	
5.581	1.069294	
5.582	1.068608	
5.583	1.067927	
5.584	1.067249	
5.585	1.066576	
5.586	1.065907	
5.587	1.065242	
5.588	1.064582	
5.589	1.063925	
5.59	1.063272	
5.591	1.062624	
5.592	1.06198	
5.593	1.061339	
5.594	1.060703	
5.595	1.060071	
5.596	1.059443	
5.597	1.058818	
5.598	1.058198	
5.599	1.057581	
5.6	1.056968	
5.601	1.056359	
5.602	1.055754	
5.603	1.055153	
5.604	1.054555	
5.605	1.053961	
5.606	1.053371	
5.607	1.052784	
5.608	1.052202	
5.609	1.051623	
5.61	1.051047	
5.611	1.050475	
5.612	1.049907	
5.613	1.049342	
5.614	1.04878	
5.615	1.048223	
5.616	1.047668	
5.617	1.047117	
5.618	1.04657	
5.619	1.046026	
5.62	1.045485	
5.621	1.044948	
5.622	1.044415	
5.623	1.043884	
5.624	1.043357	
5.625	1.042833	
5.626	1.042312	
5.627	1.041795	
5.628	1.041281	
5.629	1.04077	
5.63	1.040262	
5.631	1.039758	
5.632	1.039256	
5.633	1.038758	
5.634	1.038263	
5.635	1.037771	
5.636	1.037282	
5.637	1.036796	
5.638	1.036313	
5.639	1.035833	
5.64	1.035356	
5.641	1.034882	
5.642	1.034441	
5.643	1.033973	
5.644	1.033508	
5.645	1.033046	
5.646	1.032586	
5.647	1.03213	
5.648	1.031676	
5.649	1.031225	
5.65	1.030777	
5.651	1.030332	
5.652	1.029889	
5.653	1.02945	
5.654	1.029013	
5.655	1.028579	
5.656	1.028147	
5.657	1.027718	
5.658	1.027292	
5.659	1.026869	
5.66	1.026448	
5.661	1.02603	
5.662	1.025614	
5.663	1.025201	
5.664	1.024791	
5.665	1.024383	
5.666	1.023978	
5.667	1.023575	
5.668	1.023175	
5.669	1.022777	
5.67	1.022382	
5.671	1.021989	
5.672	1.021599	
5.673	1.021211	
5.674	1.020826	
5.675	1.020442	
5.676	1.020062	
5.677	1.019684	
5.678	1.019308	
5.679	1.018934	
5.68	1.018563	
5.681	1.018194	
5.682	1.017827	
5.683	1.017463	
5.684	1.017101	
5.685	1.016741	
5.686	1.016384	
5.687	1.016029	
5.688	1.015675	
5.689	1.015325	
5.69	1.014976	
5.691	1.014629	
5.692	1.014285	
5.693	1.013943	
5.694	1.013603	
5.695	1.013265	
5.696	1.012929	
5.697	1.012596	
5.698	1.012264	
